"","system.index","SAVI","SAVI_1","SAVI_10","SAVI_11","SAVI_12","SAVI_13","SAVI_14","SAVI_15","SAVI_16","SAVI_17","SAVI_18","SAVI_19","SAVI_2","SAVI_20","SAVI_21","SAVI_22","SAVI_23","SAVI_24","SAVI_25","SAVI_26","SAVI_27","SAVI_28","SAVI_29","SAVI_3","SAVI_30","SAVI_31","SAVI_32","SAVI_4","SAVI_5","SAVI_6","SAVI_7","SAVI_8","SAVI_9",".geo","CID","class"
"28","0000000000000000001b_0",1.05092738132663,1.08386447500839,1.06743104177435,1.06967156795383,1.05880945735816,1.06658143194335,1.06156485275898,1.09189137955547,1.10605258514205,1.10316535359657,0.997304199772985,1.08791208791209,1.06867213612884,1.09721354492065,1.07679401135777,1.09309423884014,1.10895854641718,1.10457795978241,1.09272245597631,1.08157798611957,1.09115228376102,1.10742005588327,1.10392176232342,1.07688421903415,1.09894283075028,1.12088884518952,1.10772649414379,1.06703107019563,1.05034763845601,1.05021653949268,0.973938715260104,1.04061762391817,1.05533489799603,NA,28,"for"
"29","0000000000000000001c_0",1.04082628497072,1.03086067909779,1.06292069066433,1.01676714393368,1.03979414756747,1.05820007437709,1.05308817816911,1.08716392020815,1.07009721511585,1.09863181539718,1.08705274806345,1.05587356263614,1.03457970199606,1.13979071639388,1.07229596159277,1.1086747759283,1.07924376508447,1.07702241490637,1.08469281499479,1.07670486780892,1.08156232050546,1.08610968733983,1.10134436401241,1.04606762917933,1.09100430583033,1.10536779324056,1.09921821108301,1.04120840874287,1.02157115260786,1.04517190929042,0.961999173895085,1.03797996661102,1.07995474259853,NA,29,"for"
"30","0000000000000000001d_0",1.04560068236992,1.04659902292371,1.03920839223272,1.05816135084428,1.07255959631112,1.00391937290034,1.03821474404677,1.09044979299698,1.07843335694768,1.07399634418794,1.07901090666889,1.07614658766733,1.04654465130956,1.10771762984638,1.08406458406458,1.08784567486722,1.07937427578216,1.06466266614323,1.11506800286328,1.07160630356649,1.15201361315939,1.10260657309738,1.10594019781602,1.04126068800954,1.0979843225084,1.11892583120205,1.125,1.0421686746988,1.03012389157915,1.09594841689924,0.904060029478762,0.999927855133107,1.04357010826512,NA,30,"for"
"31","0000000000000000001e_0",1.08063770794824,1.04769955319406,1.01017042330951,1.09773712084738,1.02063618743587,1.06111833550065,1.07920009038527,1.09932239657632,1.0958270720148,1.09963768115942,1.11357151010159,1.13842075364514,1.02201561266556,1.12633689839572,1.08193096671171,1.07159412825135,1.0732856066315,1.10372733639405,1.10168951227287,1.06808473541975,1.09583789704272,1.11535998536273,1.12413906198754,1.06232091690544,1.12161726804124,1.12435932020502,1.15142639564173,1.06809952108399,1.01827865875802,1.04195293085806,0.840897449031861,0.948085658663206,1.05219037317469,NA,31,"for"
"32","0000000000000000001f_0",1.03896840017004,1.04665700308027,1.03565590519003,1.0381002841867,1.06664411366712,1.04006080658142,1.04378000115667,1.07981870829661,1.06088579004223,1.08683809108738,1.05411939743351,1.0829151459854,1.02864789849326,1.08485639686684,1.05971269296741,1.07679341629071,1.06661205263427,1.07216086375118,1.09221677074041,1.07997334221926,1.06418010752688,1.0853614239012,1.09872963997681,1.05614973262032,1.07602847671322,1.09851566214146,1.09996552912789,1.04291146116241,1.01693404634581,1.03809999545888,0.967059818617546,1.00963744837081,1.02685765443151,NA,32,"for"
"33","00000000000000000020_0",1.05363041258783,1.02538931774575,1.04256691389874,1.05016681082417,1.04117286473233,1.03560371517028,1.03512756853838,1.07799359231077,1.09682109576366,1.07916384399497,0.908159584445567,0.978349120433018,1.03977384787325,1.06711249104371,1.08350147446842,1.07021309213552,1.05290559681495,1.05910131654264,1.07942485450188,1.07254706468829,1.08289115158468,1.08606173994387,1.09603058585404,1.04408277646044,1.08373424273796,1.10753240087258,1.09723428004465,1.05002715587472,1.00833066324896,1.04665710934445,0.938018160284248,1.01584625758597,1.0388415884656,NA,33,"for"
"34","00000000000000000021_0",1.06670652545268,1.05086114101184,1.07688738341608,1.07108769138994,1.05857895223136,1.05516004564969,1.08822225506133,1.09102370146243,1.12455975581122,1.09765471028774,1.10619212962963,1.09898170521229,1.05502999074111,1.09709853490376,1.09765337261917,1.10751641936269,1.07463144963145,1.0882570846453,1.09168495488905,1.08907657132192,1.10672673605717,1.10602131950447,1.11227498789666,1.05886675375572,1.1014994758671,1.10205886688615,1.10638494187119,1.06632002354557,1.04750766252621,1.0552024423202,0.948473816858023,1.01883846794338,1.04248108448928,NA,34,"for"
"35","00000000000000000022_0",1.05130770330141,1.05823576907549,1.06603270098491,1.04942511572346,1.08544844237677,1.03141817436318,1.05486284289277,1.10368192915151,1.06349290685936,1.08691003513059,1.07487500752967,1.07980428547326,1.03163731245923,1.10338041213244,1.09546682677875,1.09763582632416,1.07442849548113,1.07801642451042,1.09112183706304,1.08660601174709,1.08208653457339,1.09883629087462,1.11571948709831,1.03008461297399,1.1016277575498,1.09681184022068,1.1031799729364,1.05020471826867,1.03268326940738,1.04813797024543,0.937582353228246,1.02240973097365,1.03487713152336,NA,35,"for"
"36","00000000000000000023_0",1.06220305533221,1.02203794161081,1.0599700149925,1.04982378550204,1.03152149699265,1.05447953439557,1.07055490290927,1.10301178524662,1.07962727657772,1.09223110179484,1.10359312879754,1.06962817304255,1.0205601244721,1.1017318969044,1.12089539955559,1.12092024114753,1.07924376508447,1.12737855383927,1.15373961218837,1.07666988252653,1.08883248730964,1.10033884240371,1.11309740970449,1.06514192362671,1.10241063093735,1.1163006495515,1.10673291074182,1.05763980968723,1.03790901835595,1.04125709538973,0.865940991120023,1.00501882057716,1.04008465081539,NA,36,"for"
"37","00000000000000000024_0",1.08046917621386,1.06595150785398,1.06617572884092,1.06426996778023,1.0948881443856,1.0459065679926,1.05798100896504,1.10519577509869,1.10779120290459,1.09810577028359,1.0928617225903,1.1081749690768,1.04923446412489,1.12154150197628,1.11015577019709,1.08779418550992,1.11561537214205,1.08977221974096,1.09815785208795,1.10271287439235,1.11228774876757,1.1069246958575,1.1115232319182,1.07527667571518,1.1082237847753,1.11785121472763,1.10837012862354,1.06550490119807,1.03395311236863,1.07438650306748,0.927418946942491,1.05202497198655,1.05954081072174,NA,37,"for"
