system:index,SWIR2,SWIR2_1,SWIR2_10,SWIR2_11,SWIR2_12,SWIR2_13,SWIR2_14,SWIR2_15,SWIR2_16,SWIR2_17,SWIR2_18,SWIR2_19,SWIR2_2,SWIR2_20,SWIR2_21,SWIR2_22,SWIR2_23,SWIR2_24,SWIR2_25,SWIR2_26,SWIR2_27,SWIR2_28,SWIR2_29,SWIR2_3,SWIR2_30,SWIR2_31,SWIR2_32,SWIR2_4,SWIR2_5,SWIR2_6,SWIR2_7,SWIR2_8,SWIR2_9,.geo
000000000000000000bd_0,594.0,575.0,547.0,535.0,547.5,558.0,587.5,561.5,561.0,566.0,564.5,548.0,557.5,519.5,529.0,576.0,561.0,579.5,525.0,557.0,548.0,618.0,574.0,586.0,598.0,598.5,567.0,485.5,595.0,571.0,620.0,514.5,566.0,
000000000000000000be_0,652.0,724.0,671.0,707.5,716.0,686.0,660.0,674.0,687.0,690.5,638.0,650.0,716.0,624.0,612.0,603.0,607.5,635.0,562.5,590.0,522.0,577.5,596.0,719.5,607.5,548.0,565.5,711.0,711.0,762.0,826.0,756.0,774.0,
000000000000000000bf_0,544.0,565.5,468.0,483.0,486.0,486.0,510.0,505.0,521.0,528.0,507.5,479.0,513.0,492.0,449.0,480.0,522.5,441.5,411.0,476.0,427.0,424.0,521.0,511.0,498.0,452.0,471.0,456.0,519.0,502.0,594.0,531.0,494.0,
000000000000000000c0_0,598.0,589.0,597.0,557.0,583.0,636.0,587.0,584.0,583.5,634.0,563.5,579.0,599.0,592.0,566.0,577.0,603.0,567.0,549.5,578.5,594.0,594.0,613.0,595.0,589.0,600.0,595.5,566.0,563.0,567.5,593.5,568.0,581.0,
000000000000000000c1_0,482.0,530.5,469.0,486.0,505.5,577.0,452.0,472.0,485.5,517.0,489.0,457.0,548.0,452.0,397.0,496.0,498.0,447.0,437.0,445.5,477.0,394.5,517.5,489.5,490.0,450.0,511.0,405.0,510.0,522.0,565.0,568.0,461.0,
000000000000000000c2_0,187.0,321.0,135.0,202.0,324.0,160.0,417.0,295.0,308.5,314.0,296.5,295.0,270.0,279.0,246.5,341.0,338.0,343.0,322.0,301.5,341.0,259.0,383.5,342.5,366.5,312.0,367.0,156.5,320.0,264.0,428.0,394.0,306.5,
000000000000000000c3_0,533.5,580.0,419.5,515.0,474.0,475.0,525.5,467.5,492.0,547.0,470.0,471.0,505.0,428.5,410.0,473.0,501.0,474.0,409.0,447.0,459.0,414.0,491.5,572.5,512.5,494.5,503.0,502.5,538.5,502.0,566.0,514.5,493.5,
000000000000000000c4_0,549.0,509.0,500.0,498.0,527.5,520.0,534.5,525.5,545.0,544.5,534.0,484.0,482.0,419.0,406.0,521.0,511.5,495.0,464.0,488.5,500.5,551.5,592.5,512.0,558.0,495.0,529.0,444.0,664.0,527.0,629.0,560.0,552.0,
000000000000000000c5_0,617.5,572.0,573.0,539.0,588.5,569.0,547.5,554.0,539.0,544.5,557.0,543.5,594.0,524.0,519.0,522.0,528.0,529.0,522.0,550.0,506.5,566.0,563.0,582.0,553.0,573.5,542.0,512.0,522.0,541.0,575.0,528.5,548.0,
000000000000000000c6_0,469.0,417.0,371.0,377.0,379.5,388.0,437.0,437.5,412.0,454.0,414.0,406.0,467.0,429.0,397.5,426.0,393.0,443.0,407.0,452.0,424.0,476.0,453.0,400.5,465.5,440.5,449.0,337.0,428.5,379.0,452.5,415.0,394.0,
000000000000000000c7_0,407.0,419.5,351.0,421.0,367.5,404.5,441.0,419.0,418.0,437.0,445.5,408.0,406.5,403.0,391.0,417.0,433.0,422.0,420.0,439.0,402.5,436.5,470.0,387.0,460.0,419.0,455.5,359.0,438.5,412.0,503.0,432.0,430.5,
000000000000000000c8_0,407.0,416.5,375.0,368.0,372.0,360.5,391.0,409.5,411.0,411.0,397.0,402.5,394.0,389.5,393.5,404.5,381.5,396.0,397.0,409.0,399.0,410.0,410.0,402.0,444.0,433.0,428.0,385.0,314.5,407.0,446.0,349.0,347.5,
000000000000000000c9_0,156.5,316.5,84.0,202.0,324.0,159.5,240.0,256.0,296.0,345.0,329.0,321.0,320.5,251.5,231.0,292.0,299.0,263.5,299.0,362.0,302.0,332.5,406.0,299.0,386.5,277.0,348.0,219.0,337.0,283.0,478.0,358.0,319.0,
000000000000000000ca_0,415.0,480.5,369.0,426.5,436.0,431.5,413.0,449.0,453.0,509.5,515.0,456.0,422.0,454.5,427.0,491.5,551.5,494.0,471.5,480.0,500.0,374.0,540.0,489.5,532.0,442.0,501.0,359.0,517.5,463.0,570.0,504.0,459.0,
000000000000000000cb_0,505.0,495.0,463.0,441.0,482.0,461.0,459.0,477.5,496.5,532.0,501.0,453.5,501.0,448.5,450.0,473.5,474.0,480.0,443.0,475.5,506.0,484.0,526.5,547.5,509.5,477.5,473.0,453.0,504.0,550.0,570.0,504.0,500.0,
000000000000000000cc_0,548.0,531.0,462.0,491.5,540.0,537.0,557.0,569.0,527.5,555.0,540.0,523.0,510.0,460.0,504.0,549.0,533.5,536.5,531.0,549.5,501.0,555.5,585.5,557.0,563.0,565.5,556.5,485.0,541.0,515.0,595.0,522.0,578.0,
000000000000000000cd_0,703.0,632.5,705.0,700.5,631.5,663.5,669.0,667.0,662.5,684.0,641.0,648.0,696.5,637.0,659.0,656.0,653.0,647.5,626.0,589.5,600.0,645.0,615.5,697.5,615.5,633.5,601.0,596.0,672.0,646.0,668.0,636.0,651.5,
000000000000000000ce_0,408.0,433.0,309.0,343.0,396.0,374.0,303.0,417.0,386.0,443.0,423.0,411.5,457.0,377.0,361.5,393.0,418.0,370.5,371.5,419.0,441.0,427.0,498.0,433.5,507.0,417.5,435.0,337.0,437.0,408.0,522.0,432.0,394.0,
000000000000000000cf_0,462.0,520.5,439.0,482.5,488.0,477.0,480.5,487.0,479.0,507.0,515.0,467.0,471.0,454.0,470.5,475.0,510.0,493.5,464.0,465.0,533.5,547.0,507.0,486.0,521.5,470.5,480.0,514.5,541.0,500.0,555.0,532.5,501.0,
000000000000000000d0_0,551.0,620.0,441.0,500.0,491.0,478.0,503.0,538.0,510.0,515.0,501.0,501.0,574.0,480.5,461.0,510.0,548.0,503.0,483.0,483.5,490.5,525.5,515.0,573.0,573.0,496.0,523.0,547.0,545.0,568.5,595.0,567.0,544.0,
000000000000000000d1_0,411.5,500.0,454.0,469.5,488.0,470.0,439.0,502.0,474.0,507.0,487.5,485.5,458.5,461.5,468.0,519.5,558.5,504.0,475.0,466.0,493.5,509.0,553.0,510.0,554.0,530.0,524.5,439.0,495.0,475.0,589.5,506.5,562.0,
000000000000000000d2_0,429.0,442.0,325.0,425.0,433.0,440.0,474.5,459.5,447.5,470.5,428.0,405.0,378.5,401.0,411.0,475.0,458.0,441.0,433.0,469.0,468.0,397.0,466.0,510.0,484.0,432.5,418.0,387.0,455.0,411.0,590.5,465.0,553.0,
000000000000000000d3_0,205.0,385.0,208.5,320.0,400.0,215.0,347.5,410.0,365.0,325.0,392.0,354.5,351.0,335.5,293.0,371.0,348.0,344.0,375.0,398.0,287.0,227.0,449.0,521.0,443.0,321.5,317.0,294.0,433.0,195.0,595.0,508.0,510.0,
000000000000000000d4_0,655.0,638.0,578.0,590.5,551.0,605.0,573.0,589.0,583.0,604.0,571.5,576.0,598.0,553.5,595.0,578.0,585.0,580.0,571.5,563.5,509.0,573.5,588.0,599.0,597.0,581.5,570.0,580.0,586.0,578.0,599.0,602.0,621.0,
000000000000000000d5_0,326.0,417.0,282.5,386.0,407.5,461.0,410.0,443.0,430.0,419.5,441.0,393.5,344.5,369.0,367.0,426.0,443.0,415.5,444.0,491.0,403.0,336.0,474.0,486.0,502.5,379.0,424.0,316.0,485.0,369.5,492.0,514.0,542.0,
000000000000000000d6_0,559.0,554.5,573.5,565.5,472.0,579.0,528.0,578.5,576.5,564.0,554.0,507.5,549.0,539.0,564.0,550.5,540.0,559.0,533.0,533.0,560.5,565.5,550.0,585.0,535.0,564.0,558.5,576.0,444.0,503.0,650.0,502.0,550.5,
000000000000000000d7_0,269.5,266.0,175.5,332.0,324.0,380.0,316.0,381.5,365.0,388.0,420.0,331.0,367.0,328.0,345.0,370.0,399.0,334.0,344.5,372.0,359.0,321.5,413.0,430.0,409.0,329.0,373.5,409.5,428.0,304.0,417.0,463.0,432.0,
000000000000000000d8_0,644.0,539.0,509.5,522.0,435.0,534.0,518.0,536.5,481.0,493.5,487.0,499.0,611.5,517.5,522.0,512.0,526.0,510.0,458.0,522.0,534.5,537.0,543.0,559.0,508.0,545.5,500.0,526.0,474.5,503.0,550.0,449.5,501.0,
000000000000000000d9_0,606.5,625.0,572.0,589.5,491.5,591.0,622.5,558.5,586.0,606.0,548.0,549.0,655.0,595.0,565.0,560.0,513.0,538.0,522.0,541.0,565.0,543.5,544.0,634.0,565.5,565.0,536.0,563.0,514.5,543.0,551.5,545.0,584.5,
000000000000000000da_0,723.5,681.0,708.0,668.5,578.0,720.0,695.0,672.5,670.0,640.5,627.5,594.0,703.0,639.5,688.0,658.0,633.5,689.0,685.0,649.0,686.0,680.0,660.0,749.0,668.0,675.0,626.5,630.5,579.5,625.0,747.0,592.5,669.5,
000000000000000000db_0,656.0,651.5,640.5,750.0,709.5,768.0,754.0,768.0,748.0,762.5,773.0,546.0,657.5,518.0,502.0,539.0,500.0,552.0,547.5,603.0,600.0,561.0,551.5,764.0,531.5,561.0,551.0,675.5,692.0,679.5,826.0,707.0,724.5,
000000000000000000dc_0,369.5,437.5,310.0,342.0,477.5,447.0,468.0,481.0,494.0,560.0,540.5,417.0,367.0,383.0,337.0,412.0,416.0,414.0,407.0,464.0,499.0,392.5,485.5,450.0,482.0,440.0,446.0,403.0,444.0,407.5,553.0,567.0,464.0,
000000000000000000dd_0,577.5,618.0,652.0,630.0,689.0,676.5,679.0,707.5,724.0,770.5,826.0,696.0,592.0,564.0,537.0,521.0,546.0,537.0,496.0,585.0,561.0,552.0,629.0,640.5,637.0,628.0,643.5,574.0,655.0,622.0,734.0,729.5,634.0,
000000000000000000de_0,483.0,437.0,428.0,469.0,493.0,493.0,497.0,490.5,510.0,519.0,481.0,449.0,519.0,456.0,465.0,518.0,486.0,504.5,495.0,528.0,567.0,511.5,582.0,485.5,581.0,567.5,590.0,503.0,468.5,488.5,647.0,467.5,499.0,
000000000000000000df_0,148.5,254.0,43.0,175.0,235.5,355.0,259.0,298.0,257.5,293.0,322.5,265.0,179.5,241.0,151.0,297.5,267.0,225.0,275.5,227.0,291.0,305.5,365.5,285.0,359.0,255.0,297.0,135.0,289.5,155.5,542.5,428.0,217.0,
000000000000000000e0_0,361.5,501.5,399.5,444.5,472.0,571.0,439.5,526.0,442.0,585.5,490.5,456.0,418.0,400.0,401.0,472.0,528.0,423.0,516.0,502.0,401.0,573.0,558.0,584.5,539.0,530.0,554.0,404.5,548.0,408.0,724.5,629.0,547.0,
000000000000000000e1_0,343.5,497.0,324.0,468.0,409.0,457.5,460.0,483.5,464.0,479.0,465.0,417.0,407.5,432.0,421.0,512.5,486.0,431.0,404.5,476.0,479.0,537.5,506.0,503.5,504.0,465.0,460.0,394.0,454.0,382.0,494.0,517.5,374.5,
000000000000000000e2_0,585.0,569.5,469.5,554.5,518.0,533.5,528.5,524.0,513.0,545.5,504.0,480.0,577.0,465.0,466.0,507.5,542.0,502.0,471.5,508.5,501.0,537.5,561.5,604.5,521.5,548.0,517.5,527.5,522.0,502.5,615.5,590.0,558.0,
000000000000000000e3_0,498.0,518.0,441.5,521.0,436.0,490.0,519.5,530.5,499.0,539.0,484.0,478.0,513.0,428.0,437.0,482.0,502.5,486.5,480.0,474.0,476.5,535.0,515.0,509.5,531.0,551.5,515.0,497.0,471.0,474.0,598.0,555.0,538.0,
000000000000000000e4_0,415.0,504.0,384.0,440.0,435.0,553.0,529.0,518.5,489.5,489.5,460.5,474.0,503.0,454.0,419.5,471.0,491.5,456.0,416.0,453.5,506.0,461.0,522.5,607.5,465.0,498.0,455.0,394.0,498.0,462.0,494.0,551.5,540.5,
000000000000000000e5_0,225.0,269.5,141.5,241.0,292.0,296.5,372.0,315.5,307.5,352.5,287.0,279.0,299.5,274.0,256.5,334.0,295.0,280.0,278.0,359.0,319.0,309.0,387.0,307.5,334.0,330.0,336.0,329.0,299.0,209.5,287.0,376.5,301.0,
000000000000000000e6_0,415.0,461.5,375.0,497.5,463.0,432.0,501.0,510.5,487.0,542.5,471.0,521.0,460.0,432.0,397.0,506.0,485.0,432.0,468.0,513.0,453.0,500.5,505.0,481.5,501.0,486.0,518.5,446.0,535.0,502.0,541.5,485.0,505.5,
000000000000000000e7_0,471.0,425.0,433.5,407.0,418.0,463.5,464.0,446.0,470.0,483.0,443.0,445.0,430.0,421.0,412.0,455.5,426.0,414.0,425.0,452.0,448.0,473.5,465.0,476.5,466.0,455.0,463.0,446.0,447.5,462.0,397.5,433.0,431.5,
000000000000000000e8_0,318.0,394.0,268.0,338.0,438.0,380.0,407.0,416.0,382.0,421.0,401.0,424.0,389.5,364.5,372.0,412.0,412.0,374.0,441.0,432.0,400.0,398.5,447.0,430.0,477.0,396.5,452.5,294.0,440.0,302.0,494.0,519.5,499.0,
000000000000000000e9_0,666.0,593.0,587.0,596.0,605.0,592.0,593.0,611.5,568.0,621.0,584.0,584.0,584.0,554.0,547.0,586.0,603.0,555.0,578.0,613.0,611.5,634.0,618.0,619.0,633.0,615.5,573.0,609.0,603.0,600.0,611.0,602.0,618.0,
000000000000000000ea_0,574.0,586.5,511.0,549.0,541.0,590.0,577.0,566.0,578.0,608.0,559.0,530.0,576.0,492.0,504.0,585.0,517.5,530.0,503.0,550.0,526.0,590.0,546.5,643.5,571.5,559.0,522.0,563.0,598.0,590.0,591.0,568.5,568.0,
000000000000000000eb_0,341.0,395.0,175.5,292.0,262.5,343.0,324.0,344.0,349.0,380.0,348.0,335.5,365.5,319.0,294.0,386.5,348.0,338.5,326.0,381.5,352.5,267.5,405.5,450.0,412.5,394.0,376.0,268.5,358.0,343.0,286.0,433.0,378.0,
000000000000000000ec_0,706.0,626.0,574.0,550.0,516.0,624.5,535.0,567.0,534.0,548.0,545.0,532.0,679.0,545.0,524.0,544.0,532.0,503.0,524.5,502.0,512.0,504.0,516.0,626.0,550.0,536.0,504.5,574.0,591.0,569.0,492.0,494.0,536.0,
000000000000000000ed_0,372.0,395.0,309.0,281.0,303.0,402.5,371.5,394.0,381.0,394.0,388.0,383.0,376.0,346.0,350.0,370.0,380.5,362.0,347.5,346.0,404.5,353.0,340.5,439.5,373.0,366.5,368.5,393.0,336.0,362.0,353.0,379.0,357.0,
000000000000000000ee_0,539.5,460.0,372.0,445.0,397.0,431.0,474.5,451.5,507.0,469.5,448.5,450.0,482.0,450.0,451.0,472.0,445.0,423.0,443.0,458.0,461.0,488.0,495.0,505.0,508.0,502.5,471.0,436.5,440.0,444.0,498.0,465.0,438.0,
000000000000000000ef_0,465.0,451.0,441.0,427.0,419.0,548.0,473.0,506.0,428.0,440.0,445.0,452.0,506.0,441.0,470.0,505.5,473.0,489.0,467.0,520.0,485.0,512.0,525.5,462.0,509.0,534.0,494.5,445.0,455.0,443.0,541.5,457.0,475.0,
000000000000000000f0_0,599.5,538.0,504.0,550.0,487.0,627.0,551.0,560.5,534.0,521.0,514.0,495.0,553.0,504.0,529.5,552.0,576.0,537.0,486.0,566.0,557.0,566.0,561.0,620.0,568.0,567.5,555.0,542.0,509.0,540.5,576.0,525.0,498.5,
000000000000000000f1_0,432.5,410.0,376.0,397.5,373.0,454.5,452.0,482.5,435.0,453.0,421.0,417.0,393.0,448.0,455.0,468.0,442.0,443.0,419.5,410.0,524.0,456.0,438.5,424.5,447.0,464.5,436.0,396.0,307.5,391.0,473.0,355.5,382.5,
000000000000000000f2_0,607.0,547.0,601.0,555.0,489.0,626.5,575.0,556.5,574.5,566.0,555.0,526.5,617.0,554.5,530.0,576.5,546.0,573.0,553.5,572.0,569.0,581.0,588.0,644.0,596.0,564.0,559.0,577.0,550.0,569.0,638.0,566.5,567.0,
000000000000000000f3_0,483.0,438.5,468.0,508.0,472.0,546.0,507.0,542.0,526.0,512.0,508.5,509.0,494.5,507.5,511.0,537.0,570.0,535.0,526.0,564.5,569.0,571.5,584.0,542.0,588.5,598.0,550.0,508.0,477.0,506.0,597.0,534.0,547.5,
000000000000000000f4_0,593.0,513.0,538.0,526.0,522.0,593.0,594.0,547.0,534.0,525.0,512.5,490.0,509.0,516.0,529.0,544.5,531.0,557.0,512.0,527.5,459.0,507.0,545.0,563.0,572.0,523.5,521.0,527.5,483.0,508.5,583.0,501.0,527.0,
000000000000000000f5_0,567.0,645.5,529.0,557.0,521.0,572.5,513.0,554.0,547.5,590.0,578.0,551.0,548.0,554.0,559.0,579.0,571.0,549.0,526.0,543.5,553.0,573.0,572.0,570.5,590.0,610.0,584.0,551.5,521.0,528.0,565.0,498.0,529.0,
000000000000000000f6_0,437.0,530.0,457.0,458.0,474.0,500.0,459.0,486.0,476.0,470.0,508.0,452.0,363.0,435.0,426.0,457.5,463.0,419.0,470.5,492.0,487.0,524.0,510.0,464.0,452.0,498.0,483.0,425.0,457.0,473.5,468.5,620.5,552.0,
000000000000000000f7_0,303.0,358.5,351.0,410.0,266.0,398.5,369.0,384.0,393.0,381.0,431.5,384.0,346.0,375.0,376.0,363.5,420.0,344.0,377.5,391.0,383.0,715.0,468.0,356.5,426.0,422.0,415.0,296.5,317.0,407.5,392.0,375.5,374.0,
000000000000000000f8_0,352.0,328.0,241.0,259.0,319.0,355.0,300.0,318.0,294.0,322.0,386.0,338.0,266.0,287.0,245.0,301.0,258.5,267.5,336.0,297.0,329.0,436.0,373.0,421.0,326.0,378.0,356.0,314.5,331.0,381.0,322.0,283.5,385.5,
000000000000000000f9_0,515.0,429.0,404.0,410.0,359.5,459.0,415.0,433.5,443.0,400.5,441.0,441.0,456.0,419.0,422.0,460.0,449.0,446.0,429.0,470.0,401.5,505.0,470.0,421.0,485.0,457.0,491.0,474.5,380.0,443.0,490.0,412.0,376.5,
000000000000000000fa_0,618.0,595.0,564.0,554.0,543.0,622.0,548.0,590.5,549.0,567.5,774.0,613.5,571.0,621.0,617.5,664.0,658.0,644.5,597.0,580.0,600.0,634.5,581.5,612.0,582.5,586.0,627.0,521.0,467.0,557.5,734.0,670.0,559.5,
000000000000000000fb_0,555.0,536.0,534.5,508.0,514.0,609.5,572.0,565.5,494.0,557.0,770.0,629.5,527.0,581.0,596.0,565.0,620.0,573.0,554.5,595.0,565.0,614.0,595.0,553.5,585.5,593.0,602.0,604.0,489.0,585.0,541.0,676.0,562.0,
000000000000000000fc_0,478.0,440.0,403.0,443.0,476.0,485.0,459.0,545.0,512.0,606.0,553.0,586.0,524.5,556.0,497.0,535.0,482.0,488.5,505.5,522.5,496.0,287.0,535.0,793.0,481.0,486.0,531.0,677.0,597.0,490.0,549.0,541.0,571.0,
000000000000000000fd_0,533.0,563.0,457.0,527.0,514.0,501.0,508.5,563.0,549.5,676.0,654.0,536.0,560.5,541.0,497.0,552.0,543.0,474.0,526.0,501.0,496.5,580.0,555.0,550.0,545.0,550.0,673.0,562.0,506.0,441.0,558.0,827.0,581.5,
000000000000000000fe_0,423.0,458.0,457.0,453.0,455.5,457.0,464.0,521.5,526.0,480.0,539.0,485.0,475.0,464.0,391.0,402.0,454.5,401.0,434.0,470.0,455.0,465.5,502.0,464.0,493.0,453.0,499.0,419.5,429.0,492.0,540.0,624.5,496.0,
000000000000000000ff_0,466.0,480.0,511.0,521.5,530.5,552.5,538.0,586.0,568.5,582.0,560.5,521.0,575.0,501.0,505.0,530.0,499.0,470.0,545.0,544.0,565.0,654.0,558.0,538.0,554.0,501.0,550.5,432.0,504.0,497.0,549.0,595.0,586.0,
00000000000000000100_0,490.0,420.0,510.0,454.5,490.5,495.0,508.0,584.5,561.5,541.0,572.5,523.5,512.0,510.5,478.5,566.5,499.0,485.0,483.0,537.5,551.0,648.5,613.0,538.0,557.0,544.5,594.0,485.0,465.0,585.0,549.0,658.0,589.0,
