system:index,Wetness,Wetness_1,Wetness_10,Wetness_11,Wetness_12,Wetness_13,Wetness_14,Wetness_15,Wetness_16,Wetness_17,Wetness_18,Wetness_19,Wetness_2,Wetness_20,Wetness_21,Wetness_22,Wetness_23,Wetness_24,Wetness_25,Wetness_26,Wetness_27,Wetness_28,Wetness_29,Wetness_3,Wetness_30,Wetness_31,Wetness_32,Wetness_4,Wetness_5,Wetness_6,Wetness_7,Wetness_8,Wetness_9,.geo
000000000000000000bc_0,-420.9675,-435.97125,-263.3771,-365.5124,-414.7455,-385.9595,-452.10968,-573.0044,-545.6232,-710.95496,-582.25085,-441.78668,-386.4179,-573.4653,-476.68265,-524.6542,-572.4533,-481.50214,-488.17264,-645.1077,-722.6079,-84.52094999999998,15.22324999999995,-440.7241,8.143499999999989,31.579449999999987,22.438399999999916,-317.2606,-365.7175,-322.99506,-352.1308,-310.4932,-427.4856,
000000000000000000bd_0,-708.5587,-675.93445,-658.8983,-668.3016,-668.0428,-689.5318,-712.6063,-763.9971,-998.6687,-1069.4073,-986.52,-759.6585,-649.95874,-820.067,-871.815,-766.8093,-1018.9748,-787.2952,-955.1531,-778.46295,-1074.0942,-112.32834999999992,10.868449999999939,-714.19104,-30.09149999999991,-10.708949999999987,-24.611399999999918,-647.9842,-653.2993,-741.8028,-634.7123,-574.65186,-647.3739,
000000000000000000be_0,-789.6823,-854.5319,-792.1347,-860.1373,-770.3564,-805.0002,-785.355,-983.58203,-1068.2356,-1259.019,-1029.2876,-861.5598,-804.1712,-903.6924,-871.37,-746.5739,-1059.3496,-800.6077,-817.29724,-878.7643,-1001.91724,-2.350149999999971,111.17989999999998,-821.8988,89.1670500000001,129.97109999999992,148.09465000000003,-749.3154,-797.1406,-884.40393,-847.4829,-871.76825,-902.0908,
000000000000000000bf_0,-616.8948,-644.36835,-514.608,-598.4533,-597.1275,-621.529,-613.64,-789.627,-777.658,-964.9232,-795.9252,-646.9004,-564.3828,-733.1117,-654.2728,-644.6384,-752.9528,-580.0216,-576.6906,-721.6951,-805.2298,38.71540000000002,113.58825000000003,-602.068,96.69779999999986,102.81349999999992,112.74369999999993,-485.3663,-526.4078,-553.8307,-582.2842,-556.57153,-544.0807,
000000000000000000c0_0,-751.6873,-705.7115,-741.5327,-710.4496,-702.79114,-786.89197,-758.7418,-815.8258,-1025.8346,-1180.8568,-993.38684,-752.111,-705.3759,-803.7368,-792.1861,-803.6879,-849.2058,-744.824,-831.5126,-1026.6301,-1148.5114,11.07690000000008,34.832100000000025,-694.2032,10.721600000000137,28.802499999999668,52.25090000000003,-700.6755,-632.3815,-693.57275,-594.2606,-644.9216,-703.6777,
000000000000000000c1_0,-539.5692,-589.9551,-553.2692,-590.418,-576.45026,-674.15643,-513.7879,-700.61115,-807.6587,-864.4492,-784.06885,-578.1703,-594.8969,-661.48254,-550.5006,-571.8046,-657.1262,-610.1035,-551.24316,-678.05554,-868.0319,46.91190000000002,99.14084999999983,-576.8595,90.87819999999999,90.02579999999992,104.9641,-464.8938,-545.4669,-543.0095,-566.7007,-608.0384,-608.5874,
000000000000000000c2_0,-174.034,-286.13705,-67.5645,-152.3094,-312.77005,-134.6535,-424.79883,-421.5969,-447.54465,-562.1995,-419.42096,-288.6122,-175.7958,-421.171,-315.48767,-435.1433,-399.3353,-356.0906,-376.9875,-384.25134,-660.2718,3.814,55.60879999999996,-340.03833,74.62865000000002,79.55719999999998,96.97859999999994,-160.34494,-297.681,-199.1019,-358.71747,-298.8554,-303.713,
000000000000000000c3_0,-573.6145,-636.6031,-479.54495,-562.99854,-513.6474,-519.907,-581.3991,-758.74316,-797.0314,-939.8607,-755.5431,-716.00024,-583.14233,-732.7324,-623.6364,-612.8507,-786.0848,-677.131,-514.3548,-733.5999,-864.0845,84.59070000000003,202.59780000000003,-620.5664,74.29135000000008,125.43029999999993,154.3404000000001,-515.92145,-577.8041,-556.6919,-571.6174,-539.12134,-539.17664,
000000000000000000c4_0,-660.173,-600.5067,-585.8963,-571.0111,-599.24524,-637.8213,-620.6037,-769.88,-776.2993,-979.46313,-818.03015,-722.4329,-583.68085,-668.1668,-677.0949,-682.12866,-764.2019,-688.7424,-673.8299,-725.91595,-953.11816,-43.82504999999995,-8.198999999999899,-606.49976,26.901900000000126,13.589200000000005,61.38125000000002,-517.6582,-787.4966,-620.9037,-580.4459,-616.9448,-607.8664,
000000000000000000c5_0,-676.61035,-654.89514,-675.983,-614.50397,-659.0936,-666.5497,-654.0475,-869.2377,-904.7175,-1005.0918,-885.6586,-680.9254,-640.0531,-842.3783,-655.75305,-660.4719,-972.1896,-693.8403,-720.24927,-941.29565,-1026.2437,-22.21395000000004,123.75789999999995,-666.2285,107.79679999999999,113.26435000000012,154.43189999999998,-603.8219,-547.4703,-611.3718,-515.2091,-626.9509,-617.9902,
000000000000000000c6_0,-426.2689,-406.29565,-370.4134,-354.8543,-423.64294,-418.7286,-502.9552,-694.271,-615.3336,-774.1161,-620.9013,-578.1343,-446.8278,-621.2506,-627.3722,-510.41187,-624.0592,-547.82745,-475.2496,-753.1912,-835.861,57.971050000000034,106.0567999999999,-466.96884,99.80664999999992,125.83475,121.06660000000011,-452.5843,-355.67517,-390.9886,-425.50116,-370.3607,-419.8653,
000000000000000000c7_0,-471.6651,-494.4312,-435.6544,-450.02255,-437.45966,-470.04654,-520.8447,-701.2206,-631.7068,-818.62,-723.0829,-573.2481,-462.70972,-618.1843,-590.288,-566.3851,-663.089,-576.1771,-662.0364,-611.37146,-772.85443,-10.099900000000034,22.727700000000027,-507.76953,50.30750000000023,36.40020000000001,73.66245000000002,-419.7432,-442.50287,-450.8931,-512.6273,-449.7827,-421.1851,
000000000000000000c8_0,-449.921,-447.95544,-449.95667,-368.2664,-343.9107,-438.498,-464.6752,-679.6272,-651.9752,-755.746,-671.699,-502.6319,-462.6612,-535.06494,-538.7588,-501.1909,-622.3369,-552.828,-560.6126,-572.8911,-762.0083,87.74790000000004,60.60959999999994,-435.0127,80.04765000000002,73.27549999999997,66.87300000000006,-423.40295,-330.3886,-395.33185,-426.9585,-346.2839,-366.4497,
000000000000000000c9_0,-91.0537,-302.4922,5.0749,-69.929,-313.74915,-178.13159,-276.09137,-396.03204,-435.1581,-579.2568,-459.1311,-464.5127,-178.79959,-250.21545,-235.5666,-333.321,-399.039,-291.3117,-330.4249,-448.5219,-529.5754,14.119900000000044,71.60129999999998,-267.6808,75.88395000000003,128.59094999999996,71.02530000000013,-201.2491,-334.7998,-211.9551,-344.3754,-375.6988,-331.0058,
000000000000000000ca_0,-483.5761,-511.2856,-354.4582,-452.06274,-465.2172,-538.30884,-458.384,-686.0205,-693.32275,-947.2582,-748.1376,-651.7056,-437.26,-741.89014,-605.4536,-637.2279,-807.3158,-620.2247,-583.7299,-723.2485,-908.1624,76.19250000000002,137.44080000000008,-566.03754,80.9499999999997,132.95230000000004,128.44480000000004,-388.7504,-567.7622,-493.6781,-507.1969,-517.0864,-535.5886,
000000000000000000cb_0,-546.1671,-563.9121,-485.2968,-502.2595,-511.6546,-492.9426,-503.6243,-781.0365,-794.79675,-968.5632,-762.8319,-686.03186,-485.4051,-698.61584,-628.8583,-677.4734,-816.013,-658.84796,-582.282,-735.4851,-955.0867,-102.76840000000007,36.235750000000024,-593.49786,33.48714999999996,58.39184999999999,81.13509999999998,-522.0128,-536.7516,-607.6572,-569.8084,-549.235,-545.7936,
000000000000000000cc_0,-628.0217,-605.1978,-553.2735,-606.7206,-639.8447,-633.8832,-651.3408,-822.465,-965.428,-1032.5819,-891.8916,-654.31726,-515.1173,-770.2879,-807.3141,-755.0084,-905.39716,-747.2848,-789.7787,-910.11255,-972.769,65.12045000000018,75.16674999999994,-657.8549,82.15055000000008,77.14504999999994,113.98745000000012,-576.363,-569.106,-555.5477,-582.0836,-501.8186,-618.4216,
000000000000000000cd_0,-838.062,-749.07526,-806.2634,-827.60925,-761.85034,-843.2069,-845.0888,-911.0973,-1115.7693,-1279.9337,-1097.4556,-813.7455,-827.70276,-833.2925,-1219.4069,-866.9007,-1122.5459,-982.40326,-834.2356,-850.48047,-1171.1538,-13.053899999999828,100.9474,-825.0417,69.15590000000007,53.63615000000007,134.44370000000004,-732.71564,-795.3911,-765.5638,-719.7988,-783.4673,-790.10645,
000000000000000000ce_0,-429.9448,-454.5146,-323.2965,-420.8135,-441.45395,-383.4745,-388.9376,-561.6438,-597.1485,-772.13477,-624.403,-535.07605,-438.9786,-556.4168,-522.75793,-509.07553,-593.3558,-562.1894,-482.47266,-617.7721,-782.3343,-17.32485000000007,77.61139999999995,-490.2536,37.462100000000106,80.77464999999998,103.17664999999992,-409.992,-497.1161,-444.98248,-509.8688,-458.21564,-435.4479,
000000000000000000cf_0,-509.82886,-590.8429,-496.5735,-544.365,-571.14545,-534.2617,-552.8683,-725.1852,-813.6776,-945.4009,-781.1018,-798.7749,-524.1244,-731.2428,-760.13696,-695.82214,-712.6236,-625.4884,-724.6051,-667.95764,-952.91614,-26.29889999999989,81.74920000000002,-589.5648,-20.227199999999982,50.671150000000054,42.95120000000004,-618.52893,-593.3458,-577.71985,-543.2446,-632.5746,-573.99976,
000000000000000000d0_0,-651.0517,-695.9784,-497.9016,-542.808,-528.8294,-547.1064,-599.9251,-849.6316,-824.4164,-970.143,-868.549,-804.2266,-638.6186,-752.00305,-742.8961,-724.2195,-749.6744,-687.2043,-802.4837,-792.05676,-952.6944,35.477000000000004,116.49730000000011,-675.4761,98.03479999999985,140.31520000000003,79.13254999999998,-555.5289,-611.9793,-592.23486,-620.8173,-553.24695,-645.4243,
000000000000000000d1_0,-449.57175,-551.478,-531.6604,-540.3353,-582.2081,-559.1329,-546.5788,-791.6292,-812.9424,-951.3639,-880.4149,-856.6327,-509.61322,-805.32825,-654.2856,-806.12115,-862.4434,-711.69104,-670.0097,-836.7586,-984.1714,-34.055649999999886,141.0017999999999,-583.7936,79.94464999999995,109.92380000000014,148.31389999999996,-459.50946,-544.44916,-525.2438,-591.4324,-605.1115,-643.14417,
000000000000000000d2_0,-483.7807,-484.929,-351.87463,-472.0665,-457.08893,-532.2756,-511.67493,-710.81274,-793.3032,-849.6952,-662.13696,-568.2504,-448.87714,-689.68823,-671.7721,-617.4176,-746.4587,-656.2097,-653.7543,-725.094,-847.28217,-25.296400000000006,126.5795,-582.2612,98.94415,141.8804500000001,144.85220000000004,-348.0019,-430.2219,-446.68927,-567.1985,-500.3847,-600.40466,
000000000000000000d3_0,-227.8152,-403.0428,-147.51779,-375.00787,-434.3719,-271.2557,-423.2727,-561.7002,-565.9708,-576.6116,-592.3121,-507.16058,-369.23676,-422.07306,-383.17987,-479.7714,-464.208,-466.768,-513.7777,-551.15,-560.1219,28.547099999999958,43.806100000000185,-531.1654,64.00995000000006,62.584000000000046,65.95339999999999,-251.896,-411.74463,-165.903,-511.9734,-449.9203,-558.6414,
000000000000000000d4_0,-784.4467,-711.00793,-630.6792,-705.23047,-673.908,-734.1878,-751.121,-1042.697,-1063.0095,-1126.2804,-1016.04565,-743.73706,-721.7837,-892.5779,-998.0608,-765.5199,-974.3106,-796.8274,-892.9662,-796.147,-1016.96765,27.468900000000104,210.49349999999998,-698.0625,153.87035000000006,155.31514999999985,195.15619999999996,-711.4379,-660.6401,-684.0466,-673.5505,-687.5395,-730.4444,
000000000000000000d5_0,-326.99097,-372.5984,-293.70044,-390.4697,-429.9959,-535.8803,-433.09393,-685.7649,-651.7375,-749.69824,-693.3937,-528.9237,-303.0613,-590.5191,-504.68732,-571.58044,-634.0414,-526.7161,-582.8544,-688.3327,-766.5932,21.416199999999918,110.7697000000001,-546.2195,96.48275,103.8039,74.72389999999999,-319.7545,-460.6096,-413.00793,-441.6346,-517.817,-603.8376,
000000000000000000d6_0,-662.8777,-639.3169,-651.8864,-669.6584,-579.546,-720.9728,-673.2061,-852.6988,-954.84753,-1049.3643,-778.85406,-816.93805,-581.7638,-738.6804,-829.7897,-761.8004,-802.4247,-769.618,-793.3069,-743.4455,-1061.7765,-113.70099999999996,35.46289999999996,-652.7439,10.668699999999944,-4.8528000000001725,50.33430000000001,-595.10657,-488.6664,-529.1267,-710.3712,-549.847,-635.50964,
000000000000000000d7_0,-280.30878,-293.07855,-120.2098,-286.8564,-395.6237,-417.8117,-455.508,-546.3019,-503.9853,-695.9423,-667.6047,-432.6183,-282.4686,-396.1996,-452.1304,-436.7736,-587.3854,-464.5608,-452.6868,-566.4017,-657.5954,6.948000000000029,116.21319999999997,-444.2117,65.63474999999998,86.4254,94.32594999999998,-369.98596,-396.1625,-379.9136,-358.86652,-446.91492,-466.37924,
000000000000000000d8_0,-737.49963,-625.0895,-596.2138,-499.262,-489.5351,-554.6697,-579.8546,-718.70465,-788.1867,-926.5032,-742.4942,-605.4374,-711.43414,-654.105,-620.7993,-638.1929,-659.7551,-638.843,-618.9059,-779.6209,-1062.4209,79.57150000000019,241.7169000000001,-636.5073,229.6831999999999,138.7801000000001,119.51510000000007,-602.4138,-466.6759,-509.4322,-513.5786,-463.90326,-538.3273,
000000000000000000d9_0,-667.4656,-674.8671,-641.4099,-630.4763,-567.43665,-683.9922,-754.2092,-875.07764,-985.0326,-1111.0001,-817.5721,-711.49225,-652.4603,-763.8077,-905.5012,-696.5148,-916.49963,-746.5461,-819.8271,-788.741,-1024.5833,22.48955000000005,139.60399999999984,-741.6621,102.9586499999999,150.10030000000006,153.14784999999998,-596.56995,-558.9823,-589.9733,-560.9076,-606.895,-687.89624,
000000000000000000da_0,-815.74744,-762.186,-797.9764,-735.9918,-666.1998,-823.3247,-877.2517,-969.10675,-1128.2776,-1191.1699,-1008.61804,-794.4571,-779.9438,-815.44666,-925.8832,-830.9984,-1119.5964,-804.48724,-869.5995,-991.6468,-1281.5641,46.00610000000012,235.13444999999984,-886.13464,80.25839999999985,147.6207,175.05194999999995,-718.22314,-628.40967,-680.9846,-699.2287,-642.13446,-781.0482,
000000000000000000db_0,-773.7181,-776.3578,-757.368,-916.2665,-875.9836,-969.34686,-935.92145,-1231.4619,-1314.106,-1325.4762,-1142.08,-795.52405,-790.0043,-653.0822,-750.6009,-666.2169,-882.5148,-803.10846,-865.6301,-992.2515,-1106.877,-38.66375000000005,97.60434999999997,-901.522,73.38800000000005,91.89059999999995,133.0216999999998,-823.632,-848.53406,-819.6859,-888.15137,-842.2187,-891.87317,
000000000000000000dc_0,-432.3349,-501.1516,-370.227,-431.7852,-544.6806,-530.21674,-573.5419,-746.0531,-779.9988,-900.5789,-828.95044,-602.2529,-453.5509,-506.8504,-572.562,-525.8361,-611.8521,-539.4249,-589.0421,-748.2893,-926.9125,-96.57469999999996,23.709249999999983,-549.4492,-69.30750000000005,21.23849999999993,-24.234600000000057,-474.2937,-485.5344,-490.63257,-512.3964,-643.3912,-554.4192,
000000000000000000dd_0,-701.16406,-715.856,-746.7351,-811.4132,-845.7925,-809.2256,-870.77625,-1120.8473,-1242.4473,-1327.1455,-1261.2241,-1000.9109,-687.5358,-772.2286,-922.6795,-678.7556,-885.4497,-806.2716,-848.1943,-975.0767,-1062.8732,-35.93179999999995,66.15704999999991,-759.40796,9.245800000000031,-15.982900000000143,88.63440000000006,-698.9489,-700.09924,-751.3351,-765.3189,-872.8756,-793.0333,
000000000000000000de_0,-563.8017,-442.94653,-426.35175,-491.2809,-506.6661,-563.2955,-575.8443,-843.4741,-900.6947,-924.5624,-801.1475,-684.9746,-572.4311,-672.5731,-690.34076,-654.1196,-793.0495,-690.4719,-685.3628,-818.0509,-940.6418,-75.6275499999999,102.47345000000001,-519.96106,18.01800000000007,101.33734999999997,102.1323,-522.3931,-515.6192,-538.7711,-638.81775,-510.8493,-561.6073,
000000000000000000df_0,-70.348755,-146.2707,34.6799,-86.205,-196.8519,-349.75018,-236.674,-444.7109,-300.9339,-459.0997,-468.5031,-240.2861,-129.1928,-237.5465,-178.0593,-309.0503,-273.1815,-181.1259,-306.15305,-304.8694,-495.7153,10.234249999999946,73.99740000000001,-275.29443,56.812099999999994,98.11379999999997,79.84220000000002,-65.524704,-274.77277,-61.0784,-372.11224,-440.7855,-113.187454,
000000000000000000e0_0,-344.92056,-494.39392,-347.79935,-418.51276,-491.5539,-657.4184,-501.42862,-736.8413,-644.1058,-947.38257,-690.7313,-620.4593,-383.9852,-652.6402,-594.9599,-586.0596,-703.6061,-473.71173,-661.396,-612.5204,-810.8845,14.265400000000142,122.26050000000006,-579.8423,101.16060000000002,122.48129999999996,122.91665,-395.27704,-593.63837,-423.5278,-718.32983,-662.18396,-596.8295,
000000000000000000e1_0,-378.2276,-505.4168,-293.4267,-455.7529,-423.33475,-489.73032,-548.8103,-691.25385,-676.9289,-819.19214,-743.65393,-717.1216,-428.2998,-567.8754,-557.5937,-615.26953,-660.21173,-565.4161,-523.1113,-719.4823,-869.8319,-110.46760000000003,47.812899999999985,-499.4715,-7.131700000000194,33.62159999999997,65.90870000000004,-390.3784,-472.4038,-380.5819,-485.9762,-508.77063,-402.28656,
000000000000000000e2_0,-696.04297,-608.99915,-504.4087,-570.6509,-562.6246,-601.99817,-752.84094,-902.4866,-871.8274,-993.28564,-881.912,-676.97003,-566.8654,-598.1889,-610.096,-629.9237,-882.25024,-699.9292,-671.68787,-839.20593,-950.0014,33.36295000000008,171.8196999999999,-639.4338,101.45965000000012,106.34930000000004,188.4576,-576.9352,-567.2743,-573.05475,-653.29755,-681.75604,-598.34174,
000000000000000000e3_0,-539.2099,-512.7582,-427.19705,-530.7529,-470.1978,-519.7749,-570.4129,-823.2063,-822.1016,-955.50146,-776.0757,-671.9981,-507.0008,-597.8785,-569.3611,-570.0464,-776.35706,-655.85614,-651.7275,-731.4977,-834.8568,52.21219999999997,99.87990000000002,-571.4623,66.04269999999997,-19.72690000000007,116.80729999999994,-511.3771,-468.3448,-474.84412,-627.2713,-578.5907,-532.9485,
000000000000000000e4_0,-486.6913,-535.5037,-434.3372,-406.8389,-442.0199,-646.6829,-593.1347,-835.5552,-769.30365,-917.55194,-779.6776,-776.1202,-518.60535,-616.4845,-637.80054,-552.608,-727.9391,-626.9641,-661.4376,-665.6234,-897.77734,8.366250000000065,159.69275,-613.02136,104.51410000000001,101.96769999999998,123.43059999999997,-413.0297,-492.8649,-473.8904,-509.5856,-571.1959,-602.12646,
000000000000000000e5_0,-183.54515,-261.9723,-131.0239,-189.1795,-276.19183,-221.5005,-386.78082,-485.8416,-432.6977,-549.3242,-460.4724,-324.97064,-222.51715,-304.6542,-325.81296,-357.7106,-423.0337,-345.8213,-342.39893,-462.971,-542.6857,0.15590000000004522,72.19749999999993,-289.5596,76.97809999999996,77.67160000000013,100.66980000000001,-221.1576,-245.06885,-143.19595,-228.4298,-335.87875,-265.4859,
000000000000000000e6_0,-455.4409,-453.37,-401.60684,-524.93335,-483.5999,-482.81793,-652.0626,-775.6572,-723.7024,-931.50055,-757.3703,-654.3747,-509.6175,-743.0772,-570.9228,-569.5916,-684.9426,-603.02484,-612.5796,-740.2124,-789.8091,10.452950000000115,132.9363999999999,-535.39636,83.35360000000006,111.81049999999988,120.02160000000003,-427.61,-574.8352,-460.9849,-527.3293,-545.2245,-537.1349,
000000000000000000e7_0,-514.4256,-462.3749,-403.84143,-440.66327,-462.5197,-473.19153,-557.41327,-705.3519,-774.88855,-837.9469,-752.3252,-623.4264,-463.345,-643.4228,-575.5623,-538.0357,-669.1346,-568.3857,-615.6536,-743.31396,-843.88257,-14.68219999999991,56.47099999999995,-492.12646,40.71989999999994,53.64769999999987,60.11050000000009,-492.4986,-486.46283,-498.2925,-384.90967,-475.3741,-417.12872,
000000000000000000e8_0,-331.6518,-368.74155,-277.159,-289.25452,-464.665,-432.26465,-473.2355,-652.1901,-592.7178,-797.6566,-680.74,-533.9992,-365.41437,-450.35724,-510.0047,-527.8919,-596.76794,-491.1374,-558.7354,-625.4335,-729.6671,-76.76925000000003,79.83614999999995,-418.97604,86.1308,75.69940000000003,44.541350000000016,-264.0957,-402.6393,-282.0802,-437.9462,-537.6765,-501.2585,
000000000000000000e9_0,-770.681,-721.65576,-683.3103,-677.8113,-713.1879,-752.2289,-703.1002,-988.40607,-994.5145,-1102.9421,-1001.01917,-966.29846,-653.89703,-727.014,-936.539,-714.6695,-1009.5552,-751.1477,-824.7203,-870.1307,-1151.4073,15.857099999999946,110.37119999999996,-691.14185,47.9272,82.3132499999999,133.18329999999995,-682.4794,-618.2379,-634.1816,-623.6731,-708.25055,-692.7021,
000000000000000000ea_0,-660.5562,-655.52893,-666.8522,-562.83923,-608.6433,-650.1943,-633.3652,-926.6005,-944.2121,-1067.1086,-929.3258,-827.4799,-616.846,-758.3212,-840.7926,-732.02,-870.46606,-671.19006,-804.5093,-863.7001,-966.2375,-46.60470000000001,55.882699999999986,-698.2943,23.31094999999985,33.191500000000005,88.4104999999999,-659.9057,-671.847,-656.5869,-560.9755,-648.602,-597.42615,
000000000000000000eb_0,-312.8214,-372.1327,-149.58731,-256.7403,-240.61769,-320.9562,-279.1915,-542.4175,-473.8458,-606.725,-531.99524,-372.99286,-352.0931,-374.97986,-396.67432,-436.7323,-463.0628,-376.46484,-490.73407,-508.54944,-628.75037,11.990699999999983,84.51015000000005,-474.4304,92.30664999999998,74.33799999999994,106.66290000000004,-274.03687,-355.231,-293.19916,-203.0829,-395.1944,-421.183,
000000000000000000ec_0,-816.69,-716.18005,-655.3826,-608.4378,-539.3595,-727.5647,-628.1316,-751.5244,-852.13513,-1042.5369,-832.67596,-758.426,-715.29346,-614.788,-764.75,-682.989,-795.7169,-598.2943,-806.6751,-662.6135,-957.50916,123.83960000000002,189.59150000000002,-737.8456,105.11225000000003,172.9148000000001,228.50019999999998,-663.6625,-650.0216,-638.7513,-523.8316,-575.6115,-600.7792,
000000000000000000ed_0,-412.5567,-424.752,-354.6163,-279.035,-241.2626,-434.81125,-417.68015,-582.53424,-583.79504,-629.8936,-628.7828,-588.6646,-392.3244,-472.33295,-433.2352,-397.73016,-506.9002,-405.2035,-427.68365,-545.4199,-761.15485,27.389650000000003,96.61904999999999,-412.44543,71.55729999999994,68.74434999999997,29.55704999999996,-387.1145,-339.71844,-330.6644,-299.6233,-354.25098,-332.93427,
000000000000000000ee_0,-545.47534,-468.5282,-350.9974,-461.59305,-469.2796,-470.5761,-524.2899,-763.253,-823.48975,-836.0383,-745.0758,-742.7466,-556.3954,-580.3312,-755.4362,-583.3752,-735.2803,-674.2596,-571.4847,-604.1361,-878.1289,16.728300000000047,79.32010000000014,-588.6615,42.34560000000005,75.98414999999997,90.43989999999995,-535.9308,-426.3355,-467.9211,-465.58896,-450.4366,-414.07364,
000000000000000000ef_0,-563.0167,-510.8493,-563.7965,-506.6787,-437.0615,-610.5392,-603.293,-797.443,-726.3235,-795.8919,-751.8311,-810.3498,-522.1601,-725.5994,-852.7103,-716.36487,-691.5465,-669.9488,-704.1645,-847.087,-947.508,19.636399999999995,142.9889,-543.5968,80.50109999999984,102.12409999999998,139.32095,-498.1451,-440.5242,-501.8255,-562.79004,-506.2799,-534.1919,
000000000000000000f0_0,-735.9523,-639.7207,-548.522,-560.0258,-560.1444,-765.1445,-640.1393,-848.1179,-849.9496,-987.5815,-945.0394,-862.9219,-586.0895,-760.2306,-866.7402,-755.8417,-876.6952,-712.6215,-594.8424,-835.4288,-1088.6742,31.15050000000008,157.7321,-759.9456,71.00380000000001,94.50970000000001,132.57620000000009,-607.1351,-527.63806,-599.23804,-539.5719,-552.8693,-542.25146,
000000000000000000f1_0,-469.04446,-423.41687,-420.2964,-410.647,-430.5519,-495.811,-541.0559,-651.5342,-649.6151,-799.0926,-684.1339,-634.43,-412.5291,-678.7974,-716.91394,-622.7331,-650.4055,-559.5587,-525.17664,-546.0397,-900.5515,-12.319699999999955,55.003100000000046,-432.1008,55.338400000000064,26.878950000000046,76.06545,-449.1881,-282.46313,-385.11215,-398.3951,-344.0677,-335.83655,
000000000000000000f2_0,-724.2661,-645.1346,-743.7596,-755.7364,-563.6426,-788.52856,-692.5857,-919.3004,-958.4802,-1061.888,-932.8634,-886.85425,-657.1039,-734.52454,-961.9462,-776.17444,-934.97723,-793.91595,-854.71185,-896.6348,-1054.9467,-57.452699999999965,122.42459999999983,-753.1791,44.775600000000054,83.2449,78.11510000000001,-726.8126,-571.2146,-644.723,-609.3959,-643.41907,-689.1386,
000000000000000000f3_0,-605.4061,-556.51294,-498.4214,-551.2716,-491.4721,-596.7358,-579.3963,-862.4869,-859.605,-1005.8608,-850.8351,-947.9614,-500.865,-874.579,-924.1813,-833.087,-918.3985,-931.6516,-905.2201,-922.11804,-1112.0096,54.734599999999915,151.9684,-655.9673,113.0691,119.27690000000007,124.17649999999989,-566.2095,-504.3848,-565.1735,-590.0496,-570.6397,-583.87573,
000000000000000000f4_0,-675.5807,-576.5373,-654.3906,-620.9858,-627.1496,-693.1976,-662.79944,-809.7084,-841.1166,-984.4195,-903.05786,-785.89,-559.0831,-755.48987,-982.3263,-734.3379,-898.4505,-806.7246,-829.27356,-767.2534,-914.9987,38.41999999999993,110.41164999999998,-663.16235,117.83579999999994,95.37459999999997,83.08929999999998,-586.4927,-479.9048,-586.7803,-551.94495,-598.8077,-598.576,
000000000000000000f5_0,-660.6145,-842.97266,-631.8202,-655.0899,-633.5206,-698.47675,-662.4155,-906.1356,-864.13074,-1073.8425,-951.0764,-950.5014,-606.09564,-815.8698,-959.6437,-884.3124,-993.8414,-813.2451,-864.5668,-830.3655,-1064.5461,53.902600000000035,122.93110000000004,-668.28503,66.74729999999983,61.871699999999976,118.25574999999996,-614.09564,-527.17523,-593.1962,-575.7939,-548.918,-636.0394,
000000000000000000f6_0,-446.90228,-549.79126,-477.999,-418.2353,-322.1516,-581.7061,-518.0353,-766.718,-770.713,-889.3087,-807.4769,-671.123,-413.2075,-590.9673,-775.5318,-633.433,-621.0096,-675.5539,-538.37036,-751.8886,-932.3905,76.53914999999996,94.3408,-479.5394,85.4803,69.70855,148.42810000000003,-449.5951,-442.68488,-470.63956,-439.8211,-525.8231,-623.2552,
000000000000000000f7_0,-290.7543,-323.7432,-373.3168,-339.8308,-199.68655,-320.4054,-404.1662,-551.1852,-629.0368,-637.4732,-629.8005,-568.3883,-307.25705,-433.642,-589.8943,-459.13397,-580.65234,-429.9799,-618.45856,-550.1325,-703.0155,-99.91640000000001,4.417599999999993,-329.6187,106.63510000000001,91.85209999999998,90.83069999999992,-285.6591,-224.8312,-359.81445,-333.30884,-311.87955,-346.5641,
000000000000000000f8_0,-296.1224,-231.5928,-229.9514,-192.23715,-329.3354,-404.5287,-270.7172,-443.653,-408.9837,-503.0324,-568.8225,-420.224,-248.3932,-426.1355,-334.0507,-293.0967,-341.62384,-325.5042,-406.0081,-380.2355,-583.6214,94.03110000000015,103.05160000000001,-370.7335,73.19664999999995,95.22280000000006,109.36270000000003,-363.00214,-301.2378,-323.3897,-245.2562,-178.6205,-420.64026,
000000000000000000f9_0,-488.8046,-371.7151,-315.2864,-345.8009,-356.9676,-465.7069,-393.665,-659.3769,-771.0306,-795.1355,-748.0132,-712.7715,-386.4751,-536.64417,-508.2126,-738.9475,-764.8241,-563.6062,-666.6175,-756.0646,-816.8251,171.56439999999975,267.30260000000004,-438.8717,137.76370000000014,194.9113000000001,215.25489999999985,-408.62866,-278.7941,-399.7891,-404.5312,-339.1949,-366.47858,
000000000000000000fa_0,-726.0817,-567.1718,-615.5941,-565.4739,-575.379,-744.3439,-661.3063,-1048.8184,-1000.4715,-1075.448,-1319.8281,-961.694,-599.4136,-877.7821,-1082.2832,-947.8832,-1088.2739,-870.0365,-1019.4415,-801.589,-1143.6714,0.3939499999999896,175.43130000000008,-684.4015,103.20939999999993,185.6735999999999,105.41419999999991,-566.8265,-512.1314,-596.1603,-610.0396,-677.9425,-618.28015,
