system:index,SAVI,SAVI_1,SAVI_10,SAVI_11,SAVI_12,SAVI_13,SAVI_14,SAVI_15,SAVI_16,SAVI_17,SAVI_18,SAVI_19,SAVI_2,SAVI_20,SAVI_21,SAVI_22,SAVI_23,SAVI_24,SAVI_25,SAVI_26,SAVI_27,SAVI_28,SAVI_29,SAVI_3,SAVI_30,SAVI_31,SAVI_32,SAVI_4,SAVI_5,SAVI_6,SAVI_7,SAVI_8,SAVI_9,VALUE,.geo
0000000000000000005d_0,0.8352624068495322,0.6662948126362761,0.8135947452229298,0.7749764055548065,0.8181282529706374,0.7841036902147716,0.8085504930857804,0.7724447513812155,0.7876478844996992,0.7748481027169551,0.8305193613507066,0.8141143412947153,0.7156767283349562,0.8484665747760166,0.8174963905673494,0.9125601460096233,0.931651229639093,0.8237562668723487,0.8944118242559224,1.0006307158625039,1.0150200267022698,0.9929255550718328,0.9620141342756183,0.8268951026345563,0.9645374569695645,1.0359297421387006,0.9609726808766136,0.7910142306410927,0.7887633396107973,0.8208309290248125,0.6781111231452398,0.8747275656211505,0.7826217678893567,1.0,
0000000000000000005e_0,0.9122320061255742,0.953080998520357,0.7672483531723102,0.7629500367376928,0.8044997443327083,0.7760559860034991,0.927499888048005,0.9085344438312177,0.8245344477905475,0.5984922518497836,0.634064572553021,0.640012871048186,0.9893823837296246,0.6076661587152737,0.538315088053308,0.3532692903625658,0.43880339421832304,0.3766410140334993,0.5512849670229703,0.43457318704843456,0.5907928388746803,0.48133509003074215,0.49889327302473296,0.9682244818146265,0.5079770261646458,0.560270602706027,0.5414510889183011,0.9397910918407568,0.94677052904901,0.954099994463208,0.6977666182106516,0.7982844004244782,0.9013500397070502,1.0,
0000000000000000005f_0,0.7868490732568403,0.7953376756942063,0.9044012499337959,0.9041614123581336,0.9595228384991843,0.8913559847154807,0.8260598149934738,0.9076112972714218,0.9226002194822801,0.8958374047293337,0.8620225269343781,0.7969105578925592,0.8185538881309686,0.8718820861678005,0.8012286799773664,0.4747988835987522,0.10053037608486017,0.10066505441354293,0.056002800140007,0.29696419304618576,0.5541061369700563,0.05172413793103448,0.4758322663252241,0.7054455445544555,0.08033240997229917,0.19077901430842606,0.2827125119388729,0.6001834021091242,0.758801074508695,0.7600629637958174,0.7361511563707749,0.7121056681200308,0.8869894614151814,1.0,
00000000000000000060_0,0.9896761253023421,1.0167759838546921,0.7280166096726918,0.7881241565452093,0.8671708357572232,0.6503422482534754,0.7876575315063014,0.9523492612804473,0.8879500844923957,0.7637706760880039,0.9357632623601588,0.8838986538122392,0.9792866637128932,0.8552709946396665,0.7657506300252009,0.8864438691456813,0.6858043561329767,0.8535072170169663,0.9566109468348319,0.9613878682007109,0.8555728919340614,0.7904215059376224,0.914073894020418,0.9854060470637526,0.8515217114478544,0.9067703768624014,0.8363802559414991,0.8651671274189495,0.9748102866779089,0.8663510004582252,0.6256457003950168,0.6631647351889961,0.7634846221214775,1.0,
00000000000000000061_0,0.7829062122635181,0.9487435076858506,0.1117680916749516,-0.168315979691937,-0.10929887735649225,-0.32954545454545453,-0.03201484746549124,-0.08931133428981347,-0.17988647940619995,-0.3142043142043142,-0.25094696969696967,-0.24551051821446893,0.17488277784818146,-0.24838462380900228,-0.3858120721841941,-0.12417685794920036,-0.23015089550133971,-0.17506047943699143,-0.1548103532475989,-0.11808755760368664,-0.16570486397361914,-0.17138009049773753,0.33758907363420426,-0.19416386083052747,0.8236953455571226,-0.1096242923314462,-0.0918211188573372,-0.45704090035684874,-0.11587617154217551,-0.12204662807072444,0.10290556900726391,0.06450796863141918,0.09634903802454174,1.0,
00000000000000000062_0,0.8565879763497476,0.9500332557366146,0.35486104242903765,0.6778728606356969,0.8698035632708999,0.8086552217453505,-0.10444078947368421,0.8703526025425762,0.5675971139129801,0.24263346073233877,-0.107687959299039,6.220194899440181E-4,0.9308953216082905,-0.05132850241545893,0.19528707199583387,0.25806451612903225,0.12049062049062048,0.728111158303501,0.08932498731179157,0.21616261774913237,1.0393064103140022,0.8004141446320484,1.0927330804551807,0.9188115151795203,1.087434390561213,1.061245549765234,1.0635606294353595,0.9346013304600393,0.9280513508334931,0.7207641338955341,0.829270699694069,0.7628341694728885,0.8525629734014444,1.0,
00000000000000000063_0,0.9154644858954333,0.9098909271194844,0.27563406691009573,0.03319084737239125,0.04215215901302261,-0.22740247383444334,-0.1597742703465303,-0.07675475509173539,-0.1571313456889605,-0.20022581859239744,-0.2081773682695076,-0.18333126319711837,0.9186928914356512,-0.13680577345465955,-0.11112602335257012,0.21580320536712633,-0.19204228453971517,-0.1955211665798676,0.06382978723404255,-0.1049969654056241,-0.027059530968129884,-0.2760928676009203,0.29047072330654417,0.6965511397339209,0.274918403213658,-0.11146418968467367,-0.27744510978043907,0.5346987136086663,0.36983669548511044,0.01036909023577336,0.2246569513881502,0.13844855079260857,0.4155405405405405,1.0,
00000000000000000064_0,1.0351460460698172,1.0603323296531728,0.8933797438410328,0.8955709943551888,0.8605682666549558,0.8374322230828816,0.8785881004053888,0.8575774336283185,0.9799479970032172,0.8360965939808974,0.9007453903491565,0.9451148306734138,1.033237752917895,0.8263215701255909,0.8755862749938287,0.9363311981428142,0.9498209327592451,0.9154361299446778,0.9539198570906581,0.9554427971140886,0.9729165054553895,0.9607184579439252,0.9994266055045871,1.0542262835156908,0.9451982841635297,1.0074636097480516,0.9755285371331217,1.055591739780085,0.8902636074050136,0.9240624817176621,0.8606557377049181,0.9164259182831201,0.9062693311099755,1.0,
00000000000000000065_0,0.9349666158456442,0.9480105517696197,0.8121229128665638,0.9586308790938193,0.9298608240319692,0.6542648477332231,0.7405470290662779,0.7553220156292105,0.693022227137012,0.7824281297586636,0.8102668805600116,0.8938102713612918,0.33663447372728766,0.9026902246293173,0.8203776478481741,0.8514137567852225,0.9584516874488469,0.9039282036192439,0.9471005758671487,0.9669935422147812,0.8830793483972675,0.879598106784024,0.9368298461909159,0.3733122187031172,0.8235798332424219,0.9385357504084649,0.9568883984867592,0.4641029740965782,0.6765201482836648,0.5942415355905092,0.8097063731902033,0.790630395221875,0.8525154077683819,1.0,
00000000000000000066_0,1.0212205087649928,1.0472889980698368,0.899063475546306,0.9027965997289639,0.9165367330092635,0.8516662490603859,0.8816550925925927,0.865523593595012,0.797307919041069,0.8607986501687289,0.9334709075411601,0.9105502874636003,1.0052159957202087,0.8754150425869784,0.9409599190097097,0.8978615223568117,0.8184773774044974,0.7907469701857057,1.0435905462513695,0.9928076957655309,0.845253707253102,0.9891956782713085,0.9390302448391743,0.9652969362567155,1.0733748122720446,0.9974537136938415,0.9201505358749897,1.0194992976947863,0.980991490622751,0.9732481800723505,0.8553273237771539,0.6885286170474085,0.7560200270205834,1.0,
00000000000000000067_0,0.8491594729668333,0.8291800959044101,0.9721792890262752,0.9686452848252751,0.914730312270003,0.9310660828836167,0.772203947368421,0.8530429472827193,0.8765228164360933,0.8757206918641895,0.9885672137193435,0.8703867729554178,0.8033732036829877,0.8708957602805227,0.9275887038377986,0.907643312101911,0.8610785463071512,0.8529141808168884,0.8881945122546627,0.9034122692522842,0.9413724183877414,0.963400900900901,1.0212490561967424,0.8198029094321915,1.0257801899592944,1.004106776180698,1.0500435582228247,0.8259830187123898,0.7548248749106504,0.3355248898200997,0.7009995654063451,0.9274461948080763,0.9569408740359897,1.0,
00000000000000000068_0,1.011569237041945,1.0029334568473058,1.0468696544645912,0.9887665320126169,1.0252760962986924,1.040898076257356,1.0253390082153815,1.086756434293506,1.1243866535819431,0.9187718616401088,0.9799591683679847,0.9682054417609294,0.9644854311782596,0.9053429105579062,0.7721944657955419,0.9208311031093377,0.8951123108069026,0.8016056816427359,0.7555631051469339,0.6997074707470747,1.057671651656614,0.9092987804878049,0.808937412720579,1.0279641457785411,0.9542255023249862,0.8759370948650019,0.9601957086794761,0.8969755925008843,0.9496138632510831,0.9924158253224482,0.8128209117784347,0.9881483761736185,1.0379088963619687,1.0,
00000000000000000069_0,0.7591005232105087,0.8405842626040522,0.6501512129206615,0.7718318597797426,0.6430452778126177,0.7324305243565882,0.8521054433413214,1.0124812780828758,0.7693500634428311,0.7119832677165354,0.6546421112587811,0.6631200359658326,0.8157719461835621,0.7177866632271378,0.6046814044213265,0.5897699260476581,0.6643810898592567,0.6133500134036279,0.7651263180242022,0.7676230040244061,0.8031961471103327,0.7384270781483324,0.7241470046487151,0.8344248115655505,0.7025340157283735,0.7393192606807394,0.6397910515557574,0.5785316942517684,0.8029853277923841,0.7958914643524112,0.7130894272535937,0.7236160892074871,0.6710526315789473,1.0,
0000000000000000006a_0,0.933288148721921,0.8035913658355043,0.8843813387423936,0.7649332396345748,0.9137055837563453,0.734458810908475,0.798014378637453,0.7111525898273449,0.8391343267863725,0.7814698782805198,0.8384543136991817,0.8303146648860696,0.9494254733775691,0.8165210484511517,0.821270962047661,0.8542836221625579,0.8045578399801834,0.8294595750748609,1.0139411171237274,0.7349274283587645,0.6130888169723121,0.7499533611093838,0.757447248655358,0.47369964802502934,0.7869394958910153,0.805025549669495,0.8006642547891585,0.7873350312572355,0.7682119205298014,0.8979843685726039,0.7231480894746848,0.6607030364117426,0.7881160755412253,1.0,
0000000000000000006b_0,0.8746611731540713,0.8930274135876043,0.7621509824198552,0.8258136469633985,0.8522287071948763,0.7601743293843226,0.8366432550254299,0.7751782918768482,0.7811787691305764,0.7888194916826418,0.812667799024711,0.9096808447879181,0.8358615565599653,0.9476713762428048,0.8931260495097775,0.8298350824587707,0.8947939262472886,0.8877682799335834,0.848355834407036,0.7601246105919003,0.823221021673806,0.8680786877003331,0.9046063377981053,0.8491887086019115,0.9233815521698476,0.9280468069214491,0.904890348305383,0.8129611475156081,0.605906457538505,0.7326720473168628,0.6672476904305387,0.7051504629629629,0.8043947420051011,1.0,
0000000000000000006c_0,0.8566786470385506,0.8975077009241109,0.8100948435626295,0.899173209921481,0.90368722186904,0.8916261366039332,0.9114047438535686,0.8989600326264274,0.826072821846554,0.8817803913616546,0.8586286594761171,0.9596787686130166,0.8656190734218369,0.9690043663414372,0.9647045297769602,0.8614205120786923,0.9558823529411765,0.9103299856527978,0.9587874659400545,0.9593917401071367,0.9176024500510427,0.82776888692677,0.9169474146770177,0.8302060904337127,0.8596012018574161,0.991264807945435,0.8152045633359559,0.8256407938158311,0.7743534148985597,0.8124893508263759,0.5943112890878041,0.6117524602573808,0.8497481327080076,1.0,
