"","system.index","NDVI","NDVI_1","NDVI_10","NDVI_11","NDVI_12","NDVI_13","NDVI_14","NDVI_15","NDVI_16","NDVI_17","NDVI_18","NDVI_19","NDVI_2","NDVI_20","NDVI_21","NDVI_22","NDVI_23","NDVI_24","NDVI_25","NDVI_26","NDVI_27","NDVI_28","NDVI_29","NDVI_3","NDVI_30","NDVI_31","NDVI_32","NDVI_4","NDVI_5","NDVI_6","NDVI_7","NDVI_8","NDVI_9",".geo","CID","class"
"62","0000000000000000003d_0",0.7522381,0.8645418,0.8952604,0.85048497,0.8459828,0.8570188,0.8546179,0.8945549,0.8488975,0.87145185,0.885439,0.8840796,0.8566263,0.9351797,0.89485097,0.8827673,0.8994279,0.8856977,0.89547884,0.8898089,0.8928939,0.89949465,0.9148494,0.862552,0.9021459,0.9320866,0.9146373,0.8697845,0.8476999,0.8520726,0.7543549,0.8095012,0.8434983,NA,62,"for"
"63","0000000000000000003e_0",0.8677005,0.8728395,0.8784242,0.8717703,0.87367946,0.8757729,0.8749673,0.9079144,0.8811761,0.8987952,0.8936112,0.9078744,0.85824925,0.90893567,0.88897496,0.90021425,0.8805049,0.8903442,0.887689,0.89182544,0.9075873,0.88379,0.9122574,0.87159145,0.9026575,0.90731996,0.91411364,0.87284285,0.8641707,0.8527746,0.76919496,0.8316276,0.8380414,NA,63,"for"
"64","0000000000000000003f_0",0.872126,0.8789144,0.86297375,0.8627952,0.8834244,0.84048337,0.8828477,0.9202801,0.88153565,0.8882096,0.8976967,0.8990127,0.8548875,0.89929384,0.8966931,0.89794236,0.8970862,0.89050096,0.9006336,0.89067525,0.8717152,0.9047619,0.91603744,0.86232126,0.8918188,0.91990364,0.9172498,0.8646262,0.8496362,0.8704948,0.74397284,0.84034604,0.86915886,NA,64,"for"
"65","00000000000000000040_0",0.87895715,0.8593793,0.8889578,0.8751032,0.8816825,0.86548996,0.8804932,0.9066246,0.8780899,0.90197325,0.90444595,0.9064692,0.87398374,0.91746986,0.90398365,0.89797485,0.90688896,0.9079052,0.9044463,0.90469134,0.8986587,0.91066045,0.9155492,0.88115245,0.9178633,0.9320113,0.9287975,0.8685819,0.8497577,0.8666667,0.7310478,0.8615292,0.8429218,NA,65,"for"
"66","00000000000000000041_0",0.8911381,0.89176655,0.9042229,0.8677824,0.9133394,0.8663781,0.9067127,0.9217639,0.9112836,0.92288435,0.90764105,0.9092082,0.9004318,0.9091651,0.92945105,0.9249197,0.9102715,0.9211157,0.9119691,0.9162206,0.91965914,0.9225125,0.92948574,0.89153594,0.9145484,0.9245678,0.9264274,0.91353756,0.9091575,0.8853446,0.80693614,0.86887646,0.88842326,NA,66,"for"
"67","00000000000000000042_0",0.82272416,0.80831826,0.8293002,0.8217458,0.8483412,0.880977,0.8430311,0.8962963,0.8768819,0.8836276,0.8832404,0.8793838,0.829557,0.9009381,0.87352026,0.897403,0.8946994,0.8898236,0.903407,0.88253576,0.87468493,0.9026265,0.90837777,0.85016286,0.9094937,0.915406,0.9241209,0.85589814,0.81385416,0.81243956,0.7407986,0.7940438,0.847097,NA,67,"for"
"68","00000000000000000043_0",0.84442663,0.82683015,0.83829474,0.83421206,0.8725817,0.85320324,0.86361986,0.90260476,0.8663258,0.9070352,0.8888889,0.8855912,0.8362041,0.88691556,0.8998871,0.89199615,0.8730703,0.8839703,0.8894277,0.912055,0.882843,0.89791185,0.90386426,0.8750507,0.9017341,1.0205799,0.922039,0.8483034,0.8476776,0.82078105,0.7423745,0.80154926,0.8238342,NA,68,"for"
"69","00000000000000000044_0",0.85851383,0.85066164,0.86339754,0.8460677,0.851696,0.8371201,0.84601396,0.8842105,0.8575515,0.87862796,0.89804775,0.90707844,0.8712189,0.89420086,0.8917329,0.9111355,0.8791627,0.9145299,0.89183164,0.8742479,0.8716541,0.88789546,0.88787806,0.85420465,0.8826681,0.9033457,0.9033304,0.8580279,0.86849576,0.8354268,0.7689291,0.8083034,0.86416626,NA,69,"for"
"70","00000000000000000045_0",0.86907995,0.8722628,0.88021535,0.84428084,0.8776545,0.82300884,0.84508604,0.89529973,0.8949182,0.9150217,0.8923077,0.9107867,0.87012345,0.8983218,0.899106,0.9039349,0.8871827,0.9126247,0.9011489,0.8821743,0.8990875,0.87925106,0.8955864,0.8862119,0.8938377,0.90515894,0.90784556,0.8702145,0.88018435,0.8297985,0.73972136,0.80755305,0.8655631,NA,70,"for"
"71","00000000000000000046_0",0.84237415,0.8415314,0.85883784,0.83144855,0.8620492,0.84619623,0.8485804,0.8966657,0.86827457,0.8864994,0.8771256,0.8883469,0.8195941,0.8926527,0.8973131,0.86494094,0.89331025,0.8879171,0.9121506,0.8760625,0.887036,0.8738247,0.89123327,0.84202826,0.8694277,0.8936682,0.9033325,0.8425813,0.8403876,0.83904546,0.73667204,0.7544863,0.8280159,NA,71,"for"
"72","00000000000000000047_0",0.861847,0.8732759,0.8856846,0.87928367,0.8799193,0.85846925,0.8667002,0.9015568,0.86502314,0.87259746,0.8875372,0.90787715,0.8781288,0.9164531,0.892227,0.8836438,0.85942495,0.90154713,0.89673203,0.8914027,0.89767444,0.88924557,0.9050132,0.8663407,0.88539636,0.9070938,0.9089924,0.8758268,0.861794,0.87230957,0.78956634,0.81379604,0.87184876,NA,72,"for"
"73","00000000000000000048_0",0.87695813,0.8516993,0.87089205,0.8331539,0.8520726,0.82858706,0.83840895,0.8714402,0.86684334,0.8821128,0.8767586,0.88383836,0.8485577,1.1563863,0.86867654,0.8670106,0.86758953,0.9085433,0.909257,0.89098793,0.8931415,0.8807588,0.88445115,0.84126,0.87713677,0.8968711,0.8925814,0.84955287,0.83416253,0.8406494,0.7486819,0.80993855,0.8298397,NA,73,"for"
"74","00000000000000000049_0",0.8708295,0.8632314,0.8489884,0.84809417,0.85912305,0.8283713,0.84697783,0.88147724,0.86194813,0.8682191,0.8901716,0.8908461,0.86417836,0.90753424,0.8900302,0.8851702,0.88065577,0.88614696,0.8996166,0.8956574,0.87951136,0.888275,0.8936099,0.86059165,0.8698044,0.903537,0.89927626,0.8494624,0.8468741,0.8360902,0.7427782,0.80250865,0.8484737,NA,74,"for"
"75","0000000000000000004a_0",0.88379025,0.85465944,0.8644842,0.8270945,0.8458065,0.8212743,0.8637825,0.8717867,0.82482994,0.8612291,0.8766084,0.9088159,0.84949946,0.8887779,0.8648053,0.87943465,0.8466923,0.8868258,0.89592624,0.8708731,0.8727114,0.91294116,0.9360846,0.83945346,0.8594455,0.9011142,0.9130435,0.8490566,0.84586054,0.83049834,0.7552611,0.7878538,0.8286194,NA,75,"for"
"76","0000000000000000004b_0",0.8577101,0.8515488,0.88425696,0.8411309,0.8626866,0.81036663,0.8525396,1.0335858,0.8719755,0.8877136,0.88116026,1.0597014,0.8674926,0.88901937,0.8928258,0.8797185,0.8766178,0.9527792,0.91093606,0.90797806,0.88158554,0.89561754,0.920311,0.8683198,0.9067543,0.9215255,0.9199602,0.87102634,0.8559212,0.86761034,0.748497,0.790294,0.8397351,NA,76,"for"
"77","0000000000000000004c_0",0.8909472,0.88872296,0.8898271,0.8326497,0.87374127,0.8603329,0.85790277,0.9309822,0.89207804,0.8951753,0.91590214,0.88478583,0.8468052,0.9073056,0.8924008,0.9039946,0.8708171,0.96091646,0.91460055,0.9056946,0.8884674,0.9121447,0.9194797,0.88128847,0.90958995,0.9130721,0.91569084,0.89196974,0.83162916,0.86018753,0.76363635,0.8214286,0.838488,NA,77,"for"
"78","0000000000000000004d_0",0.8751501,0.8692752,0.8892989,0.8572682,0.8741351,0.86198694,0.8789535,1.0773519,0.8944954,0.9178273,0.9153652,0.9178547,0.87765586,0.928475,0.90556836,0.91525966,0.93229645,0.9145715,0.90745026,0.9105088,0.892951,0.908734,0.9230769,0.88797814,0.91985536,0.93464565,0.9179615,0.89861196,0.8715686,0.875,0.8254149,0.833454,0.88267696,NA,78,"for"
"79","0000000000000000004e_0",0.88117003,0.8636683,0.8887836,0.8629405,0.88713634,0.8535101,0.87319314,1.1149949,0.90096986,0.9132519,0.90952957,0.8966986,0.8598957,0.91265893,0.8950706,0.9168269,0.9050351,0.90785146,0.9115324,0.8852311,0.913789,0.91862285,0.91932774,0.86477077,0.91629565,0.9167815,0.91997683,0.8730233,0.8959576,0.86288846,0.81724435,0.8568773,0.8829699,NA,79,"for"
"80","0000000000000000004f_0",0.8758797,0.85462934,0.9130094,0.86519015,0.89698046,0.8453378,0.88996196,0.91012007,0.90809625,0.9225458,0.91516936,0.9087746,0.8596241,0.91093904,0.90523463,0.9122574,0.9081662,0.9098524,0.9047889,0.90029323,0.910592,0.9270943,0.92700344,0.8770087,0.9229929,0.92944884,0.9283791,0.8718644,0.87157655,0.85627204,0.8334694,0.84722793,0.8619318,NA,80,"for"
"81","00000000000000000050_0",0.85484475,0.8665262,0.85893553,0.9049733,0.871662,0.8964803,0.8573055,0.9045505,0.8951613,0.90126127,0.8965517,0.88143176,0.8324307,0.89950514,0.91322035,0.91457283,0.8891369,0.90018713,0.88132167,0.8786554,0.9132924,0.9171858,0.9143969,0.8610735,0.9054878,0.91143674,0.9130435,0.894387,0.8619942,0.89577186,0.8162693,0.8299595,0.8406994,NA,81,"for"
"82","00000000000000000051_0",0.8583303,0.84126985,0.8727465,1.1044127,0.8767624,0.8688866,0.8852279,0.90462756,0.88936657,0.8834232,0.9300567,0.9122807,0.84451824,0.9234889,0.9099099,0.9100265,0.9075838,0.9054708,0.89811546,0.90387416,0.8982875,0.92378753,0.9227144,0.8705302,0.9093709,0.9221682,0.92608887,0.8656945,0.86427534,0.85892636,0.8688811,0.822043,0.8431485,NA,82,"for"
"83","00000000000000000052_0",0.89711285,0.88859797,0.9088794,0.9059829,0.89265656,0.881756,0.90430623,0.91033626,0.91088635,0.9075361,0.9288237,0.91147614,0.8833967,0.92195606,0.9139695,0.91104734,0.9078483,0.9275846,0.9169904,0.91182077,0.89700997,0.927753,1.047776,0.8912568,0.918463,0.92913824,0.9335674,0.91527045,0.8855408,0.8848921,0.8494372,0.8581491,0.8810642,NA,83,"for"
"84","00000000000000000053_0",0.85598826,0.8384419,0.87491316,0.9379228,0.8717575,0.86844105,0.8728111,0.9103757,0.89749104,0.89347076,0.8978102,0.9003378,0.84968805,0.9073069,0.891363,0.9564787,0.8862559,0.9003787,0.91355723,0.8875849,0.8713792,0.89175063,1.82662,0.8569754,0.9033567,0.91976744,0.9188811,0.8644429,0.85423195,0.8592179,0.8152554,0.84223056,0.8642534,NA,84,"for"
"85","00000000000000000054_0",0.8852839,0.8855615,0.8954545,0.91742015,0.88898426,0.8606557,0.8897592,1.0295371,0.91400737,0.9085284,0.91630083,0.91107076,0.8640183,0.91301525,0.9021164,0.8979336,0.9156415,0.88867134,0.9107674,0.9017522,0.8973185,0.9182037,1.0206379,0.8833091,0.92107946,0.92150867,0.9271491,0.89117986,0.88569754,0.8831576,0.85193497,0.8592145,0.9014041,NA,85,"for"
"86","00000000000000000055_0",0.8390328,0.8353272,0.87367594,0.984879,0.8983891,0.8278146,0.8448156,0.8782355,0.9076087,0.8950131,0.897712,0.8922559,0.8353775,0.8817365,0.92945325,1.1123189,0.86811644,0.8714976,0.8754507,0.8805693,0.88639456,0.89623433,0.8991355,0.85,0.9011155,0.9072934,0.91420215,0.84788734,0.83686376,0.8274009,0.8108205,0.816018,0.8321196,NA,86,"for"
"87","00000000000000000056_0",0.8929124,0.8686253,0.85395896,0.921619,0.89537096,0.8499353,0.87038654,0.9060233,0.8921191,0.8956889,0.9041916,0.9068182,0.8640183,0.9040635,0.9001116,1.0115108,0.894375,0.90726095,0.90712076,0.8949605,0.89522433,0.89710414,1.012935,0.8610451,0.9096459,0.92475045,0.91951823,0.8744681,0.8795181,0.8493017,0.8333333,0.8416107,0.8932476,NA,87,"for"
"88","00000000000000000057_0",0.8303711,0.84208983,0.8634374,0.90113604,0.8528916,0.8576467,0.85781395,0.8902925,0.8815789,0.87367725,0.87638485,0.8693931,0.8443296,0.88136727,0.8678592,0.9460154,0.8646501,0.8957916,0.87666565,0.88979477,0.87986237,0.91595244,0.8924731,0.8540237,0.89081305,0.90538764,0.90135026,0.8548129,0.8535565,0.8303735,0.81625646,0.83063805,0.84521383,NA,88,"for"
"89","00000000000000000058_0",0.82067615,0.8407619,0.8468224,0.9907085,0.87281555,0.79390115,0.8862299,0.8876847,0.88698506,0.8917145,0.90840966,0.88039416,0.856833,0.91071427,0.8625866,0.93373495,0.8462133,0.9022827,0.8992537,0.8885602,0.8875549,0.90751445,0.94192106,0.8522829,0.90408885,0.9128508,0.9167849,0.82475245,0.8446507,0.842,0.7681053,0.7906724,0.84615386,NA,89,"for"
"90","00000000000000000059_0",0.8680325,0.853054,0.89317507,0.8729864,0.8985836,0.8737226,0.8918206,0.92092854,0.9016927,0.91171277,0.9148265,0.9010819,0.89360857,0.90675354,0.8990902,0.9251981,0.88697124,0.89005405,0.9065702,0.90715265,0.91115314,0.91730654,0.91597635,0.8848283,0.91671693,0.9232122,0.91633004,0.8810333,0.9066496,0.86754507,0.80969375,0.8729119,0.8737388,NA,90,"for"
"91","0000000000000000005a_0",0.77926207,0.75701916,0.795975,0.81535757,0.8154743,0.80080855,0.8231966,0.84475577,0.8246905,0.83870965,0.8518519,0.86928666,0.79925054,0.859166,0.8442227,0.8422831,0.8602941,0.8530583,0.8794596,0.84080225,0.88687956,0.87811637,0.89703506,0.82505774,0.88214785,0.8817268,0.89969504,0.7604723,0.80802214,0.82345825,0.81205165,0.77451825,0.8134251,NA,91,"for"
"92","0000000000000000005b_0",0.882744,0.85174245,0.88288873,0.88339484,0.8627451,0.8450704,0.87023133,1.3974763,0.87916535,0.8990991,0.8944969,0.8775761,0.88033754,0.9217421,0.8967634,0.8984985,0.90116084,0.9018131,0.8864053,0.8834356,0.8901298,0.9108239,0.94471157,0.87906414,0.90979993,0.90579283,0.91251427,0.86385125,0.8771654,0.84210527,0.796875,0.8568773,0.8590043,NA,92,"for"
"93","0000000000000000005c_0",0.8610647,0.8691489,0.8718523,0.90807515,0.9,0.86598814,0.8855524,0.9043873,0.91277605,0.9143432,0.9162242,0.9037989,0.86206895,0.8949097,0.9091586,0.89723134,0.8965517,0.89937484,0.9167351,0.8841411,0.8936966,0.91568726,0.92682314,0.86518556,0.92252207,0.9246799,0.9230769,0.87461346,0.88148147,0.871308,0.8178419,0.8646895,0.8883869,NA,93,"for"
"94","0000000000000000005d_0",0.86242115,0.8481912,0.87127054,0.89076155,0.87040544,0.85679185,0.8597475,0.88066643,0.89043826,0.89342326,0.8947733,0.8853809,0.8813828,0.8875969,0.8650693,0.88619465,0.86657774,0.8752715,0.8943616,0.8819014,0.8920471,0.8959721,0.923125,0.847561,0.91217256,0.9063776,0.9084713,0.8462033,0.86948174,0.8702669,0.83263093,0.84517765,0.86202186,NA,94,"for"
"95","0000000000000000005e_0",0.82729375,0.8350937,0.8426678,0.98630136,0.8580606,0.8205689,0.9154639,0.8716012,0.99710566,0.9113429,0.8665287,0.87234044,0.847703,0.85581726,0.87319887,0.8583361,0.86167145,0.8761062,0.9191074,0.8904824,0.8793727,0.9976443,1.0152866,0.8322938,0.9078788,0.9557625,1.0588236,0.837037,0.83278275,0.824,0.77701306,0.8380112,0.8106329,NA,95,"for"
"96","0000000000000000005f_0",0.86949337,0.8995862,0.899116,0.91115755,0.8995354,0.8991416,0.884041,0.90912104,0.9228421,0.9075377,0.9206997,0.90115786,0.90140843,0.8853297,0.8898959,0.89670795,0.90541655,0.9159341,0.91881704,0.8972353,0.90816605,0.9165976,0.9374178,0.90389395,0.92492837,0.9344433,0.92144024,0.8785942,0.8848721,0.8913102,0.83976835,0.8771865,0.8893911,NA,96,"for"
"97","00000000000000000060_0",0.83282363,0.8645221,0.93973637,0.9566396,0.86410636,0.8463048,0.8533135,0.906815,1.0608696,0.8933333,0.8886256,0.87546784,0.9597315,0.8644986,0.8939269,0.89191025,0.8743802,0.8790947,0.900813,0.8736232,0.8613994,1.0902256,1.1398176,0.8729809,1.0069808,1.1824212,1.1631799,0.8508569,0.830303,0.8333333,0.79239523,0.83326423,0.915334,NA,97,"for"
"98","00000000000000000061_0",0.8695652,0.8848114,0.9816634,0.9367698,0.91471213,0.89280975,0.9272944,0.92179227,0.9272959,0.9365726,0.9569337,0.916309,0.9118692,0.8670479,0.8993289,0.90905863,0.96554935,0.9034889,0.91671354,0.8996452,0.9117647,0.93282443,0.9229892,0.87814254,0.9259724,0.93634576,0.92100066,0.9080037,0.8434555,0.886076,0.81435645,0.8505291,0.8679493,NA,98,"for"
"99","00000000000000000062_0",0.8605516,0.85664666,0.9026804,0.91369754,0.9009434,0.8812964,0.8893647,0.91165555,0.9006597,0.9163924,0.89876264,0.88893265,0.87260705,0.91572237,0.9399538,0.8981631,0.89861417,0.895574,0.93201685,0.91314286,0.9048496,0.9064776,0.9277441,0.8890208,0.9178886,0.91797674,0.9201201,0.88494277,0.8578991,0.86626345,0.84441197,0.852689,0.8856713,NA,99,"for"
"100","00000000000000000063_0",0.8577572,0.89644414,0.8804892,0.87446153,0.88647276,0.87669873,0.88228226,0.88001156,1.0242915,0.9117733,0.90087146,0.90408754,0.8947671,0.9025051,0.8889632,0.8892866,0.89384663,0.90377456,0.90105265,0.8961892,0.8989486,0.8932292,0.9222744,0.88235295,0.91549295,0.9024126,0.9105774,0.87388533,0.8728059,0.86728215,0.8217941,0.85641336,0.8995373,NA,100,"for"
"101","00000000000000000064_0",0.82887703,0.8603329,0.8628205,0.846926,0.86587304,0.8303234,0.8472012,0.9080997,0.9241517,0.9137032,0.91150445,0.9045031,0.8844221,0.84952664,0.89101523,0.91195595,0.92502534,0.9245902,0.93190813,0.92824155,0.8989143,0.9284404,1.0743692,0.87011766,1,1.0020987,0.98876405,0.8660538,0.84241307,0.82896435,0.7871622,0.8350836,0.86280817,NA,101,"for"
"102","00000000000000000065_0",0.80310327,0.9905993,0.82051283,0.8449292,0.88116044,0.86794627,0.85865724,0.8782532,0.93781346,0.8839506,0.9179601,0.8849967,0.90588236,0.8997162,0.9402655,0.8791367,0.90543735,0.8847385,0.90452874,0.90041006,0.895166,0.90533733,0.9863791,0.845023,1.0030912,1.1328413,1.0455765,0.8666667,0.8419575,0.90613717,0.76974565,0.80461985,0.95862067,NA,102,"for"
"103","00000000000000000066_0",0.887664,0.911259,0.9043853,1.0157576,0.9142857,0.874921,0.8820988,0.9228964,0.92540795,0.93373305,0.94122887,0.91562295,0.9022697,0.9031021,0.934907,0.91313267,0.90347224,0.91797554,0.92757493,0.92156863,0.946719,0.91767126,0.93238825,0.9059214,0.9236303,0.939976,0.93091017,0.89065784,0.8869994,0.88468575,0.84168214,0.86777407,0.89295775,NA,103,"for"
"104","00000000000000000067_0",0.80240965,1.2758621,0.7912088,3.3555555,1.0434783,0.8643392,1.0361757,0.8965129,0.93621397,1,0.9048811,0.93015134,0.9866221,0.94074076,0.9861111,0.9025341,0.9276236,0.863836,1.1782945,0.9516441,0.89014083,1.5384616,1.4615384,0.9108635,1.3348018,1.6899563,1.7612903,0.8512397,0.8597561,0.9477612,0.7395953,0.80810916,1.0498443,NA,104,"for"
"105","00000000000000000068_0",0.8673257,0.9086994,0.8852799,1.015389,0.8931001,0.88239205,0.89431703,0.91331756,0.91175544,0.9198697,0.9249915,0.9001377,0.87228334,0.896196,0.87896633,0.89735097,0.8933244,0.8996811,0.93245316,0.9121304,0.91955525,0.91115314,0.9332753,0.89480317,0.9357032,0.930192,0.93189967,0.87995124,0.88370043,0.91449606,0.8151211,0.8528325,0.899271,NA,105,"for"
"106","00000000000000000069_0",0.8443182,0.86587566,0.87904966,0.9643503,0.9058756,0.84320086,0.8744327,0.88377875,0.8857301,0.89423364,0.89970183,0.88541085,0.86598766,0.8835795,0.8883187,0.8536009,0.87104475,0.88031495,0.8991355,0.8996883,0.8705518,0.8805578,0.91168696,0.8895571,0.91158456,0.8985466,0.90662885,0.88061976,0.8555202,0.87086093,0.7992565,0.84775084,0.84623957,NA,106,"for"
"107","0000000000000000006a_0",0.85785127,0.9231598,0.8439503,0.87684554,0.87148976,0.83896476,0.8629901,0.89082056,0.88802814,0.8979253,0.90221405,0.8935204,0.8386341,0.8876325,0.86355346,0.9446064,0.8491009,0.8759958,0.8994902,0.8809793,0.88069654,0.89089596,0.90925723,0.86172837,0.9098485,0.9096121,0.9065975,0.83319,0.8678967,0.86831856,0.7600827,0.8301684,0.85166425,NA,107,"for"
"108","0000000000000000006b_0",0.815818,0.96633,0.8104139,0.79649466,0.90153027,0.82778305,0.87558323,0.88689655,0.88665634,1.1609195,0.94814295,0.89028686,1,0.9661017,0.88264877,0.8793187,1.0898204,0.88435376,0.99176955,0.9019074,0.90481716,1.6826923,1.6086956,0.8377049,1.3655914,1.5614035,2.026087,0.81228274,0.84493226,0.79321486,0.73019683,0.80669963,0.81393033,NA,108,"for"
"109","0000000000000000006c_0",0.8126649,1.1755102,0.9376947,0.97979796,0.8678344,0.8185151,1.0093024,0.87721694,1,0.9949622,0.95015574,1.1589041,0.9954128,0.97319037,0.870527,0.87004155,0.8629442,0.8465669,0.9798995,0.9488189,0.9092559,1.6434783,1.2265625,0.8237288,1.356083,1.4404333,1.5742574,0.83645034,0.85985595,0.9464286,0.7819205,0.79730743,0.8395722,NA,109,"for"
"110","0000000000000000006d_0",0.8725698,0.91689533,0.88422894,0.8957686,0.8894343,0.8742358,0.8758123,0.9050038,0.89274627,0.8970264,0.9267074,0.90009844,0.8869176,0.9149278,0.8883694,0.9121377,0.89206505,0.9012535,0.919835,0.906178,0.8934367,0.90431124,0.91664726,0.90621895,0.91912764,0.9248455,0.9171456,0.8969576,0.8765238,0.8875,0.84079176,0.87053764,0.8764448,NA,110,"for"
"111","0000000000000000006e_0",0.8862076,0.9322668,0.89466727,0.9073793,0.90321887,0.8769796,0.9029762,0.9190499,0.90855163,0.936786,0.9111925,0.9270208,0.88654304,0.91659313,0.9103508,0.9140679,0.91920656,0.92831016,0.9059086,0.9155883,0.9266917,0.92504334,0.9328859,0.9086677,0.92388284,0.9317797,0.92651266,0.897192,0.88047314,0.88242865,0.8391351,0.86929274,0.8862876,NA,111,"for"
"112","0000000000000000006f_0",0.8949636,0.9150743,0.8907582,0.89134014,0.91407406,0.8721495,0.8691311,0.908867,0.8905775,0.9126489,0.9300971,0.90561527,0.8702878,0.9169082,0.8954124,0.91071904,0.89460933,0.8990688,0.91545576,0.89482427,0.8879775,0.9100431,0.9161708,0.89509934,0.9194631,0.91870856,0.91137296,0.8749721,0.88387096,0.8740458,0.8165414,0.84950596,0.8756757,NA,112,"for"
"113","00000000000000000070_0",0.87965614,0.90280974,0.8941773,0.86799115,0.9007239,0.8699071,0.897281,0.9160151,0.90036386,0.9060109,0.9189627,0.90754825,0.8789171,0.92635983,0.90545106,0.8945588,0.90404624,0.908972,0.9130674,0.89845824,0.9558909,0.91979164,0.9322115,0.8866911,0.9237999,0.92485404,0.93182933,0.8836438,0.88001984,0.87780607,0.8427948,0.87297297,0.8948957,NA,113,"for"
"114","00000000000000000071_0",0.884237,0.91658086,0.8929095,0.8789414,0.89638275,0.84897816,0.8833902,0.905718,0.9174312,0.91977227,0.90473163,0.9098378,0.8813906,0.91538936,0.9061196,0.90980285,0.90694624,0.903775,0.9079062,0.89722896,0.9059417,0.913119,0.9229644,0.8866911,0.9596001,0.9258967,0.9239456,0.8793057,0.87450355,0.86247635,0.8483412,0.8577872,0.8823198,NA,114,"for"
"115","00000000000000000072_0",0.8755556,0.90242976,0.9036925,0.886,0.9146293,0.89101917,0.8995269,0.91348135,0.9122733,0.9263257,0.91477406,0.9196676,0.87741935,0.9303548,0.9052013,0.9431769,0.9115583,0.91715425,0.91787773,0.91409737,0.9064407,0.9120925,0.9338136,0.9026512,0.92480844,0.9311532,0.9291164,0.8843841,0.89527684,0.86905026,0.840188,0.88491046,0.8942623,NA,115,"for"
"116","00000000000000000073_0",0.8742352,0.94992334,0.8593027,0.8932063,0.87826556,0.8732597,0.8647242,0.89599437,0.89693695,0.9116855,0.9077916,0.89535207,0.87705445,0.93952036,0.8931818,0.90171355,0.876989,0.9068768,0.90158015,0.904721,0.90895385,0.9101015,1.1073558,0.89348024,0.91096807,0.9158772,0.9273775,0.8928655,0.86366534,0.8727599,0.79063135,0.845641,0.8687943,NA,116,"for"
"117","00000000000000000074_0",0.8579882,0.8654844,0.88523674,0.87910503,0.88841015,0.8760615,0.8775351,0.90029323,0.9031071,0.90283215,0.8948782,0.89220357,0.8382006,0.9103657,0.90404737,0.8845616,0.88848823,0.902193,0.89954984,0.8826571,0.9057257,0.8986327,0.91640276,0.8479471,0.92030203,0.914017,0.9141078,0.8633026,0.85235167,0.84934694,0.81655174,0.8404385,0.8716279,NA,117,"for"
