system:index,NDWI,NDWI_1,NDWI_10,NDWI_11,NDWI_12,NDWI_13,NDWI_14,NDWI_15,NDWI_16,NDWI_17,NDWI_18,NDWI_19,NDWI_2,NDWI_20,NDWI_21,NDWI_22,NDWI_23,NDWI_24,NDWI_25,NDWI_26,NDWI_27,NDWI_28,NDWI_29,NDWI_3,NDWI_30,NDWI_31,NDWI_32,NDWI_4,NDWI_5,NDWI_6,NDWI_7,NDWI_8,NDWI_9,.geo
000000000000000000e5_0,-0.33831283,-0.2674499,-0.32047477,-0.38496128,-0.35754007,-0.40078226,-0.3807631,-0.3602675,-0.35691687,-0.3103103,-0.37740386,-0.3573499,-0.46252567,-0.3151223,-0.33232513,-0.38300312,-0.39106604,-0.070284404,-0.39702603,-0.44229048,-0.43575558,-0.368396,-0.43420506,-0.30813476,-0.40974337,-0.45045966,-0.4359557,-0.362016,-0.40781185,-0.2866426,-0.3438472,-0.29715762,-0.38905028,
000000000000000000e6_0,-0.43302813,-0.36958647,-0.3866077,-0.39964223,-0.4116022,-0.5107807,-0.43636364,-0.43097538,-0.40786886,-0.44347826,-0.14268728,-0.4408754,-0.43589744,-0.43362832,-0.49511644,-0.41133577,-0.012987013,-0.39638385,-0.5374698,-0.49827123,-0.5125254,-0.29786536,-0.53343827,-0.430605,-0.5631344,-0.62298024,-0.6231382,-0.35209236,-0.5084536,-0.42735603,-0.40635127,-0.37966537,-0.4435216,
000000000000000000e7_0,-0.45552698,-0.38357374,-0.49236408,-0.3551317,-0.41506228,-0.45427376,-0.34925914,-0.40229273,-0.41744965,-0.53871864,-0.2568355,-0.34977168,-0.25072286,-0.44548085,-0.45947632,-0.42226228,-0.16109422,-0.44172233,-0.5033479,-0.47042093,-0.53101265,-0.29874885,-0.5525727,-0.4098968,-0.56317204,-0.49828702,-0.55211025,-0.30304915,-0.38169935,-0.2882353,-0.4173404,-0.41474026,-0.4117647,
000000000000000000e8_0,-0.13693999,-0.405549,-0.24968633,-0.4101519,-0.41649175,-0.51854104,-0.46055648,-0.42483297,-0.3938294,-0.5271584,-0.3098395,-0.40803382,-0.32156646,-0.44090766,-0.3011583,-0.41973907,-0.08997429,-0.44075498,-0.48827666,-0.44084185,-0.5460725,-0.31012857,-0.5838195,-0.401277,-0.58254397,-0.63839287,-0.63190186,-0.39474607,-0.49184486,-0.49139968,-0.4403345,-0.19901478,-0.46853146,
000000000000000000e9_0,-0.49412492,-0.4877179,-0.46853146,-0.37847868,-0.4943531,-0.323761,-0.43496045,-0.46757492,-0.41635147,-0.47228146,-0.44066587,-0.2560345,-0.44690266,-0.4895805,-0.47460088,-0.47219345,-0.37471396,-0.38171262,-0.5105654,-0.48003435,-0.4824281,-0.526064,-0.47830525,-0.37770978,-0.48102248,-0.54290015,-0.4866844,-0.42942148,-0.52340424,-0.47826087,-0.4764151,-0.16015252,-0.44328508,
000000000000000000ea_0,-0.4571366,-0.44583148,-0.41890755,-0.38063365,-0.44094238,-0.33273542,-0.47031963,-0.39007092,-0.412871,-0.309897,-0.18142734,-0.43686637,-0.3622001,-0.35976106,-0.40723982,-0.3225036,-0.38844302,-0.3869835,-0.38930535,-0.40257016,-0.4554602,-0.45806152,-0.43228552,-0.4275274,-0.4506073,-0.46797034,-0.46014494,-0.4213343,-0.33876443,-0.45071295,-0.35234094,-0.4575132,-0.37282464,
000000000000000000eb_0,-0.21334922,-0.2808306,-0.44590005,-0.037816178,-0.3911605,-0.22233333,-0.39333335,-0.44548735,-0.26165113,-0.32580644,-0.39977264,-0.39766082,-0.31863517,-0.45530277,-0.30967742,-0.3824885,-0.37213403,-0.28879705,-0.44090056,-0.2934927,-0.37315038,-0.3615495,-0.4117647,-0.3346426,-0.37839305,0.25732425,-0.43586832,-7.8926596E-4,-0.42118862,-0.13646813,-0.255874,-0.27698743,-0.22085445,
000000000000000000ec_0,-0.2933421,-0.32721713,-0.31022158,-0.19145907,-0.3707265,-0.3535109,-0.2809438,-0.40392157,-0.18094246,-0.29192546,-0.35664335,-0.34692028,-0.41301462,-0.34099066,-0.31088084,-0.22331807,-0.39158577,-0.39101863,-0.40380692,-0.42857143,-0.32893652,-0.42135185,-0.22431506,-0.4147541,-0.5052227,0.3314418,-0.40082344,-0.375,-0.3174425,-0.10126242,-0.23307127,-0.3313783,-0.40499237,
000000000000000000ed_0,-0.22559653,-0.26680672,-0.3588148,-0.33300734,-0.34202522,-0.16641901,-0.30357143,-0.3812424,-0.17420495,0.8450704,-0.27254608,-0.33789396,-0.29043183,-0.34163702,-0.40064308,-0.34859386,-0.28319088,-0.28674576,-0.47662863,-0.4884742,-0.4385511,-0.36753508,-0.5066414,-0.42419356,-0.33312362,-0.5333845,-0.5650143,-0.38329357,-0.3591708,-0.07940692,-0.22171213,-0.28271288,-0.4119318,
000000000000000000ee_0,-0.25262776,-0.29942247,-0.32133934,-0.35424092,-0.39967793,-0.4255432,-0.18011162,-0.40092522,-0.19703552,-0.39381444,-0.24282561,-0.38389122,-0.48376212,-0.37132075,-0.22012578,-0.35363668,-0.16343144,-0.25129756,-0.39414307,-0.38925397,-0.45887852,-0.38022813,-0.4838473,-0.37714285,-0.35946462,-0.4912371,-0.40615627,-0.41211605,-0.41673502,-0.14642392,-0.22841084,-0.34765792,-0.17999402,
000000000000000000ef_0,-0.15725654,-0.324317,-0.2735426,-0.3213703,-0.3818722,-0.27668184,-0.37507382,-0.34258962,-0.42632738,-0.27260083,-0.2900621,-0.36880073,-0.3774648,-0.3926316,-0.2444542,-0.39009196,-0.22478576,0.0052786972,-0.38046646,-0.44570994,-0.41710603,-0.42061093,-0.23204903,-0.39280576,-0.33373314,-0.4620311,-0.46489242,0.103950106,-0.45630443,-0.02045412,-0.2510661,-0.29058775,-0.20646465,
000000000000000000f0_0,-0.35322034,-0.40467405,-0.27466822,-0.297561,-0.35085776,-0.40682095,-0.31604478,-0.33462283,-0.26850328,-0.32004312,-0.28193456,-0.41104668,-0.18272425,-0.2985146,-0.17295277,-0.45026034,-0.27702704,-0.03334621,-0.48741895,-0.36061382,-0.4857456,-0.4105081,-0.29141474,-0.29101402,-0.35549337,-0.5248332,-0.4228122,-0.48564592,-0.53310287,-0.15544245,-0.2439462,-0.493229,-0.26130894,
000000000000000000f1_0,-0.26680994,-0.30565068,-0.1856,-0.37728027,-0.38737446,-0.3392549,-0.39398086,1.081081,-0.19367334,-0.3145462,-0.26495263,-0.26109785,-0.2951685,-0.43991855,-0.35156047,-0.36325386,-0.40291262,0.0,-0.41575342,-0.46686414,-0.5037829,-0.39817455,-0.22866894,-0.41663113,-0.4210077,0.22849302,-0.45767027,-0.4117175,-0.39578947,-0.22004662,-0.23312564,-0.32364598,-0.42422435,
000000000000000000f2_0,-0.27902097,-0.3583916,-0.43227568,-0.37827715,-0.39988047,-0.3938706,-0.40885684,-0.36723492,-0.18101798,-0.36321688,-0.36957973,-0.36959136,-0.375,-0.40519482,-0.15608466,-0.3458589,-0.40871176,-0.39839572,-0.4172494,-0.4681262,-0.47198275,-0.36557862,-0.19239685,-0.2832,-0.5408219,0.24433994,-0.48566413,-0.3262519,-0.3861652,-0.22753906,-0.25594923,-0.35495368,-0.17016317,
000000000000000000f3_0,-0.26575506,-0.123582765,-0.14016172,-0.39170182,-0.3327944,-0.43661973,-0.3126974,-0.28085643,-0.2102442,-0.42604992,-0.33901292,-0.38080496,-0.34827945,-0.43980515,-0.340981,-0.40876192,-0.32462686,-0.3596154,-0.42926323,-0.48279127,-0.412583,-0.35805547,-0.32738626,-0.28282556,-0.45883262,0.25202835,-0.29946524,-0.17264958,-0.2934399,-0.22715206,-0.2496825,-0.36056972,-0.30276135,
000000000000000000f4_0,-0.44113755,-0.40943682,-0.1505848,-0.15833087,-0.35345668,-0.36351165,-0.24974093,-0.32193428,-0.2785844,-0.36757302,-0.30338982,-0.30241936,-0.4622302,-0.10537558,-0.3711371,-0.39420545,-0.35879856,-0.017789073,-0.3778935,-0.42424244,-0.44978166,-0.35660848,-0.2154195,-0.43230402,-0.42917168,0.26774988,-0.39422458,-0.1266766,-0.25915784,-0.20268211,-0.1543514,-0.33476394,-0.43471208,
000000000000000000f5_0,-0.40145984,-0.38001534,-0.4557613,-0.25748503,-0.44428873,-0.25395206,-0.34147665,-0.27296248,-0.19911991,-0.37402886,-0.28486842,-0.3215119,-0.29718876,-0.27877948,-0.318445,-0.33966243,-0.377804,0.09410137,-0.30735043,-0.34358975,-0.50053823,-0.39508507,-0.2113127,-0.23708393,-0.49673405,-0.35795215,-0.41890165,-0.11551155,-0.3835022,-0.297841,-0.15525238,-0.4030501,-0.4454698,
000000000000000000f6_0,-0.28915662,-0.3507772,-0.4421286,-0.34178743,-0.18942732,-0.41045672,-0.35370612,-0.22048365,-0.29453683,-0.3936255,-0.29897612,-0.37479407,-0.38827097,-0.040145986,-0.36249125,-0.31808278,-0.36055776,0.05999055,-0.3347295,-0.3493101,-0.48255503,-0.36407766,-0.1719057,-0.25598678,-0.4641189,-0.33010137,-0.43146315,-0.1966967,-0.302831,0.008899677,-0.1640687,-0.3684557,-0.42142615,
000000000000000000f7_0,-0.2520762,-0.40192538,-0.35766423,-0.3287425,-0.4566428,-0.3149847,-0.35135135,-0.27022097,-0.1340405,-0.35516372,-0.26075068,-0.31145218,-0.40948907,-0.2345915,-0.27509516,-0.28498986,-0.30260047,-0.23978618,-0.38129053,-0.39199537,-0.46025515,-0.35521847,-0.18431635,-0.23510638,-0.3657917,-0.3712083,-0.36275625,-0.35088378,-0.20316362,-0.26410028,-0.18847263,-0.3276203,-0.45037454,
000000000000000000f8_0,-0.2489258,-0.37871778,-0.34750614,-0.20919421,-0.3040035,-0.41440463,-0.36471155,-0.2056338,-0.20871863,-0.37350222,-0.29449323,-0.3055134,-0.30701753,-0.27809653,-0.32954752,-0.34519145,-0.30726048,-0.298441,-0.32241726,-0.24149108,-0.33408704,-0.47093514,-0.2575813,-0.25942686,-0.36765957,-0.28271872,-0.3647487,-0.40253165,-0.3579527,-0.25882354,-0.17152466,-0.30203444,-0.35873708,
000000000000000000f9_0,-0.3648784,-0.33605888,-0.18139803,-0.41315192,-0.35123613,-0.4679419,-0.30444965,-0.3702749,-0.19556409,-0.35979512,-0.3182517,-0.29775488,-0.21768707,0.017565113,-0.2183982,-0.33663365,-0.3397392,-0.31356752,-0.4375,-0.47707847,-0.40790275,-0.43407932,-0.3699187,-0.29394388,-0.46597937,-0.47464317,-0.33454734,-0.3558523,-0.18627451,-0.36880857,-0.19069767,-0.17135802,-0.015026787,
000000000000000000fa_0,-0.065198235,-0.45716947,-0.16341549,-0.32094944,-0.4097778,-0.4047619,-0.23037791,-0.36316246,-0.36608103,-0.45159915,-0.3808581,-0.3649635,-0.3101145,-0.36235118,-0.47014114,-0.3874763,-0.40425533,-0.0524514,-0.4822335,-0.4394773,-0.43309617,-0.5587629,-0.44960117,-0.35342878,-0.3113596,-0.49202126,-0.4183267,-0.06142506,-0.4035533,-0.39294446,-0.2011849,-0.25886643,-0.445032,
000000000000000000fb_0,-0.37718397,-0.40258282,-0.2272796,-0.3356791,-0.48518983,-0.30993575,-0.36704642,-0.36968657,-0.20888123,-0.45554942,-0.40102172,-0.37331024,-0.3174393,-0.2732975,-0.4435568,-0.37081823,-0.42384887,-0.057865307,-0.43459553,-0.30792138,-0.421607,-0.5156055,-0.47020724,-0.43133584,-0.3134058,-0.5176152,-0.35948053,-0.2951923,-0.37370387,-0.11469571,-0.2385637,-0.28421053,-0.5072904,
000000000000000000fc_0,-0.32642487,-0.23565827,-0.33151183,-0.24275362,-0.38602942,-0.27522305,-0.4307611,-0.35840708,-0.33915,-0.4430163,-0.38221154,-0.31942287,-0.3664488,-0.4276885,-0.43528587,-0.3878527,-0.364539,-0.22816399,-0.42322317,-0.32112816,-0.44361392,-0.33964366,-0.50880903,-0.39455953,-0.33795398,-0.4186747,-0.4352064,-0.39183852,-0.1598086,-0.44948065,-0.27566063,-0.19986334,-0.41998774,
000000000000000000fd_0,-0.329025,-0.19303483,-0.39314845,-0.31211498,-0.30202246,-0.4659091,0.06296086,0.89719623,-0.3614963,-0.36861202,-0.36791185,-0.24945295,-0.11632627,-0.4709507,-0.4171465,-0.40723982,-0.3834901,-0.4147326,-0.42154735,-0.3070897,-0.3960196,-0.3659864,-0.04331307,-0.3427875,-0.26141694,-0.39629534,-0.43344107,-0.3717891,-0.12636817,-0.4252669,-0.2581967,-0.29351535,-0.34741783,
000000000000000000fe_0,-0.29741263,-0.1745325,-0.39706436,-0.4000652,-0.0092370855,-0.23777565,-0.42196175,-0.30071753,-0.3352706,-0.34266934,-0.2911227,-0.3182353,-0.251981,-0.31739333,-0.454343,-0.29435897,-0.36722836,-0.07384192,-0.40701002,-0.46250787,-0.4726574,-0.32197616,-0.3905192,-0.2932331,-0.29451346,-0.5056818,-0.41669142,-0.35268632,-0.36786747,-0.44552395,-0.27886644,-0.33296704,-0.29295775,
000000000000000000ff_0,0.8104575,0.9649123,1.0527859,1.03125,0.9113082,1.0333952,0.94710743,1.0494845,1.025,0.9506173,0.96378833,1.0107095,0.9098787,1.0190996,1.023426,1.157265,0.90981966,0.97128206,0.96682465,0.9455253,0.90296495,0.7297297,0.79375,0.9175532,0.8340249,0.9797688,0.8015666,0.92514396,0.9697733,1.0280374,0.62030905,0.58232933,0.88268954,
00000000000000000100_0,1.0824742,0.875,1.029316,0.9318182,0.907489,0.89619374,1.020202,1.5496535,1.0250522,0.96909493,0.97364086,1.011611,0.88742965,0.9815157,1.025974,1.0463576,0.96592116,1.0091047,0.97291195,0.96383363,1.1751825,0.74725276,0.8118812,1.025281,0.8082192,0.97038084,0.8329356,1.0221775,0.8976378,0.8982512,0.63185376,0.39658445,0.8712716,
