system:index,NDMI,NDMI_1,NDMI_10,NDMI_11,NDMI_12,NDMI_13,NDMI_14,NDMI_15,NDMI_16,NDMI_17,NDMI_18,NDMI_19,NDMI_2,NDMI_20,NDMI_21,NDMI_22,NDMI_23,NDMI_24,NDMI_25,NDMI_26,NDMI_27,NDMI_28,NDMI_29,NDMI_3,NDMI_30,NDMI_31,NDMI_32,NDMI_4,NDMI_5,NDMI_6,NDMI_7,NDMI_8,NDMI_9,.geo
00000000000000000000_0,0.81578946,0.9032258,0.84761906,0.87922704,0.86835444,0.6996805,0.98717946,0.87068963,0.9285714,1.0495868,0.72125435,0.8876405,1.0671642,1.0982143,1.0465117,0.9202899,0.68085104,0.85211265,0.85780525,0.88314605,0.3592233,0.26373628,0.4216028,0.95555556,0.4871795,0.84918034,0.50427353,0.88721806,0.9285714,0.6754386,0.60700685,0.4548611,1.0827587,
00000000000000000001_0,1.0947368,0.78405315,0.9478827,1.0486323,0.80714285,0.87456447,1.0519481,1.0603774,1.1311475,1.0705882,0.76291794,0.8613861,0.7526502,1.051282,1.0444444,1.1129943,0.9030837,1.058651,1.0537634,0.8328173,0.6476684,0.28169015,0.41520467,1.2266667,0.49668875,0.9093484,0.50442475,1.0813009,0.757377,0.75849056,0.61904764,0.39251336,0.91719747,
00000000000000000002_0,0.416318,0.4127896,0.35585412,0.42038947,0.36636934,0.3120915,0.30797172,0.32527846,0.40673006,0.35547933,0.27880898,0.36198527,0.437613,0.36666667,0.4074074,0.34886146,0.3206925,0.31943312,0.37148306,0.350488,0.37610105,0.27172917,0.4389085,0.43670297,0.46673474,0.4334186,0.4801515,0.4214637,0.3198128,0.3386854,0.30034438,0.28548855,0.35210118,
00000000000000000003_0,0.38940045,0.40700182,0.2757732,0.47454718,0.3017171,0.280472,0.4214826,0.43652293,0.44968835,0.3876492,0.36326212,0.39286906,0.42734677,0.38872004,0.42428175,0.37409952,0.39863327,0.37509105,0.39580184,0.40667036,0.424662,0.43716702,0.37894112,0.36459127,0.38852388,0.5068702,0.2935033,0.3715771,0.42618182,0.44564047,0.45045528,0.3143872,0.26559713,
00000000000000000004_0,0.37928534,0.3993574,0.28666794,0.4522613,0.3448217,0.25308847,0.35157895,0.36215925,0.37984765,0.37741607,0.3917606,0.45368588,0.42314336,0.43862167,0.3836007,0.4219598,0.46550682,0.44592378,0.38532937,0.4024951,0.430022,0.4689734,0.44538063,0.39749905,0.4652391,0.45435578,0.46991038,0.3737526,0.39629698,0.38786387,0.40598723,0.32267565,0.3127826,
00000000000000000005_0,0.30851826,0.2614786,0.10797439,0.35457292,0.19419488,0.13213263,0.18146265,0.24244416,0.26156238,0.26726013,0.26085052,0.300903,0.26530612,0.27251324,0.2537136,0.24291116,0.24981357,0.26356423,0.27756253,0.27323103,0.26168728,0.29537728,0.23971261,0.270846,0.3049774,0.25536913,0.27040485,0.29407084,0.2887828,0.2276867,0.19245774,0.20393404,0.31804782,
00000000000000000006_0,0.3916517,0.37649497,0.49103364,0.40779313,0.33194628,0.2904233,0.30873463,0.32647437,0.3923943,0.34373194,0.36182454,0.4068995,0.35031623,0.37195736,0.40209267,0.41455162,0.3969038,0.48753703,0.4166926,0.3848765,0.3459371,0.39887244,0.3214671,0.38034266,0.39015886,0.444266,0.46292296,0.3675181,0.43757933,0.38753772,0.28630194,0.28409284,0.3560759,
00000000000000000007_0,0.37843204,0.46166134,0.29085407,0.46358544,0.38376445,0.2632353,0.40239304,0.4021739,0.41885188,0.41192454,0.37624905,0.4063582,0.48124915,0.37312967,0.3624065,0.4464489,0.5074236,0.4555991,0.38963413,0.37378466,0.47776183,0.46186805,0.43531954,0.33625454,0.4603626,0.3942605,0.46837372,0.36709312,0.427,0.37008098,0.43595505,0.37700036,0.3141798,
00000000000000000008_0,0.38573417,0.33628646,0.42865345,0.48145822,0.3580748,0.3099446,0.39734122,0.3903519,0.3852026,0.36633202,0.38991466,0.29681978,0.34867257,0.4238156,0.3503318,0.29391438,0.31789848,0.24542747,0.35650858,0.39679778,0.24062665,0.27850026,0.3419673,0.36115512,0.3675463,0.5106112,0.4788667,0.3422347,0.31306872,0.32712457,0.28986245,0.3129425,0.41323575,
00000000000000000009_0,0.3448276,0.21809842,0.28181818,0.3891726,0.39702642,0.47362757,0.394323,0.23528366,0.29010805,0.31661093,0.44094488,0.2325965,0.2959047,0.35001764,0.42374074,0.31967443,0.2869963,0.39493242,0.46137932,0.4175004,0.4227723,0.2610489,0.3669828,0.27727076,0.5169381,0.4115108,0.3791828,0.2986971,0.18731791,0.28644022,0.39142275,0.3466334,0.31073684,
0000000000000000000a_0,0.41894487,0.38792157,0.3865699,0.36132812,0.167312,0.3397046,0.19582692,0.2979719,0.17855635,0.0339108,0.15005139,0.09308256,0.33556038,0.22934783,0.28953642,0.19104633,0.23790763,0.23507616,0.19442602,0.22440256,0.14936346,0.18635015,0.17928968,0.3037233,0.1416309,0.3215244,0.24686192,0.3533058,0.1566573,0.2211625,0.2192021,0.19618346,0.13271907,
0000000000000000000b_0,0.38322654,0.3727498,0.31368995,0.34564316,0.24913575,0.24844423,0.2643326,0.27873126,0.25780106,0.24090375,0.22772278,0.3125,0.3743567,0.32327044,0.26976827,0.31731403,0.31667918,0.24960327,0.2979825,0.28448102,0.2416185,0.26728526,0.3881645,0.383106,0.29381442,0.44349802,0.32597327,0.3285415,0.35066023,0.31857952,0.2550476,0.32087535,0.27130434,
0000000000000000000c_0,0.37360248,0.38383153,0.36667404,0.3286445,0.2487252,0.31221578,0.31843773,0.34139565,0.34953406,0.39221177,0.41274375,0.3132822,0.32722062,0.32122242,0.32040572,0.38207003,0.32271585,0.34069556,0.34992728,0.30279654,0.35121393,0.22119646,0.2935402,0.23743922,0.4568485,0.4517602,0.39169848,0.29073483,0.3596107,0.3989098,0.26692912,0.3776902,0.33415386,
0000000000000000000d_0,0.42255533,0.28460208,0.39073148,0.32663664,0.29732546,0.2932507,0.39434725,0.5182955,0.48554033,0.41987363,0.46794093,0.44089618,0.48446652,0.49262452,0.5346479,0.45727822,0.44611365,0.44012946,0.4548291,0.500998,0.39079598,0.36710387,0.36755016,0.37055105,0.55460644,0.52950215,0.43489072,0.3330108,0.3670056,0.32126537,0.38027748,0.35099337,0.3988212,
0000000000000000000e_0,0.35529864,0.36515513,0.34375688,0.37108523,0.31009102,0.3441546,0.32202715,0.34045038,0.38023004,0.42503378,0.3297362,0.25914457,0.35539925,0.25641966,0.25488895,0.32240623,0.30217028,0.3182266,0.3071928,0.33472693,0.3091543,0.2114998,0.33738407,0.34410998,0.38666666,0.4,0.35766935,0.30992925,0.28148922,0.33358765,0.25730336,0.32948235,0.4348442,
0000000000000000000f_0,0.50572425,0.50963223,0.384508,0.33399242,0.3503012,0.41502193,0.41742975,0.38002554,0.4553859,0.43498674,0.3707231,0.42175642,0.32797956,0.35979757,0.38455465,0.35143122,0.41870236,0.38566896,0.36457637,0.35170934,0.3324452,0.26523232,0.3803643,0.3168963,0.52811515,0.4547979,0.3372416,0.47700533,0.4263789,0.37662336,0.3602562,0.49094203,0.3872549,
00000000000000000010_0,0.29492405,0.22764228,0.2594312,0.28689244,0.41992882,0.36677882,0.33066773,0.31937364,0.4164534,0.40625,0.34223524,0.438881,0.28203467,0.31740734,0.33071896,0.2553989,0.27360514,0.41068703,0.2566604,0.3184047,0.28403303,0.18981946,0.34339416,0.22769754,0.42370343,0.47417516,0.30007818,0.2670157,0.18389262,0.41163754,0.23873122,0.3020222,0.3277592,
00000000000000000011_0,0.2987013,0.27958032,0.317782,0.2589398,0.36016017,0.41357234,0.40080482,0.32720307,0.44269398,0.42175066,0.4358448,0.3606665,0.31839758,0.40194315,0.33886632,0.31253234,0.35507247,0.37953302,0.32410875,0.25731584,0.3117904,0.27468413,0.29180327,0.3868391,0.41251683,0.497921,0.28743315,0.36917982,0.20786516,0.4856163,0.35094902,0.40065145,0.43332288,
00000000000000000012_0,0.3775449,0.40417457,0.35110757,0.31699583,0.2498312,0.22354901,0.3840999,0.25017193,0.4335716,0.41434976,0.3713068,0.29720432,0.38050917,0.33735615,0.23007677,0.2642914,0.23336345,0.38313702,0.32934508,0.42506632,0.20800126,0.21562888,0.2779843,0.2541041,0.4061463,0.40085727,0.3353049,0.31418163,0.39717427,0.39854053,0.38970023,0.40435308,0.39736924,
00000000000000000013_0,0.29398358,0.3706692,0.45256454,0.42482957,0.37424514,0.40839303,0.4017939,0.39773405,0.3747446,0.43736124,0.36956522,0.4535865,0.35306352,0.3749503,0.36140746,0.30992943,0.39551768,0.49560228,0.46036395,0.4738398,0.2580947,0.28107366,0.28200838,0.34355628,0.3731238,0.57814115,0.3841588,0.38203424,0.29249012,0.35371178,0.32138366,0.42995363,0.35978836,
00000000000000000014_0,0.33380052,0.4131356,0.46577725,0.44045502,0.35324726,0.27752474,0.3995,0.35851446,0.39166474,0.38705662,0.37312907,0.4117647,0.3852169,0.39600217,0.33099517,0.31526288,0.3743211,0.5367647,0.525592,0.48394656,0.22656886,0.30301744,0.30211326,0.31912547,0.41201442,0.5375433,0.31520352,0.34799016,0.29888552,0.32189882,0.2795136,0.41831568,0.3270496,
00000000000000000015_0,0.18906483,0.1959375,0.21315326,0.21348314,0.17885639,0.21319649,0.22421823,0.22627737,0.47472095,0.22615732,0.26376182,0.23732653,0.23386537,0.16266,0.22831766,0.23812266,0.4488889,0.23313193,0.1786372,0.20562048,0.13969392,0.0800573,0.17237057,0.15617491,0.19731744,0.2762393,0.21237768,0.17965294,0.19669038,0.2166774,0.21646665,0.18485755,0.2792005,
00000000000000000016_0,0.41261137,0.46147186,0.4172063,0.38662317,0.35897964,0.39811215,0.41393444,0.38260746,0.4411109,1.5925926,0.39942384,0.43020904,0.35687265,0.3508633,0.35376757,0.3748824,0.372006,0.40983605,0.3695413,0.4052103,0.40406692,0.42468655,0.4861904,0.3202972,0.39638102,0.47570437,0.43599868,0.32793906,0.39588267,0.33130193,0.35861322,0.3593685,0.36122972,
00000000000000000017_0,0.34902126,0.36242604,0.35114348,0.4160318,0.29757786,0.36599723,0.38445115,0.32980886,0.40358424,0.44585988,0.37843692,0.3811642,0.28933772,0.38101336,0.35265172,0.40491995,0.34585226,0.47373188,0.38469565,0.43644544,0.33785617,0.33730158,0.42792714,0.29727626,0.3831967,0.48017302,0.47864768,0.31513923,0.29512516,0.322456,0.33615223,0.37758243,0.32073092,
00000000000000000018_0,0.29718083,0.35347322,0.3488762,0.3608077,0.41620284,0.5465517,0.45148355,0.3859275,0.5140998,0.3697773,0.38027108,0.45661116,0.35857588,0.36419213,0.39063922,0.39647913,0.45478842,0.3275,0.4754893,0.37705544,0.37146205,0.29960147,0.4045677,0.403205,0.49439695,0.58397835,0.49040675,0.34962338,0.34581465,0.29450858,0.32152146,0.27591014,0.42267424,
00000000000000000019_0,0.2870077,0.25917807,0.26452905,0.34265435,0.37038007,0.18628912,0.2763999,0.23408112,0.28170595,0.26547843,0.2994152,0.31665063,0.27149704,0.32119352,0.25773194,0.32771537,0.30601093,0.2869731,0.34563252,0.33306238,0.2580094,0.16103715,0.35035706,0.26065117,0.332909,0.31899703,0.31323165,0.2928887,0.27350748,0.21072797,0.2376459,0.3902174,0.25298724,
0000000000000000001a_0,0.39111987,0.3601847,0.33458245,0.40304637,0.34097034,0.30973735,0.42269203,0.34711677,0.41830924,0.5129104,0.47386268,0.3954652,0.39909947,0.38207632,0.41835293,0.4063202,0.38767713,0.46191105,0.549866,0.3882979,0.40372327,0.3673257,0.44760582,0.2961339,0.40738866,0.37987122,0.38035774,0.41009852,0.40002835,0.40419212,0.32435268,0.39494303,0.3850232,
0000000000000000001b_0,0.29836398,0.15369874,0.28359887,0.32148203,0.2789642,0.23643671,0.2687028,0.2310213,0.2265978,0.39746732,0.3148148,0.35818338,0.24342816,0.30407524,0.32303733,0.35677928,0.2995883,0.41419733,0.43541852,0.33167347,0.21202004,0.22007447,0.33191186,0.25780162,0.2809359,0.30472887,0.32052544,0.3651715,0.21502797,0.23332681,0.19386481,0.28801885,0.27516305,
0000000000000000001c_0,0.24388653,0.29220223,0.32266453,0.32015178,0.24858032,0.21464095,0.2945125,0.24513124,0.17460318,0.38635162,0.3751724,0.38511327,0.34016594,0.32962504,0.2684388,0.33460802,0.46975234,0.2667563,0.29801324,0.41936645,0.40083334,0.3215859,0.35980746,0.22714832,0.46132648,0.47363964,0.327467,0.31771895,0.19836552,0.14843181,0.0942144,0.16873011,0.30328545,
0000000000000000001d_0,0.27052692,0.22172992,0.17072156,0.21945137,0.25104603,0.2909589,0.3690888,0.23665224,0.14746732,0.27098015,0.33309036,0.31871173,0.23604979,0.23360288,0.22553192,0.3241432,0.2831257,0.22538191,0.29809436,0.34579438,0.19895402,0.23467863,0.17407335,0.2648441,0.35263804,0.36260352,0.3818782,0.34463757,0.29799044,0.24579634,0.10759878,0.11078092,0.11600702,
0000000000000000001e_0,0.16307388,0.1690238,0.25012752,0.3418517,0.14894342,0.19371358,0.23188812,0.21362995,0.19489038,0.28252468,0.2357695,0.13666251,0.1237382,0.3436095,0.24735871,0.20294206,0.2833258,0.29715398,0.3421252,0.30691123,0.2645467,0.13831937,0.2760646,0.1862611,0.24530663,0.25350794,0.25176886,0.2576957,0.108229786,0.32656515,0.10492292,0.124423966,0.273932,
0000000000000000001f_0,0.116482854,0.24828038,0.24330804,0.22216067,0.31548262,0.16996047,0.24729414,0.27331293,0.13026197,0.29770115,0.2356765,0.17976825,0.20826979,0.10491905,0.1493743,0.27053267,0.2076796,0.13956371,0.2601871,0.28029716,0.20027365,0.1405103,0.20884667,0.14720812,0.2813777,0.2384763,0.2501456,0.23400049,0.35126966,0.43505338,0.19322751,0.19530833,0.20816994,
00000000000000000020_0,0.32186902,0.29547143,0.27221638,0.31902847,0.3875598,0.21009287,0.3793661,0.34360114,0.2878759,0.3602964,0.36027515,0.328598,0.32793382,0.2293578,0.1878899,0.38261634,0.34355935,0.3230517,0.37082708,0.2849705,0.35213536,0.25233644,0.3715445,0.25837943,0.32151344,0.38790697,0.37872764,0.31550986,0.22468188,0.33504888,0.21691242,0.27849588,0.2425655,
00000000000000000021_0,0.29668805,0.25763476,0.29005688,0.3701394,0.42159545,0.2087308,0.38941547,0.41355312,0.30343348,0.4334311,0.41128722,0.3126935,0.29688442,0.22195704,0.1902143,0.2921704,0.3144611,0.27157503,0.39319932,0.28751388,0.27012128,0.19623657,0.28826433,0.17471698,0.4351798,0.45070422,0.27631027,0.24861032,0.16212805,0.29023328,0.31156778,0.30724695,0.33748,
00000000000000000022_0,0.19183438,0.13289581,0.20392749,0.3282563,0.33129698,0.124287345,0.18877193,0.2379163,0.17627616,0.29187936,0.25533333,0.32480314,0.16308945,0.19238766,0.25398937,0.2637258,0.33220503,0.24030173,0.27613786,0.42332295,0.37149066,0.25065964,0.43106675,0.2187002,0.2885884,0.35622627,0.32675666,0.20843673,0.12416599,0.17292745,0.10007385,0.22311111,0.23278567,
00000000000000000023_0,0.37755567,0.2867602,0.29325423,0.35141474,0.26619607,0.30075663,0.38354036,0.43640518,0.39492387,0.43727162,0.45300502,0.29488158,0.39239,0.349772,0.32110402,0.3362235,0.3596304,0.39181107,0.40877524,0.38443822,0.2537379,0.2905983,0.4116623,0.3873768,0.32519972,0.33577713,0.3361111,0.37155458,0.34830403,0.43815374,0.31777543,0.1776824,0.27131784,
00000000000000000024_0,0.34082198,0.31587768,0.3007827,0.37238494,0.30471003,-0.02330097,0.43203083,0.42223045,0.2852145,0.27583262,0.46756282,0.3699591,0.30147952,0.47792998,0.3260649,0.46149325,0.4021215,0.37546468,0.44067797,0.48429036,0.40183488,0.20208605,0.34493393,0.28493306,0.45129684,0.45646945,0.35384125,0.39272955,0.29909366,0.35481998,0.385236,0.18666089,0.34086516,
00000000000000000025_0,0.33123153,0.2957866,0.2796282,0.24294713,0.29571983,0.17537747,0.35249114,0.32401574,0.2621782,0.23876342,0.27416486,0.27669773,0.26486486,0.27158636,0.19868945,0.25468844,0.35155657,0.34537727,0.2578886,0.13192853,0.1986755,0.07257143,0.23941882,0.22938351,0.12429832,0.31834695,0.19773555,0.3354794,0.24639937,0.3691988,0.19968738,0.26024097,0.24771461,
00000000000000000026_0,0.40776378,0.14021374,0.20759493,0.3998567,0.51066566,0.18759184,0.45545378,0.28475335,0.16343595,0.2658101,0.2573991,0.42597455,0.25175962,0.3324453,0.27035332,0.3003494,0.3887592,0.3162625,0.3811692,0.23866269,0.27085125,0.36219338,0.34246576,0.36634985,0.360154,0.3298735,0.36338323,0.42255482,0.31458494,0.21550095,0.21361925,0.18141827,0.32840833,
00000000000000000027_0,0.26793218,0.2176809,0.08959582,0.3923854,0.15739222,0.20093702,0.2022072,0.15506786,0.057819296,0.21530308,0.26957455,0.20066586,0.20141798,0.3496875,0.24678457,0.27369472,0.2784314,0.27230048,0.30234787,0.1646165,0.2667782,0.106497705,0.3100471,0.28902766,0.23008212,0.30395627,0.22389509,0.3126231,0.1682833,0.104026236,0.028718114,0.031767488,0.09859585,
00000000000000000028_0,0.35429302,0.3662074,0.23741265,0.26395008,0.2950144,0.29978356,0.3240848,0.37064493,0.33412322,0.37536466,0.29199475,0.414307,0.3275862,0.22797732,0.34637386,0.37441972,0.33816674,0.42088866,0.3639952,0.36302975,0.31189826,0.32360986,0.39686587,0.35978112,0.35502532,0.362289,0.28910613,0.37467605,0.3497125,0.3066715,0.22254944,0.11791977,0.20917135,
00000000000000000029_0,0.34540164,0.39996976,0.2984965,0.38017607,0.43780673,0.25988144,0.30087474,0.40396005,0.35401636,0.34693077,0.2411283,0.3314394,0.32675254,0.39822084,0.2970575,0.38248572,0.31250954,0.4277929,0.31968847,0.2805474,0.27710322,0.3933675,0.37632018,0.32557765,0.36977586,0.40315774,0.3513605,0.36396694,0.35430568,0.36715662,0.12130377,0.28057554,0.3016086,
0000000000000000002a_0,0.24840255,0.21273632,0.2253781,0.25697675,0.3128184,0.099840075,0.1599138,0.22565652,0.18328784,0.30476847,0.07911957,0.22706169,0.26524705,0.18444112,0.19831054,0.41587093,0.38073933,0.3241491,0.25721785,0.22373,0.22294918,0.2159383,0.3265032,0.1383831,0.2953317,0.39264622,0.2866486,0.30212447,0.28568593,0.19322392,0.084824,0.1715765,0.18875192,
0000000000000000002b_0,0.35970622,0.374064,0.29498658,0.3030193,0.31041297,0.19567063,0.39577347,0.46580204,0.32482994,0.31945205,0.179676,0.30666667,0.33605054,0.26001334,0.3279066,0.31025958,0.1892985,0.31349602,0.2972807,0.21691437,0.24342273,0.23720753,0.29820725,0.2732638,0.27167982,0.3126974,0.31532913,0.32052267,0.33098468,0.3450988,0.21948402,0.1609756,0.32270068,
0000000000000000002c_0,0.3018868,0.44404092,0.32243732,0.38650107,0.3908985,0.32884184,0.3239149,0.34648582,0.35912257,0.38532373,0.35277548,0.3619954,0.31741118,0.3749619,0.32221845,0.34403953,0.44403824,0.2978864,0.45383742,0.3179836,0.32594037,0.23045754,0.40209424,0.37176576,0.3755969,0.43492305,0.40787205,0.37194377,0.38287863,0.3453962,0.3929078,0.41749722,0.36935535,
0000000000000000002d_0,0.28938004,0.37149107,0.5714954,0.50821966,0.4304983,0.4950768,0.36864406,0.3912726,0.42857143,0.40135512,0.37068063,0.37555373,0.3591078,0.3931947,0.45909092,0.39917564,0.4145666,0.36055744,0.47756112,0.49927798,0.31679007,0.22793928,0.4022549,0.32157445,0.41914856,0.475,0.40170583,0.4129044,0.34791857,0.36858672,0.42246476,0.5199604,0.37606353,
0000000000000000002e_0,0.40010655,0.39490598,0.33994055,0.3588096,0.34869915,0.3189189,0.34012875,0.32823053,0.2940082,0.3735019,0.41785645,0.36460555,0.42704454,0.36801305,0.3003311,0.37090558,0.3830772,0.3163918,0.37233335,0.28931966,0.40229884,0.26867628,0.36925137,0.33005077,0.38649988,0.46811944,0.4418532,0.3322862,0.33686405,0.33450642,0.27687883,0.3307378,0.32639864,
0000000000000000002f_0,0.40151957,0.4088763,0.38691217,0.33474576,0.20655616,0.324656,0.38246807,0.4059739,0.39965695,0.40607128,0.4647935,0.3375049,0.38214287,0.30049434,0.29768714,0.40550408,0.31489843,0.36714888,0.30264342,0.30843008,0.32343078,0.2998811,0.36911944,0.28303236,0.47463557,0.42106733,0.2841956,0.43004373,0.41018942,0.37559912,0.36522755,0.3831065,0.369074,
00000000000000000030_0,0.3335894,0.2831623,0.33778983,0.30876794,0.2997056,0.3039565,0.32305935,0.24410377,0.27121213,0.40318525,0.3387424,0.26271385,0.32141528,0.35605624,0.29492512,0.3248384,0.38611346,0.3544643,0.35277408,0.34779987,0.29144058,0.28143713,0.37992126,0.256705,0.38858858,0.40265557,0.36970884,0.3685694,0.32526124,0.33092326,0.2709377,0.29553956,0.3981089,
00000000000000000031_0,0.27412796,0.2780834,0.29798406,0.37364584,0.35330793,0.3014528,0.3445706,0.39563194,0.4788804,0.3702826,0.34977838,0.31240544,0.31880978,0.3112583,0.34551388,0.34715027,0.31224528,0.35651538,0.35259202,0.3285662,0.385585,0.26956183,0.3848179,0.2857732,0.47847044,0.39806974,0.34808776,0.3198556,0.29507846,0.30415094,0.3074242,0.24376278,0.34750962,
00000000000000000032_0,0.33648705,0.36079195,0.26053154,0.30471247,0.28776273,0.23856996,0.350981,0.2745999,0.30305678,0.38793543,0.32863072,0.27571222,0.31414762,0.4417271,0.332468,0.32266152,0.27061972,0.39295134,0.32016075,0.3607165,0.28426763,0.37199852,0.38985705,0.34365195,0.4665392,0.33321548,0.3594797,0.32941177,0.27029324,0.29449698,0.3028425,0.2855453,0.3016934,
00000000000000000033_0,0.22154617,0.19429001,0.34361166,0.3824074,0.34454077,0.2703387,0.42441604,0.3205433,0.33801746,0.27442792,0.42275327,0.31655714,0.29201037,0.36981967,0.28551054,0.45753035,0.45107913,0.3794584,0.36934045,0.37974495,0.25067642,0.22724496,0.36544695,0.30485868,0.41506523,0.38973415,0.45012707,0.3161139,0.32682788,0.2985755,0.29081112,0.38109806,0.3414153,
00000000000000000034_0,0.46695906,0.38225016,0.3880309,0.40510783,0.3434876,0.36611232,0.39960685,0.39562842,0.49579832,0.40181574,0.35051218,0.32992515,0.3226025,0.38266733,0.3101945,0.46795142,0.41114223,0.363292,0.34715027,0.3302425,0.31639466,0.39871427,0.39467537,0.36562383,0.41986352,0.40382627,0.41579106,0.40823787,0.34015346,0.31018782,0.3493731,0.30178377,0.42729735,
00000000000000000035_0,0.41975307,0.3572981,0.33072206,0.42139506,0.3756064,0.3055714,0.37452018,0.31757376,0.4218968,0.43383884,0.37664133,0.3560854,0.26858827,0.33533835,0.34332925,0.44589877,0.37900552,0.4153481,0.4004043,0.36363637,0.38184458,0.42924705,0.4783636,0.29218304,0.47183695,0.42038116,0.4728838,0.27581227,0.38927913,0.3362038,0.3018315,0.30723655,0.37792432,
00000000000000000036_0,0.12384814,0.48959726,0.31969917,0.4389244,0.2404,0.31319875,0.3229885,0.3620272,0.43352044,0.33402097,0.38338754,0.36432308,0.40841085,0.41238227,0.4054054,0.41931173,0.31328124,0.4067079,0.40325594,0.39719546,0.34906167,0.27078423,0.41394725,0.3828986,0.4892952,0.44046727,0.44364116,0.43243244,0.41815096,0.51742625,0.4252285,0.3441262,0.3944521,
00000000000000000037_0,0.4010445,0.49653918,0.41443697,0.4436677,0.23856081,0.33556148,0.32890365,0.37052062,0.41744378,0.40376267,0.3507236,0.33960176,0.42748433,0.41826618,0.40233937,0.40594384,0.41171145,0.4090979,0.39575034,0.41831765,0.36971486,0.28539893,0.44960988,0.3880949,0.43796712,0.4191904,0.47092548,0.40598512,0.28337324,0.48061427,0.32004514,0.2638829,0.35263628,
00000000000000000038_0,0.8364116,0.8924051,0.8138138,0.9493243,0.81408453,0.8438438,1.1081082,1.0689656,1.7375886,1.3290043,0.8604651,1.0622838,0.7826087,1.2888087,1.08658,1.076087,0.91091317,1.0538461,0.89376444,1.0472441,0.6320755,0.3043478,0.41444868,0.8006431,0.46391752,0.8827586,0.5294118,0.92783505,0.8039216,0.8306189,0.5802099,0.5015432,0.888,
00000000000000000039_0,0.8031746,0.915212,1.1077844,0.86129034,0.86754966,0.8512397,1.0414078,0.85,0.865285,1.0333333,0.8787879,1.0490463,0.78328174,0.8912387,0.9047619,1.1076924,0.8647687,1.0465117,1.375,0.8663239,0.47976878,0.33333334,0.43076923,0.8610662,0.5,0.902439,0.5049505,0.93562233,0.7654321,0.75849056,0.72644377,0.45074627,0.7586207,
0000000000000000003a_0,0.79831934,0.77424026,1.0631579,1.0855397,0.86754966,1.0886699,0.8891013,1.0379747,0.7614679,0.82722515,0.85087717,0.82733816,1.1018182,1.0657895,1.0357143,1.1639345,0.87531173,1.0806452,1.074074,1.0516129,1.0645162,0.3283582,0.44360903,1.0664207,0.5072464,0.8951049,0.5412844,0.81938326,0.93594307,0.75849056,0.6603774,0.65106386,0.9146919,
0000000000000000003b_0,0.7590361,1.06006,0.8427673,1.0550098,0.89602447,0.85882354,0.8799172,0.85384613,1.05,1.2060606,0.688,1.0549828,0.93311036,1.0241935,1.5130891,1.0927153,1.2118863,1.0898876,0.879397,0.91351354,1.1560284,0.30232558,0.46368715,1.0664207,0.5104895,0.8900344,0.52136755,1.0616438,1.1497326,0.8337662,0.6,0.41666666,0.70464134,
0000000000000000003c_0,1.054902,1.074074,1.0706713,0.8615137,1.0736544,1.0766283,0.88314605,1.125,1.1411765,1.0728477,0.8787879,1.3190662,0.8433735,0.97356826,1.0864865,1.1866666,0.86187845,1.08,0.9039666,0.9007353,0.8181818,0.2923077,0.47058824,0.9022222,0.53642386,0.8051576,0.5862069,0.81938326,0.8785047,1.0896862,0.61136025,0.5977654,0.75735295,
0000000000000000003d_0,0.75035065,1.060241,1.0769231,0.942029,0.8854626,0.82156134,0.95714283,1.0522876,0.87603307,1.0333333,0.87218046,0.9551122,0.83832335,0.895082,1.1090909,2.6551723,1.0,1.0538461,1.3039216,1.0519481,0.6255708,0.3030303,0.46285716,0.9682035,0.52380955,0.9047619,0.5533981,0.80288464,0.7062937,0.75849056,0.61136025,0.41712204,0.9138756,
0000000000000000003e_0,0.80212015,0.7818182,0.73410404,0.862259,0.71034485,0.7522523,0.9275766,1.0862745,0.74358976,1.268116,0.76291794,1.0661157,0.7526502,1.0288461,0.84415585,1.0927153,0.7669903,1.0348837,1.051282,1.3288889,0.74850297,0.29032257,0.42702702,0.7996071,0.65501165,0.8901099,0.49565217,0.7581121,0.70247936,1.1265823,0.6424581,0.53701526,0.75,
00000000000000000040_0,0.32617703,0.40530834,0.23239563,0.33679497,0.32601702,0.34667316,0.38364115,0.3401765,0.44724143,0.40248728,0.24601479,0.3258562,0.22734436,0.33715597,0.31448644,0.30933702,0.29192996,0.2899674,0.30573952,0.34725848,0.35208535,0.27566808,0.3926949,0.24792126,0.38771623,0.4276184,0.4346902,0.31741327,0.35756987,0.429183,0.2613505,0.35921663,0.3536565,
00000000000000000041_0,0.29471445,0.27474877,0.33486402,0.427363,0.39577594,0.23264985,0.29237288,0.28358677,0.32269987,0.3946221,0.20132937,0.24433158,0.44906572,0.29090053,0.35973012,0.38607335,0.32823613,0.31633228,0.34861955,0.25983694,0.34013167,0.34684905,0.33832243,0.3310333,0.4408749,0.50393814,0.39856958,0.2686846,0.31377685,0.25022715,0.2651691,0.3439262,0.3573946,
00000000000000000042_0,0.14924826,0.31292123,0.27478135,0.342918,0.2824891,0.39781183,0.37734798,0.3993313,0.33424237,0.37190083,0.46580547,0.42752293,0.23530425,0.2955777,0.3218095,0.19757657,0.28961113,0.32110634,0.37485206,0.2737686,0.3461212,0.17373009,0.3396682,0.30402932,0.40822846,0.42881915,0.36036187,0.087304614,0.02529511,0.32350448,0.14991997,0.22536448,0.24345365,
