system:index,Wetness,Wetness_1,Wetness_10,Wetness_11,Wetness_12,Wetness_13,Wetness_14,Wetness_15,Wetness_16,Wetness_17,Wetness_18,Wetness_19,Wetness_2,Wetness_20,Wetness_21,Wetness_22,Wetness_23,Wetness_24,Wetness_25,Wetness_26,Wetness_27,Wetness_28,Wetness_29,Wetness_3,Wetness_30,Wetness_31,Wetness_32,Wetness_4,Wetness_5,Wetness_6,Wetness_7,Wetness_8,Wetness_9,.geo
00000000000000000088_0,-1654.3455,-1230.8022,-1241.706,-1238.5276,-953.3255,-1836.9307,-1548.2742,-2165.935,-1697.8103,-1297.1351,-1703.7736,-1405.8921,-1164.1306,-1161.0393,-1339.643,-1578.2179,-1424.0837,-1368.64,-1745.3308,-1670.5706,-1951.1497,-777.25875,-1237.4834999999998,-1608.935,-882.0458999999998,-762.5835,-1127.4503,-1063.6627,-1675.0043,-1164.488,-1323.6027,-1210.3315,-1840.5664,
00000000000000000089_0,-834.2127,-702.5735,-759.8161,-601.1923,-646.041,-869.306,-702.0966,-1013.8951,-1027.0691,-1286.6641,-977.8187,-1128.4418,-868.36304,-974.893,-917.1406,-984.1096,-1199.5822,-929.8873,-874.09766,-968.046,-1295.0997,-144.09560000000022,-44.20745000000008,-826.9899,-374.13960000000014,-806.9736000000001,-358.78855000000016,-737.4232,-897.9076,-904.6434,-1155.1772,-950.1502,-1017.6205,
0000000000000000008a_0,-886.646,-759.7374,-915.3535,-758.8776,-719.9481,-996.9669,-1019.81866,-1101.4205,-1122.4678,-1540.6593,-994.6234,-949.7011,-865.8695,-1078.4072,-1027.8674,-1097.397,-982.2449,-909.37476,-890.5211,-958.0801,-1292.1274,-158.96379999999994,-176.13965000000007,-869.1421,-562.605,-359.5882999999998,-267.21985000000006,-669.5627,-1008.0727,-755.2195,-1288.9253,-969.54626,-1053.9396,
0000000000000000008b_0,-2613.6646,-2087.3606,-1879.4934,-1579.0918,-1775.9952,-2262.245,-1914.7007,-2497.631,-2490.0747,-2154.8103,-2197.53,-1490.6221,-1756.3738,-1878.4243,-2619.7275,-1500.0408,-1199.4266,-1231.5635,-1373.805,-2834.793,-2367.8423,-875.6064,-1229.8759,-2250.3018,-1496.7403000000002,-1155.9969,-1651.04535,-2223.9373,-2291.7852,-1696.8813,-1768.981,-1516.1174,-1369.6531,
0000000000000000008c_0,-1654.646,-1679.1486,-2012.522,-1660.557,-1896.88,-2397.926,-1489.5983,-2308.4417,-2499.1301,-1837.4578,-1922.4177,-2150.66,-1135.6827,-1671.7284,-2408.0835,-2205.6191,-2450.127,-1798.9397,-1745.2391,-2250.9143,-2254.664,-719.4863000000001,-1038.7368999999999,-1251.0945,-1269.0088000000005,-863.1823999999999,-1348.97345,-1133.6519,-1449.9008,-1162.2324,-1729.7748,-1559.2529,-2006.749,
0000000000000000008d_0,-1661.8656,-1794.3928,-1943.0706,-1250.9817,-1530.7104,-2070.375,-1996.375,-2803.602,-2486.8992,-1508.9738,-1797.251,-2070.532,-1383.3757,-1829.3795,-2131.9817,-2165.7966,-2067.1858,-1739.7699,-1984.8708,-2163.9988,-2028.209,-577.3073999999999,-1059.0077999999999,-1268.9285,-1096.5410000000002,-616.1392000000001,-1236.58835,-1739.2686,-1232.4851,-2041.4026,-1895.6259,-2228.6602,-1704.9646,
0000000000000000008e_0,-2104.4055,-2065.1548,-1449.3549,-1275.0853,-1522.4064,-1726.2435,-1932.8328,-2540.571,-2328.137,-1470.475,-1993.1018,-2083.4805,-1596.8119,-2026.8174,-2441.395,-2456.8152,-2328.1353,-1939.3464,-2142.9634,-2216.5085,-2214.2214,-737.9088000000002,-899.093,-1347.32,-1192.6198,-822.0002000000002,-1437.0501000000002,-1713.0242,-1533.1897,-1158.1904,-1447.236,-1392.2391,-1727.6099,
0000000000000000008f_0,-1060.8484,-1485.3177,-1092.7468,-956.6185,-1120.5724,-2098.725,-1309.7727,-1034.0813,-2712.4312,-1747.6382,-2268.406,-1428.0415,-862.03613,-1347.3469,-1676.5105,-1296.7852,-1872.4915,-1121.2595,-1504.2595,-1463.6924,-1527.4589,-406.57424999999995,-524.3619000000001,-1213.2478,-155.07539999999995,-1524.9874,-596.1771999999999,-933.3655,-1854.524,-793.45166,-911.8812,-1031.7675,-963.58374,
00000000000000000090_0,-571.8995,-2323.635,-1137.6039,-1046.5651,-1067.5973,-1277.1342,-1357.3541,-1501.4484,-1936.8077,-1398.138,-1363.9957,-1159.8401,-1489.804,-1996.4254,-1638.8333,-1169.7247,-1326.8975,-1234.0654,-1187.105,-1587.7975,-1779.8618,-52.2942000000001,-298.58529999999985,-921.2988,-776.1884,-307.0221,-364.18575,-1269.2349,-949.86523,-1185.5416,-835.1712,-775.34973,-1105.5759,
00000000000000000091_0,166.7765,372.9746,310.3501,575.21515,356.8563,275.2989,574.66846,255.5948,244.1493,309.6072,290.0617,373.57922,279.42078,403.1079,335.9591,271.6759,385.1099,442.4497,407.9131,430.246,143.0409,156.74940000000004,249.15834999999998,395.7746,157.21,218.39925,183.1533,389.37048,201.4967,331.14758,251.1139,145.49161,224.32431,
00000000000000000092_0,166.227,452.3253,305.2446,521.52136,293.689,233.9553,560.0553,257.9864,258.2685,358.04883,280.7759,348.5729,271.2316,420.4541,378.37036,283.71338,394.0122,444.5387,429.21936,421.891,148.31235,183.87720000000002,265.9165,427.51404,177.4006,225.79614999999995,181.14839999999998,382.7052,188.2496,333.08832,270.5281,173.5896,207.82959,
00000000000000000093_0,212.6537,357.026,236.6722,528.4335,311.7284,233.2073,560.1961,262.4974,279.6337,341.19946,294.81012,408.8697,297.6216,355.1187,358.1618,295.0541,407.8802,464.1047,411.91156,448.2811,133.6011,195.99389999999988,247.23429999999996,443.00287,181.30264999999997,220.64045000000002,173.10709999999997,409.6006,217.8158,333.51526,251.0112,194.4021,186.89404,
00000000000000000094_0,200.6419,376.8754,278.26044,514.0584,377.9772,268.3178,576.4553,285.55576,286.80896,327.826,312.5547,430.5933,276.8768,384.7428,374.5542,322.7267,446.0824,489.92075,419.8863,432.7678,148.771,171.213,247.98535,454.60443,199.143,235.53755,223.34354999999994,480.3483,188.5062,315.84335,275.0759,140.4389,228.2618,
00000000000000000095_0,209.3299,298.5737,253.1852,588.7656,315.0451,261.64355,571.83984,263.5308,261.61874,346.67053,370.06415,413.3626,278.6452,411.154,357.7035,290.2146,467.86908,455.7156,443.4743,469.93375,150.9639,168.03799999999998,279.4217,309.85895,173.0757,206.26545000000002,171.87250000000003,393.2874,205.9068,307.58926,173.0966,177.6226,227.38654,
00000000000000000096_0,-1885.5493,-2171.5764,-1579.6807,-1300.1232,-2266.4092,-1601.28,-1643.3145,-2443.0056,-2754.2395,-2122.813,-1884.0756,-1920.9414,-1392.2878,-1545.2922,-2763.78,-2213.1636,-1353.0663,-2105.2393,-1738.7709,-2575.979,-2057.3528,-1357.03595,-834.3918000000001,-1801.7212,-1851.5910000000001,-328.3497,-742.0767999999999,-1322.2482,-2293.1445,-1879.9497,-1492.4109,-2055.751,-2012.1316,
00000000000000000097_0,-1883.8378,-1775.6755,-2081.0469,-1655.5724,-1868.426,-2080.2346,-1363.4019,-2651.0908,-2632.5454,-2640.1445,-2782.5942,-2537.8223,-1399.4048,-1982.445,-2487.1846,-2609.7566,-2495.8071,-2245.399,-2023.02,-2639.5278,-2717.4055,-1408.1101,-1318.7305,-2275.1885,-1140.3900000000003,-1011.0367000000002,-1051.6837,-1998.892,-2580.6887,-1870.6461,-2247.1226,-2355.3313,-2549.7974,
00000000000000000098_0,-1626.4563,-1758.283,-1804.7131,-1398.4568,-1520.199,-1605.2966,-1599.1826,-2131.1274,-2468.301,-1974.7621,-1706.2103,-1752.5702,-1359.505,-1515.4214,-1476.6747,-1808.053,-1810.4751,-1632.2273,-1347.8502,-2080.8506,-2646.482,-1113.8541,-752.38665,-1903.6564,-1665.9404000000004,-910.1396,-859.3616000000001,-1611.3596,-1999.4031,-1853.7256,-1891.7683,-2162.2412,-1877.6252,
00000000000000000099_0,-1868.277,-1966.6315,-1925.9644,-1711.8901,-1755.547,-1764.8828,-1824.8499,-2289.6426,-2668.019,-2332.395,-2430.5935,-1998.0818,-1440.3706,-1834.3938,-1687.4152,-1964.3568,-2043.3762,-1953.2661,-1883.2759,-2417.0415,-2731.2668,-1320.38775,-1297.5688,-2102.3906,-1822.3672000000001,-1283.9311500000003,-1254.0613999999998,-1720.742,-2364.07,-2261.1892,-1953.3273,-2307.5369,-2462.8994,
0000000000000000009a_0,-1330.4557,-1597.3195,-1189.303,-1048.6028,-1335.0238,-1560.6621,-1444.4824,-1941.5684,-2008.5095,-1809.2773,-1669.0164,-1621.1147,-1212.8716,-1314.2205,-2346.6184,-2327.9185,-1950.1284,-2235.8154,-2242.8755,-2351.589,-2926.1013,-1547.9514000000001,-1086.1607999999999,-2072.8018,-1533.5680000000002,-1144.3458,-1215.8093000000003,-1860.5829,-2318.0234,-1194.7334,-1596.3789,-1807.0065,-2344.7524,
0000000000000000009b_0,-1317.7606,-1678.629,-1643.0231,-1325.13,-1780.3767,-1586.6661,-1305.6484,-2119.4163,-1909.4738,-1701.6404,-1853.0879,-1384.499,-1214.1284,-1036.0278,-2469.6719,-2560.5637,-1793.9609,-2124.7854,-2166.8167,-2338.1382,-2357.9463,-1435.71905,-778.0104999999999,-1836.3304,-1631.4521,-559.5770499999999,-684.5275999999999,-1428.699,-2029.404,-1588.4597,-1880.7687,-1569.477,-1917.8964,
0000000000000000009c_0,-1764.1178,-1481.1414,-1479.3145,-1631.7852,-1688.4355,-1830.6827,-1769.8743,-2303.4165,-1971.1863,-2449.0825,-2075.1172,-2046.4468,-1653.4294,-1832.0854,-1929.7786,-1924.9583,-2202.3926,-1791.1722,-1865.9838,-2140.2334,-2847.613,-1304.4661999999998,-1091.5958500000002,-1363.2793,-1261.8608,-640.1739500000001,-877.987,-1195.5636,-2091.8628,-1594.015,-1792.8896,-1564.4846,-2225.7866,
0000000000000000009d_0,-1054.6475,-881.9945,-727.917,-1069.1865,-1029.66,-1047.8746,-1190.1044,-1645.1116,-1376.0182,-1692.8391,-1452.0117,-1278.8124,-1089.5602,-1150.3636,-1232.4652,-1338.0295,-1323.7461,-1238.084,-1331.2653,-1501.6705,-2087.416,-887.9852999999999,-700.1830000000002,-924.8463,-841.1213,-351.3277000000001,-523.6586,-715.719,-1401.971,-934.2637,-1293.0182,-1066.1384,-1489.64,
0000000000000000009e_0,-2255.0295,-1581.6487,-1963.6951,-1830.3082,-1912.3512,-1956.4604,-2111.2737,-2327.029,-2282.9067,-2255.359,-2317.5483,-2144.692,-1424.6555,-1997.9036,-2472.9277,-2101.9924,-2176.8867,-2014.884,-2341.9402,-2527.3608,-2816.5747,-1101.0216500000001,-1072.6982000000003,-1436.9486,-1417.8379999999997,-832.30285,-939.4719499999999,-1184.6807,-1950.3381,-2039.5723,-1956.966,-1752.1494,-2182.9912,
0000000000000000009f_0,-1167.0131,-1097.7585,-1069.0258,-1530.2839,-1330.6506,-1440.2288,-1330.2756,-1752.0507,-1586.2788,-1791.054,-1425.9674,-1507.2161,-1347.6512,-1389.9818,-1228.3833,-1567.3418,-1620.9198,-1206.1409,-1123.2703,-1893.8723,-2250.6729,-861.2353,-1228.2830000000004,-1733.6158,-1148.0529000000001,-1094.3079,-1363.0635,-944.8544,-1996.031,-1250.6919,-1817.9728,-1859.1954,-1876.5942,
000000000000000000a0_0,-1587.3008,-1210.175,-1304.1512,-1294.1746,-1358.4873,-1747.5007,-1501.2554,-2138.976,-1802.0172,-1707.6143,-1665.3744,-1560.2275,-962.2562,-1729.9448,-1344.483,-1818.606,-1909.8538,-1369.5652,-1126.2252,-1744.7697,-2477.4932,-1147.1271000000002,-1228.2158000000002,-1735.1876,-1057.8416,-1513.0576,-1273.6925500000002,-1101.5615,-1806.9095,-1294.1919,-1763.0996,-1872.8743,-1760.1682,
000000000000000000a1_0,-2055.6797,-1729.0981,-2050.7031,-1962.627,-1917.9346,-2263.5513,-2091.0605,-2609.6157,-2179.1895,-2106.0386,-1957.4014,-2062.8682,-1592.9666,-2675.168,-1740.7269,-2336.8376,-2443.6453,-1846.0217,-1536.8428,-2106.5422,-3215.4539,-1610.7534,-1630.01595,-2317.5571,-1453.3368500000001,-1883.06165,-1615.07365,-1800.5256,-2844.0845,-2493.979,-2402.2522,-2150.477,-2296.1892,
000000000000000000a2_0,-1431.0211,-1737.153,-1614.4773,-1623.6431,-1779.5233,-1520.1306,-1582.3987,-1863.4893,-1787.5034,-1873.9692,-1878.5548,-1743.6819,-1543.845,-1835.7103,-1466.9197,-2032.8141,-1943.4728,-1181.035,-1188.0349,-1747.9236,-2721.601,-1191.9352500000002,-1319.1392,-1722.0363,-1501.8039999999999,-1658.4338,-1577.4259000000002,-1204.4768,-2246.8315,-1701.2104,-2246.704,-1982.8763,-1948.5034,
000000000000000000a3_0,-1487.2618,-1462.1351,-970.8327,-1287.9875,-1451.0376,-1299.9546,-1003.0207,-1926.4961,-1708.2861,-1693.7767,-1710.4918,-1352.0042,-1010.55115,-1182.4861,-1387.5215,-1631.4426,-1967.7921,-1276.2393,-1679.5736,-1502.8091,-1794.4216,-938.3140000000003,-319.4371000000001,-1367.7692,-883.5868000000002,-985.6511,-654.0905999999999,-774.8175,-1920.207,-1617.4935,-1238.4343,-1259.3514,-1405.1677,
000000000000000000a4_0,-1362.7039,-1456.9163,-1210.0571,-1211.7205,-1315.7247,-1338.8362,-1192.3704,-2267.143,-2436.3467,-1856.4688,-1732.0385,-1388.7324,-1055.5734,-1373.4248,-1706.9865,-2085.217,-2251.1973,-1812.2094,-1263.5676,-1640.3157,-2126.9336,-1144.44145,-512.3886999999999,-1238.7837,-629.31655,-896.9064000000002,-891.885,-1038.4915,-1548.9631,-1331.5797,-1706.9188,-1502.0981,-1463.7657,
000000000000000000a5_0,-1645.8257,-1077.1665,-1090.3586,-1298.3655,-1241.1025,-1179.0486,-1229.2314,-1999.4279,-2160.9043,-1681.7493,-1962.2322,-1431.1802,-661.1389,-1292.3528,-1705.0706,-2047.6604,-2225.9873,-1827.9921,-1254.189,-1650.1509,-2349.8057,-1204.2815999999998,-849.01115,-930.5328,-923.2382500000001,-924.8108,-867.7234,-722.4713,-1455.7635,-1119.8894,-1346.496,-1403.385,-1158.5154,
000000000000000000a6_0,-656.9475,-963.4147,-1664.492,-1092.4773,-1217.4993,-1252.0428,-1272.8779,-2098.696,-2045.703,-1701.601,-1674.5016,-1608.5822,-1495.1655,-1254.242,-1458.6171,-1839.0581,-1961.8705,-1556.2869,-1102.1273,-1394.8518,-2032.2249,-764.6157000000006,-605.1508000000001,-1640.7423,-930.6563000000001,-551.92805,-554.3002,-1023.1197,-1445.4623,-1378.3004,-1265.0295,-1168.803,-1406.9481,
000000000000000000a7_0,-2760.2217,-2116.6245,-2203.133,-1927.8511,-1706.065,-2282.0562,-1946.3949,-2646.4404,-2674.9019,-2319.1863,-2356.1204,-2111.0078,-1867.8395,-1933.3018,-2473.42,-2292.721,-2620.9966,-2187.206,-2070.557,-2047.5332,-2809.2698,-1438.2873,-1521.5329,-2066.3662,-1088.5447,-1319.5701999999999,-1538.8956,-1802.4886,-2220.7297,-1868.4604,-1847.7888,-1799.6387,-2166.4917,
000000000000000000a8_0,-1262.154,-811.3623,-946.1715,-1103.0887,-2099.5142,-1392.5284,-1300.2273,-1997.7812,-3032.6455,-1656.8257,-1772.6287,-1519.9496,-908.0972,-1378.6049,-1639.8912,-1875.6658,-1552.6292,-1553.6335,-1425.9216,-1546.9481,-1804.9768,-523.6203,-671.6782999999999,-1474.0151,-962.6697999999999,-707.61095,-749.2917,-1057.5707,-1351.2922,-1166.0099,-1268.3275,-1321.1804,-1022.5963,
000000000000000000a9_0,-1136.2024,-1053.9253,-1051.8037,-1158.1833,-1344.2158,-1333.4082,-1433.1592,-1759.3645,-2023.7069,-2071.3655,-1752.6034,-1440.3857,-1171.1592,-1366.2903,-1541.4414,-1704.624,-1654.9902,-1562.4161,-1461.6924,-1496.6412,-1811.6168,71.18399999999974,-555.2407000000001,-1202.7073,-687.0102999999999,-989.921,-789.4847999999998,-2102.1611,-1679.1273,-1482.6874,-1633.8885,-1494.0781,-1137.4462,
000000000000000000aa_0,-2119.0586,-1601.8262,-1681.2462,-1884.395,-1880.307,-2019.5913,-1780.6377,-2011.2683,-2307.7083,-3009.4895,-2423.0188,-2111.7202,-1683.2307,-2146.5396,-1957.4541,-2060.661,-1581.4705,-1603.7129,-1734.865,-2092.4421,-2619.918,-1388.6498000000004,-857.7745000000001,-1912.8896,-1051.37745,-675.2381499999999,-500.3038500000001,-1601.6833,-1903.3269,-1862.927,-1831.2268,-2052.872,-2111.023,
000000000000000000ab_0,-1682.584,-1722.3741,-1768.5287,-1780.7456,-1695.5367,-2002.8973,-1828.0496,-2013.1633,-2144.4304,-2660.4968,-2314.513,-2374.014,-1744.4924,-2152.8887,-1929.7931,-2142.299,-1530.5146,-1545.1705,-1582.7024,-2301.7727,-2733.9043,-1233.62275,-928.3461000000002,-2257.5676,-818.6271000000002,-329.52280000000013,-763.5144499999999,-1686.2155,-2388.5742,-1872.888,-1988.6292,-2468.7979,-2172.768,
000000000000000000ac_0,-970.06537,-1565.1472,-927.37964,-1567.7793,-1661.1655,-1268.7745,-1560.6492,-1790.118,-1944.3792,-2303.9658,-1872.2563,-1527.0344,-1179.5605,-1459.7632,-1996.2769,-1652.8854,-1552.0073,-1199.6617,-1794.3976,-1948.383,-2210.7646,-402.15569999999997,-491.56145000000015,-1926.0284,-732.8104000000001,-603.4016000000001,-766.46685,-1582.5955,-1626.1775,-1607.8417,-1457.5253,-1582.469,-1709.8602,
000000000000000000ad_0,-1130.0544,-1754.0618,-1250.9736,-1680.7257,-1824.1078,-1602.8958,-2162.358,-2149.0857,-2205.1384,-2752.206,-2236.7744,-1858.6155,-1383.9342,-2161.9016,-2336.459,-2133.576,-1988.1461,-1957.4446,-1979.4856,-2312.213,-2524.4448,-1053.2522000000004,-1006.8972500000002,-1816.6084,-1215.3925999999997,-1331.8362000000002,-1197.4043000000001,-1591.1257,-2390.6318,-1762.2706,-1504.3396,-1714.6154,-2133.3408,
000000000000000000ae_0,-1524.4932,-1502.5173,-1047.5201,-1099.4036,-1373.6554,-1206.3538,-1444.5673,-1665.164,-1801.6636,-1895.1986,-1474.8293,-1385.6637,-1111.2017,-1304.145,-1582.7505,-1497.2506,-1529.9652,-1312.5367,-1379.2465,-1647.2148,-1677.778,-705.1162999999999,-641.7184,-1309.97,-247.66329999999988,-862.3279,-739.42695,-1119.9415,-1558.836,-1209.3741,-1397.8367,-1348.3783,-1151.9248,
000000000000000000af_0,-881.5075,-1159.3586,-779.507,-919.7174,-911.0689,-1403.5249,-1233.8794,-1283.4957,-2304.2554,-1576.5446,-1547.997,-1206.8383,-1087.402,-1282.144,-1357.1768,-1350.6422,-1348.2358,-1048.8376,-1276.2926,-1452.0355,-1446.2185,-525.2564499999999,-389.45010000000013,-1018.2737,-394.80310000000014,-396.71855000000005,-734.4997,-961.7099,-1484.2057,-1107.3691,-1112.5137,-1280.9705,-1095.324,
000000000000000000b0_0,-1601.4585,-1320.4479,-1153.699,-1374.3635,-1555.3293,-1778.5725,-1301.2906,-2063.525,-2084.163,-1736.5364,-1584.4478,-1418.7612,-1350.2085,-1279.374,-1772.0298,-2014.1201,-1964.5626,-1898.773,-1924.8223,-2135.554,-2413.0015,-796.0776,-842.7505,-1620.0737,-966.4271000000001,-1023.27215,-1015.0055500000001,-1137.5999,-1863.9225,-1275.8884,-1605.8153,-1901.7269,-1366.078,
000000000000000000b1_0,-1432.5208,-1391.4252,-1153.2014,-1211.1537,-1724.4792,-1602.7413,-1362.0393,-1989.0939,-2016.3354,-1804.0847,-1652.3632,-1542.5022,-1411.4694,-1241.7305,-1671.672,-1945.6934,-1811.5731,-1702.0876,-1758.4106,-2019.4696,-2161.1047,-962.46,-928.7906999999999,-1509.4238,-869.4453,-1040.5287000000003,-1179.2085,-976.0618,-1722.5193,-1169.0453,-1648.5676,-1883.9576,-1437.6676,
000000000000000000b2_0,-1249.3942,-1156.3901,-1217.5747,-1285.0216,-1597.8483,-1521.1179,-1243.6904,-2132.4153,-2213.2727,-1792.5225,-1700.0847,-1500.2239,-1152.0416,-1377.8582,-1739.9768,-1917.9185,-1645.3564,-1673.7212,-1821.0642,-1775.7473,-2067.454,-729.56195,-767.6632999999997,-1320.7863,-731.4844,-866.38275,-980.9829500000001,-1006.042,-1886.1306,-1108.4094,-1515.0776,-1729.3762,-1269.3506,
000000000000000000b3_0,-1330.2018,-1103.2343,-955.69635,-1054.625,-1382.9207,-1294.9736,-1063.1816,-1637.3846,-1673.6165,-1780.5496,-1757.6458,-1397.0918,-1063.191,-1285.0596,-1331.7406,-1585.0541,-1477.0122,-1288.9387,-1356.771,-1518.4198,-1526.0851,-749.0391000000001,-564.5618999999999,-1058.9971,-628.5048999999999,-687.9916000000002,-583.6542999999999,-774.2958,-1324.1301,-1053.2249,-1299.9348,-1189.008,-1040.4014,
000000000000000000b4_0,-1863.5443,-1382.5808,-796.4817,-955.57935,-1609.6997,-1442.0396,-1452.8884,-1613.5701,-1787.555,-1988.0399,-2116.1328,-1836.065,-1889.6245,-1601.206,-1858.0125,-1711.8953,-2098.1245,-1770.5566,-1049.0791,-1707.3835,-1855.212,-1024.6212,-857.9055000000001,-1695.3741,-921.6958000000001,-200.29685,-749.72225,-1694.9098,-1786.9036,-1312.7676,-1490.8069,-1670.7432,-1086.6472,
000000000000000000b5_0,-1805.6527,-1388.2733,-1117.0735,-1879.3055,-2106.9067,-2162.084,-1839.1725,-2632.5205,-2639.766,-2454.7246,-2367.6628,-2624.3474,-1318.4597,-2467.536,-3125.344,-1777.2965,-1801.1808,-1580.6135,-1516.7737,-1893.7559,-2574.4534,-1167.1600500000002,-603.01045,-1506.1416,-1265.9592,-466.69419999999997,-1177.9012000000002,-1622.3896,-2234.978,-1228.008,-2172.782,-2143.3484,-1761.511,
000000000000000000b6_0,-860.9151,-709.9292,-907.15155,-840.7617,-993.0696,-1193.1805,-1092.3121,-1321.8018,-1395.3721,-1770.8291,-1413.2717,-1395.105,-737.4089,-1209.3391,-1590.4784,-1780.9772,-1859.4816,-1223.1389,-1390.2943,-1368.408,-1805.4814,-921.9021499999999,-941.5923000000003,-902.5644,-915.6283999999999,-584.4245999999999,-584.3987,-1054.9052,-1362.9795,-904.0786,-902.4411,-1053.7552,-1154.0487,
000000000000000000b7_0,-1169.3033,-1263.6572,-1285.2567,-1385.922,-1523.4858,-1428.633,-1318.47,-1834.204,-1694.2023,-1980.134,-1398.1277,-1499.2717,-858.54926,-1478.4282,-1734.0205,-1556.4072,-1776.6809,-1710.1207,-1655.1622,-1971.26,-2079.3682,-793.4581499999999,-771.6933999999999,-1251.638,-666.1324999999998,-759.9807000000001,-1066.0468,-1233.438,-1893.8169,-1297.7858,-1625.2222,-1757.698,-1359.0793,
000000000000000000b8_0,-2338.398,-1876.7407,-1874.8169,-1742.0361,-1703.4174,-1850.7626,-1896.5212,-2198.3633,-2306.73,-2434.9255,-2112.8052,-1878.2524,-1747.3203,-1892.009,-2838.0103,-2722.0723,-2004.1826,-2035.0203,-2152.9023,-2120.997,-2235.4175,-1450.0301,-1781.9229500000001,-1835.3611,-1792.4967,-1117.0063999999998,-893.27565,-2080.2354,-2136.9802,-1843.8092,-1775.2195,-1721.9978,-1820.8105,
000000000000000000b9_0,-2179.504,-1670.3097,-1674.6664,-1432.2671,-1581.2705,-1561.2544,-1497.6644,-1948.7983,-2133.908,-2213.771,-2072.9622,-1675.7017,-1551.4685,-1764.8328,-2594.867,-2511.503,-2131.4414,-2393.8584,-2456.3047,-2436.2441,-2575.3213,-1266.5976500000002,-1440.4446,-1609.2462,-1601.1844000000003,-1255.3156499999998,-1305.32975,-1536.3063,-1672.8477,-1660.0662,-1476.3462,-1567.8324,-1515.3953,
000000000000000000ba_0,-1206.4707,-1041.554,-1157.5184,-1147.5259,-1179.3771,-1303.4037,-1206.5673,-1561.3405,-1380.4043,-1694.7396,-1569.8295,-1526.1215,-1049.6375,-1452.6338,-1469.2097,-1763.688,-1745.7532,-1366.0369,-1374.6108,-1427.8745,-1773.6226,-782.9068000000003,-562.5283,-1139.1606,-608.3357000000001,-535.0209000000001,-531.77425,-1184.2174,-1477.8782,-1148.9175,-1292.7661,-1148.0188,-1174.1664,
000000000000000000bb_0,-1380.7379,-1151.5496,-1357.429,-1405.6217,-1404.7943,-1607.9369,-1421.3223,-2166.5444,-1674.638,-2148.1685,-2104.0771,-2014.6628,-1736.7637,-1934.5939,-2153.838,-2312.2717,-2385.5999,-1943.961,-1920.1658,-2092.0835,-2381.4106,-1442.21745,-1252.6498000000001,-1756.6931,-1054.63275,-835.47515,-910.7371499999999,-1884.5796,-1977.4924,-1443.169,-1583.5809,-1441.5173,-1385.1829,
000000000000000000bc_0,211.5992,299.3173,245.1362,508.22333,354.1326,227.47855,613.69305,254.33685,282.3271,336.42514,263.5765,379.64365,251.01125,382.3885,393.5272,294.7041,420.42725,435.26862,420.0017,419.2249,95.3564,189.6686,255.806,366.607,183.6829,197.7883,179.1816,348.2068,220.1198,341.08398,300.7425,222.22551,265.38696,
000000000000000000bd_0,222.5239,367.9563,270.38147,500.83075,311.9054,283.85745,568.2671,253.76764,272.149,335.34442,317.77582,401.37146,277.3015,384.9813,384.18097,282.7065,417.6022,412.2765,399.3764,432.50366,139.9538,144.04530000000005,218.59524999999996,410.52563,190.75959999999998,206.57569999999998,209.1016,425.1345,182.44315,351.7572,314.9513,178.0477,231.96704,
000000000000000000be_0,-1545.0288,-1211.1593,-1124.9587,-1237.4575,-1371.3378,-1244.7948,-1285.2709,-1878.4712,-1818.1649,-1768.9086,-1158.0585,-1438.2285,-1512.9905,-1045.6323,-1304.9657,-1615.4429,-1051.2937,-1287.8134,-1108.8657,-1380.7622,-1654.388,-515.7625,-692.5850500000001,-1655.9612,-824.7958000000001,-55.66480000000024,-696.5559999999999,-768.3389,-1532.894,-1636.4924,-1110.3436,-1293.9324,-1254.3375,
000000000000000000bf_0,-1605.6096,-1285.4739,-1342.7354,-1213.6115,-1172.8792,-1265.0193,-1317.7734,-1853.4039,-1897.738,-1748.9912,-1747.568,-1528.6399,-1046.6982,-1517.6646,-1706.6572,-1767.5347,-1649.6912,-1165.128,-1459.6196,-1522.2104,-1821.0425,-915.3080999999997,-663.6006,-1318.2942,-537.1899000000002,-730.4990000000003,-538.171,-1166.924,-1360.439,-1038.832,-1207.6855,-1401.0796,-1177.7886,
000000000000000000c0_0,-1980.2236,-1773.8448,-1658.5695,-1792.8755,-1645.2343,-1826.0085,-1749.3822,-2540.6506,-2702.424,-2402.9727,-2022.5876,-1803.7786,-1657.5,-1741.5815,-2024.3141,-2263.7893,-1830.0895,-1744.9043,-1863.9487,-1997.0153,-2288.9153,-955.6555000000002,-1114.3265,-2040.3185,-1226.3366999999998,-1021.4589000000002,-934.0930000000002,-1831.1472,-2384.767,-1679.7426,-1733.8679,-1831.8557,-2488.3184,
000000000000000000c1_0,-920.3366,-1014.843,-960.3706,-1358.7036,-1284.1464,-1310.3501,-1523.6637,-1780.8735,-1730.0247,-1788.3868,-1652.9553,-1699.4008,-1080.0164,-1486.3484,-1237.2886,-1670.0908,-1344.3005,-1392.8717,-1398.7174,-1510.5074,-1780.8243,-758.1616000000001,-539.6536000000001,-1259.6007,-224.8244500000001,-580.7141000000001,-299.9568000000001,-1105.9656,-832.43414,-1026.6088,-1183.7811,-977.55273,-1006.1085,
