system:index,Greenness,Greenness_1,Greenness_10,Greenness_11,Greenness_12,Greenness_13,Greenness_14,Greenness_15,Greenness_16,Greenness_17,Greenness_18,Greenness_19,Greenness_2,Greenness_20,Greenness_21,Greenness_22,Greenness_23,Greenness_24,Greenness_25,Greenness_26,Greenness_27,Greenness_28,Greenness_29,Greenness_3,Greenness_30,Greenness_31,Greenness_32,Greenness_4,Greenness_5,Greenness_6,Greenness_7,Greenness_8,Greenness_9,.geo
0000000000000000005e_0,1080.7157,1161.5168,1305.6909,1278.5033,1295.489,1143.0856,954.1998,847.1682,949.846,792.6688,990.7936,821.1291,1539.0173,1137.1001,855.4682,849.0933,1032.1024,1259.926,1062.7568,1061.2188,668.8246,1669.3527,1557.7821,1543.0417,1616.8777,1333.1508,1761.859,1565.4607,1159.04,1401.7052,1266.7919,1226.829,1172.9451,
0000000000000000005f_0,1062.157,1037.8492,1394.358,1237.7986,1180.0988,1095.5983,577.0522,684.466,828.4469,578.6059,852.40955,807.0395,1271.3013,970.504,793.5357,834.5056,730.592,1090.6744,900.5538,863.406,629.2819,1346.216,1292.0891,1300.1925,1325.5984,1255.0571,1425.0345,1495.123,818.1388,1393.587,1212.3726,1129.0105,1178.625,
00000000000000000060_0,1306.6433,1449.3464,1368.3585,1300.0397,1314.1344,1179.9385,1501.795,1159.8977,1336.915,1202.6917,1357.5452,1577.6931,2292.016,1476.2544,1452.8372,1349.335,1306.6527,1603.2312,1547.1361,1228.6182,1173.2795,1915.6412,1905.1736,1865.1698,1954.754,1343.7253,2036.9109,1736.3467,1579.602,1888.325,1522.9766,1578.8551,1545.3965,
00000000000000000061_0,1157.3508,840.4251,1323.2032,1222.7747,1067.7095,952.7401,974.8915,489.88507,447.64642,365.0095,418.8438,792.41907,1204.1365,819.8069,551.0537,618.3429,439.5434,920.9094,796.47253,849.599,333.0525,1135.0178,1138.7142,1098.6107,1138.6517,1158.0123,1108.3301,1334.0662,889.8279,1169.1361,1012.8282,966.2864,1053.6484,
00000000000000000062_0,1138.436,939.0627,1277.5004,1063.7468,925.9811,817.3765,881.1667,405.23682,317.294,208.5116,287.6798,673.1163,1105.8655,705.7414,373.76788,622.8381,316.8678,792.4845,646.458,798.0965,274.3264,936.9885,956.48474,1079.6642,956.0016,948.08,943.7726,1257.033,937.82715,1127.1609,967.0875,794.0775,1058.0886,
00000000000000000063_0,968.531,1146.5239,1015.8361,1085.3102,854.1249,1002.945,652.7345,498.14944,676.6318,488.7744,722.6712,682.0095,1217.6108,1322.1133,853.1802,774.8105,702.4328,990.5304,1076.351,1087.6545,901.0467,1309.7303,1528.1377,971.6398,1480.1036,1241.003,1478.9419,1174.4825,1099.1359,940.2186,905.6605,1016.0861,954.4504,
00000000000000000064_0,681.8668,784.5361,968.046,957.48376,856.3928,962.714,927.82056,457.9014,681.3723,542.3296,425.15027,772.6907,1137.5408,827.9949,696.186,583.6129,596.035,825.8784,897.1561,754.0664,439.2604,959.4903,968.447,1021.7801,1136.507,1003.4317,1007.0038,1181.7102,839.6881,964.3685,705.4801,887.5112,947.6388,
00000000000000000065_0,671.7113,1079.8386,1203.4082,1073.5818,1112.0132,921.6731,1190.229,469.3162,739.5226,563.4594,445.7608,936.2905,1376.91,907.7961,862.4996,807.13794,616.8167,982.41406,1023.7952,922.8372,679.7323,1150.5659,1140.3809,1276.3644,1292.9155,1398.0022,1024.7938,1483.1777,1114.0927,1057.0612,551.2297,1531.6602,1203.9495,
00000000000000000066_0,1032.1129,1195.6567,1344.4714,1108.8783,999.3278,969.661,1076.681,558.2283,689.2034,615.0671,382.1984,1045.976,1442.4331,905.8686,835.60815,847.1188,677.7052,1014.2901,986.1869,822.5821,561.3878,1223.9348,1237.2523,1251.6128,1330.6105,1466.3582,1367.269,1397.6722,970.0236,1448.1743,1146.3959,1352.8905,1337.9038,
00000000000000000067_0,1359.5188,1640.301,1596.872,1509.3425,1469.268,1451.4885,1450.981,1127.5266,925.5914,1066.405,1208.9786,1210.5219,1674.9153,756.24854,1090.8398,1186.8423,366.6936,1344.2334,1317.3412,1111.2318,813.0202,1491.4988,1566.6204,1492.4406,1544.3445,1700.7339,1694.8096,1628.5903,1413.5662,1771.683,1147.0492,1230.7343,1454.7386,
00000000000000000068_0,1398.9219,1878.6271,1991.3632,1829.908,1724.4254,1932.0493,1812.8763,1089.3135,1237.871,1256.119,1295.5913,1397.3823,1916.1292,1383.5813,1297.2808,1484.3601,837.6394,1414.8817,1503.649,1206.877,1190.6862,1692.8005,1884.8518,1864.0167,2557.7441,1628.0457,1628.2509,2041.7722,1913.2572,1781.203,1674.8743,1793.7151,1878.7461,
00000000000000000069_0,1525.8264,1850.9843,1914.9236,1797.4197,1592.3318,1817.1263,1809.0071,1021.21204,1126.192,1091.1448,1262.4406,1437.5269,1697.492,1493.8608,1335.9583,1496.5411,818.8168,1490.2527,1552.4006,1250.0701,1398.002,1885.7856,2046.287,1651.5342,2666.2502,1569.9344,1557.1033,1958.6954,1672.9664,1762.511,1443.9525,1660.9764,1787.4471,
0000000000000000006a_0,1722.2434,1389.7787,1194.4622,1754.3534,1864.1794,2012.0837,1567.4305,979.2846,1102.428,1031.6528,1039.3103,1078.9004,2252.125,1155.2782,1051.7754,1028.6102,1108.5518,1462.3606,1248.4894,1086.9604,1040.662,2111.2722,1572.1263,2194.8027,1890.8425,1810.905,2061.345,2648.931,1861.4061,1301.5006,1191.1771,1224.4182,1628.9155,
0000000000000000006b_0,659.1329,1557.3545,1906.5627,1321.4502,1694.4974,1180.1862,1252.9713,865.38525,793.62213,813.778,1200.4954,1126.7524,1765.4663,1159.6761,988.3561,1037.6385,1122.5669,1128.514,987.47815,1188.2946,473.588,1363.5615,1460.6853,1582.1663,1647.3527,1503.1062,1514.5713,1897.8784,1771.7189,1767.8918,1595.1475,1533.6855,1330.4569,
0000000000000000006c_0,2086.8943,1629.0829,1675.8651,1710.0005,1844.9471,1288.5063,1675.0391,1049.5771,1190.0107,1126.8457,1231.531,1216.8351,1706.642,1433.2106,1145.6233,1313.1989,1131.744,1527.7566,1701.8606,1138.588,1322.4788,1446.9312,2001.1498,1429.6694,1726.5879,1864.3475,2108.3535,1784.5962,1459.0997,1560.5872,1434.6345,1482.1183,1731.7236,
0000000000000000006d_0,1764.0526,1659.5427,1491.2831,1614.0552,1648.8383,1238.0236,1378.9937,963.52356,1154.199,1351.1399,1296.49,1454.0526,1695.0092,1345.9431,973.1698,882.4696,857.8426,1256.744,1029.2266,1210.4226,927.49023,1486.0234,1304.8531,1381.2048,1476.0,1616.4443,1494.661,1722.8997,1516.6202,1348.8809,1345.8171,1545.2325,1433.3826,
0000000000000000006e_0,1830.3433,1414.9408,1729.855,1698.3593,1877.9264,1271.8727,1025.6127,1149.4447,1024.206,1259.083,1185.9606,1097.3386,1679.2622,1237.5604,1238.1594,1064.8875,1151.4954,1297.2136,1333.8239,1357.0972,954.091,1745.5721,1458.3756,1605.091,1830.9255,1677.7009,1624.4282,1956.519,1382.9436,1726.441,1360.2273,1199.4238,1661.1277,
00000000000000000071_0,1431.7457,1483.1008,1795.4147,1586.2622,2285.8433,1530.8098,1778.605,1157.9902,756.0,695.46924,1313.2439,1354.7961,1805.2239,1516.5645,1383.0725,1194.1826,1544.7509,1864.1921,1725.8759,1508.1814,817.952,1948.9426,1993.2715,1861.3552,2556.7654,2136.89,1778.0234,2074.7795,1977.4948,1987.6469,1482.3398,1613.1896,1708.6404,
00000000000000000074_0,1813.1709,2054.9412,2512.8745,1824.5166,2267.6733,1874.4592,1961.07,1719.2218,1651.8885,1582.425,1305.6984,1623.6002,2157.6436,1501.4861,1543.5836,1724.073,1659.717,1727.1013,1959.8768,1867.1008,1455.058,2380.2695,2089.3809,2011.9113,2505.6697,2252.037,2320.5493,2354.1963,2671.7842,2040.1569,1849.3783,2137.675,2340.0562,
00000000000000000075_0,1964.9995,1443.6133,1483.1173,1570.6265,1736.3657,1184.5857,1424.3962,1096.3156,998.0742,1082.7603,1259.1344,1121.3896,1547.645,858.0222,1231.9764,902.3258,1109.0164,720.2754,1417.595,1215.0881,886.0676,1785.3561,1571.9348,1789.7871,1835.8572,1389.0833,1756.2684,2104.588,1727.1252,1290.5616,965.03687,1623.7234,1598.0972,
00000000000000000076_0,2016.9583,1546.9086,1411.9397,1744.9528,1896.9037,1327.3794,1223.4775,1379.6324,1384.045,1536.779,1175.5507,1403.5719,1748.0707,1311.8334,1144.4498,1236.318,1121.1182,557.9025,1199.5778,943.7546,493.571,1822.5151,1653.6895,1843.5059,1741.6572,2133.046,1790.981,2295.495,1620.0519,1517.3472,1578.1816,2066.4644,1507.4323,
00000000000000000077_0,1180.9818,891.7079,1371.298,1512.7437,1201.1621,1818.0702,1212.9363,1230.6301,1168.3732,1212.9094,1108.1646,1405.5774,1391.3044,1563.228,1250.7645,1192.1699,812.6401,744.4172,1429.9946,1256.2759,1010.537,1583.4414,1783.7546,1031.4274,2073.956,1680.8398,1711.4022,1379.2845,1212.3892,1374.5908,518.3947,1482.328,1731.4003,
00000000000000000078_0,1354.1503,1734.2375,1510.6862,1483.1091,1474.6256,1416.1913,1384.3511,1195.7249,1259.5035,1270.7415,1226.3254,1175.7566,1755.225,1265.0017,1130.1743,1287.8384,634.6026,724.1328,2269.7476,1461.481,925.445,1467.569,1763.8801,1456.9586,1573.3116,1609.8066,1584.6768,1865.9336,1528.5317,1678.1255,1162.3672,1879.6366,1344.6846,
00000000000000000079_0,909.755,821.758,883.0958,959.4975,975.3191,1022.7813,889.7229,502.7731,523.1357,597.2404,856.23315,927.0031,916.03076,880.5504,679.49506,749.6784,664.9111,950.9608,910.7547,849.4062,881.2242,1153.9395,1241.8613,1032.5085,1194.7786,1360.0541,1144.3164,1218.963,1034.003,1077.0712,776.19543,1035.9922,912.0253,
0000000000000000007a_0,1231.9592,1472.4431,1714.3507,1709.4901,1829.4756,1556.9288,1811.1942,1101.2052,667.0888,1048.963,1222.5002,1439.8353,2045.7805,1390.0468,1287.6588,1017.29944,1237.3187,1404.5706,1394.2747,1443.8486,1153.5266,1594.8627,1827.5033,1670.4048,1717.1958,2032.3638,1667.3712,1913.5366,1852.4421,1680.419,1594.7971,1844.3615,1691.4532,
0000000000000000007b_0,1941.4141,1436.6802,2382.4102,1985.8308,2054.9446,2574.6897,1447.1956,984.3016,976.4253,1103.6077,895.90295,1082.3518,2080.9756,898.5906,1136.8129,934.021,1213.795,1436.8108,1128.0894,1344.5955,1262.6621,2172.5608,1307.6582,986.2399,2123.1606,2199.3716,1800.154,2492.3394,1875.1396,2023.7458,1186.1309,2133.3735,1780.167,
0000000000000000007c_0,1432.1501,1784.9408,1359.2714,1356.2655,1472.7504,1503.7056,1799.8488,1215.7,1222.058,1598.6887,1379.4192,1606.056,1651.9575,565.05005,861.8003,785.3211,720.5916,1134.7462,1610.811,1069.9968,1022.5472,1235.3785,1359.5212,1584.5493,1659.324,1506.0415,1886.3488,1683.467,538.983,1611.123,1348.8604,1858.6,1839.1597,
0000000000000000007d_0,1558.8054,1174.6145,1427.6172,1406.8411,1365.8118,1404.1094,1238.36,1320.807,1459.9204,1770.6975,1096.3368,1101.5598,1329.3457,794.27374,982.381,996.54236,681.205,810.6306,1769.3098,1146.007,1066.8914,2193.2866,2173.2346,1146.2826,1120.4272,2323.38,1860.7534,1327.4238,1397.1573,1471.0588,774.77734,1157.4048,1644.6549,
0000000000000000007e_0,1062.6726,1536.3444,988.0117,1180.7773,1293.464,627.1229,1334.3711,1408.3553,1142.8074,1396.296,1017.50916,453.9844,1686.6321,561.9846,736.10944,872.6232,724.8563,968.219,1492.0662,1187.4395,472.9077,1047.1074,1358.9226,1286.4554,2052.1729,1410.4731,1507.3342,1371.8251,411.4365,1824.0825,1176.4982,1549.8708,1392.7239,
0000000000000000007f_0,1411.983,1208.1069,1210.9497,1637.0763,1595.742,1314.9814,1315.5945,801.2982,557.888,542.048,789.28,740.5578,1605.0391,991.2314,851.9622,872.9766,767.8341,1006.9018,1283.1598,1119.5778,595.0212,1443.1323,1285.2501,1546.7513,1330.8269,1410.0594,1415.0315,2072.8354,1038.4904,1973.3938,1499.132,1831.895,1199.6196,
00000000000000000080_0,2096.8557,1421.6655,1321.7189,1593.0457,1183.109,1648.7202,1152.6588,1660.196,1247.8174,1407.6118,1322.2097,1467.803,1399.3823,1619.2605,1687.906,1112.3057,1309.389,1249.9266,1449.6196,1090.878,1022.5406,1995.4174,1469.3928,1690.5366,1900.2946,1153.9799,1845.3811,2143.0127,1907.4966,1578.9863,1342.4908,2256.5278,1725.444,
00000000000000000081_0,174.5348,299.3158,1345.1302,1196.2301,754.07104,1464.4727,1311.0293,948.5472,1001.6612,1072.1964,1021.538,1166.7532,501.809,937.39294,1246.9152,892.0619,676.3508,1139.4863,975.795,1146.7943,984.4869,1563.9484,1044.4658,899.7863,1500.9423,1104.0608,1410.596,987.5023,1439.8734,425.6899,1062.5563,1011.6291,1306.8546,
00000000000000000082_0,1558.7509,955.5046,1768.6304,1814.7605,1665.6956,1689.6816,1870.5469,1118.6478,861.1146,972.33374,1384.4142,1653.9121,1872.7896,1696.3904,1283.8547,1131.2787,1744.2618,1820.0215,1573.4128,1186.3724,1459.3715,2080.0825,2089.2993,1695.6364,1788.3854,2138.4062,1819.8016,1819.2385,1170.0076,1800.9768,1417.3641,1663.4775,1573.7346,
00000000000000000083_0,1903.0469,1146.0723,1901.9104,1938.633,2124.665,1762.8324,1737.913,1170.2751,1112.107,1077.2109,1689.655,1822.0247,2252.6826,1876.092,1590.9502,1410.7976,1581.6046,1912.9883,1642.4017,1305.1326,1454.8848,2017.5728,2139.9158,1862.4368,1926.2756,2252.8706,2156.6587,2269.8242,1453.9612,1983.9045,1671.901,1805.1765,1876.6521,
00000000000000000084_0,509.0292,368.48297,1003.04095,1072.481,1567.3376,1461.4592,965.7873,765.9154,721.6482,556.791,843.0567,598.8515,1253.7393,1095.5883,943.2279,875.7008,567.3061,979.74133,1251.3384,1068.1948,529.0346,468.00775,1655.1305,1074.5461,1352.7863,1536.8223,1565.8088,1265.5536,1400.234,1324.9191,1548.81,1279.423,1249.2847,
00000000000000000085_0,665.9314,688.40894,1043.3751,1121.5171,1430.4918,1240.8083,993.0115,816.9552,781.0708,718.111,978.93726,998.3634,1408.7714,1012.6792,1110.8362,994.9829,705.5538,1088.758,949.3249,1042.4562,583.10486,560.43274,1574.7954,1233.7754,1406.2034,1498.3169,1446.2104,1289.9296,1319.3036,1206.0927,1442.5153,1266.1906,1164.1664,
00000000000000000086_0,684.9906,1540.5854,1435.6989,1224.0991,597.8277,1477.4707,1663.3706,705.9595,777.67957,704.8734,648.0042,962.8106,2269.5283,936.19714,946.7812,907.3348,723.0916,877.62775,1682.3073,1490.9727,253.7984,1378.9304,1048.0352,1823.295,996.4674,1323.3846,308.1001,2458.347,2096.4814,1743.545,1178.1935,1608.7404,1658.8743,
00000000000000000087_0,941.9124,904.2822,878.1522,886.9656,1467.2849,849.5449,832.74,599.2932,719.1278,755.0848,922.7387,913.7894,973.7922,1046.9243,806.57983,885.76465,828.5824,1127.0793,1039.734,946.69696,584.6114,1284.1122,1086.9666,1171.276,1336.3656,1367.8005,1114.6025,1514.7427,1219.2448,1235.5411,1064.5764,1287.3882,1012.5094,
00000000000000000088_0,1147.7708,979.98456,981.37897,951.765,1592.3655,879.7041,926.4132,595.9839,731.6646,958.9284,949.3656,1115.3789,1349.1667,1262.5837,1007.3782,983.214,848.8802,1205.6096,1004.13257,922.7561,580.8272,1396.9133,1273.5577,1272.8986,1401.1984,1486.4124,1247.0935,1401.7281,1282.5406,976.0858,1143.7656,1444.5936,1072.5613,
00000000000000000089_0,1207.8091,1084.1353,1622.2413,1646.2672,2100.4392,1518.0052,1462.9507,1541.9502,1739.0997,1407.7588,1272.6346,1274.0262,1382.658,1677.8944,1911.5316,1771.5087,1490.5272,1755.5236,1905.3628,1749.5603,1489.5901,1902.2476,2009.8713,1216.066,1635.0333,1310.3003,1609.7073,1471.4529,851.5612,1186.6421,1257.4528,1861.8741,1528.4116,
0000000000000000008a_0,1428.4861,1366.085,1335.4794,1207.112,1565.518,1359.2372,1405.8711,1276.7083,1383.3806,984.95654,1377.2314,1497.9902,1552.859,1488.9489,1430.7068,1454.6202,1292.3778,1629.0935,1989.481,1783.8182,1276.5481,1681.2109,1766.0038,1575.0876,1435.1628,1626.5037,1836.6248,1745.9633,1027.8141,1567.8821,1278.1233,1646.7134,1298.9106,
0000000000000000008b_0,320.9374,601.6126,1148.4392,1299.7722,1469.6393,1282.4037,1280.4052,970.2006,723.1106,977.8662,764.2132,1561.18,1507.3086,1251.6669,674.09827,1083.6445,1190.3853,1248.0919,1070.4406,215.44305,706.10596,1509.8125,1338.4747,1231.8394,1208.6462,1427.7039,1316.6572,1531.1775,1277.2517,1438.7441,1480.0864,1474.5668,1169.4036,
0000000000000000008c_0,1085.3519,1143.3523,1484.2041,1488.8212,1461.0511,1358.7617,1786.3582,1139.4004,768.846,1224.2427,1231.8943,1150.3295,1580.0586,1591.9733,1188.5583,1466.6897,669.66095,1602.5817,1464.5573,1074.6191,856.9288,1806.3809,1533.7601,1642.529,1396.2668,1731.4788,1659.0972,1469.4891,1335.7257,1568.9451,1281.3464,1419.6228,1230.3783,
0000000000000000008d_0,1430.8492,1038.4031,1345.8745,1668.6737,1762.6543,1130.8673,1181.0529,855.4043,761.2674,1573.6558,1169.6465,988.4676,1376.872,1194.2135,1037.4478,1330.9126,653.1774,1535.7274,1268.0276,1196.0756,1442.1594,1604.7618,1500.6033,1815.8677,1414.2799,1757.4718,1687.3232,1299.8315,1481.699,275.0154,1028.5298,772.5238,2075.107,
0000000000000000008e_0,1226.1748,1153.464,1385.3848,1888.7739,2071.0637,1459.7137,1259.6567,888.26733,666.812,1448.9573,1001.0173,968.2092,1920.9463,1127.0161,910.9868,1175.7992,538.3324,1487.4229,1222.1292,1026.9987,1025.8118,1615.292,1517.9738,1883.861,1380.6414,1748.0225,1507.2039,1477.001,1482.5911,1693.4362,1339.014,1450.1736,1627.3066,
0000000000000000008f_0,2176.4585,984.2785,2293.712,2400.5327,2005.7899,1321.6388,1880.1295,2581.0054,916.4357,1552.679,535.6281,1336.5518,2032.516,1224.9116,1386.0242,2336.3984,747.7782,1791.1265,1269.542,1363.3173,1519.9768,1748.3391,1485.5526,1512.513,2257.5957,1019.33826,1937.6067,2504.4521,1264.571,2496.32,2073.3179,2046.5156,2585.753,
00000000000000000090_0,2588.7444,1312.449,1842.2593,2322.5867,2160.434,2432.4082,1743.5483,1872.6989,1406.7146,1549.9744,1381.6847,1543.2448,1964.0076,282.7514,645.6058,1983.6697,1331.6829,1574.4094,1483.7428,1261.1924,1023.964,2167.9824,1850.6466,2283.5361,1802.9316,1818.1936,1816.5491,1087.534,3240.6118,894.1375,2641.909,2526.254,2583.1602,
00000000000000000091_0,-122.7037,-337.84796,-247.84753,-515.831,-370.6105,-279.448,-639.3418,-375.3491,-392.0904,-670.8135,-536.5298,-575.2926,-233.0958,-620.2505,-512.6994,-453.9522,-626.8463,-639.3207,-616.2698,-730.7432,-252.325,-332.7973,-352.013,-363.44855,-212.4201,-272.62878,-274.9975,-454.73886,-145.3131,-291.20685,-96.2256,-134.97046,-233.241,
00000000000000000092_0,-135.6871,-408.6738,-310.0514,-476.93817,-323.2103,-259.4867,-635.7234,-352.9384,-409.4014,-700.697,-566.4336,-521.1292,-263.9593,-546.0022,-567.8904,-424.33026,-600.4735,-624.4397,-636.46094,-713.93066,-254.06229,-344.2937,-360.9415,-333.15634,-242.6397,-287.3391,-281.3989,-406.789,-153.4887,-310.10306,-107.0038,-142.14015,-211.2968,
00000000000000000093_0,-133.7275,-408.6518,-280.6858,-486.59808,-335.7108,-275.784,-599.9024,-386.7386,-443.8474,-702.7748,-566.6852,-537.0668,-243.362,-578.81006,-497.4008,-467.2748,-663.8844,-630.5212,-675.7002,-754.84717,-302.7756,-336.3518,-362.5824,-430.67072,-243.6611,-296.86594,-293.4275,-409.807,-157.4903,-319.7283,-22.9685,-113.52815,-217.4897,
00000000000000000094_0,-132.1442,-342.3696,-263.08466,-465.52234,-290.065,-281.74872,-652.58923,-388.24078,-458.5957,-706.2337,-563.4973,-535.4132,-255.42685,-590.0758,-590.837,-489.527,-664.3824,-659.81445,-703.5574,-659.931,-316.189,-334.1764,-346.18573,-420.9963,-247.2337,-320.00665,-340.1716,-444.6838,-129.4109,-319.7197,-123.138,-125.5537,-191.526,
00000000000000000095_0,-127.43315,-342.49176,-312.685,-547.9713,-328.3161,-299.8847,-692.0475,-412.3284,-444.65118,-717.4446,-574.9374,-623.692,-277.2553,-548.93774,-587.5613,-421.18823,-609.93396,-648.81384,-685.1697,-557.9391,-298.8285,-329.5784,-363.762,-307.71637,-249.6904,-300.1187,-277.4321,-420.9372,-137.5173,-321.34595,-137.6113,-62.2922,-172.71289,
00000000000000000096_0,1859.2723,1343.4618,1573.9541,1615.5225,1622.7782,2050.7473,1684.1995,1096.4423,957.71375,1136.0208,1456.951,1504.0386,2130.8467,1470.7251,1137.5254,1200.8684,1144.3748,1916.5256,1714.284,1204.5748,1644.3823,1472.3466,2224.4905,1744.7971,1513.6692,2529.7534,1883.7913,2206.1553,1426.9194,1862.4115,1744.7462,1297.6364,1414.4407,
00000000000000000097_0,1286.8257,1172.8712,1466.8076,1252.1647,1609.1945,781.04175,1452.1423,878.53204,598.2886,714.0978,962.67676,912.48157,1614.3513,1215.7115,1050.7283,927.052,935.78564,1415.571,1257.7695,1080.5394,1250.243,1589.8787,1022.292,1434.4548,1266.2776,1414.4346,1483.4478,1588.5535,1364.7598,1681.5101,1569.024,1246.9492,1194.5511,
00000000000000000098_0,1341.4209,1212.157,1625.1658,1628.2137,888.8719,1536.1802,1394.1992,846.2269,825.2372,1060.312,1412.565,1321.6398,1739.0996,1473.0352,1139.2216,1344.6208,1317.8586,1697.108,1576.2231,1430.7235,703.79553,1598.9897,1985.8994,1560.4999,1580.1163,1933.0565,1529.8727,1683.5093,1311.8175,1678.401,1566.3396,1023.9791,1455.7921,
00000000000000000099_0,1405.119,1476.1555,1446.1086,1234.5228,1420.185,1779.9852,1422.512,770.73254,645.5594,652.7452,840.8273,925.2289,1880.3708,1169.9062,814.4175,846.9566,910.13184,1252.4406,1299.0532,1021.7783,610.3651,1274.3292,1422.1978,1865.1125,1170.3069,1528.7964,1518.5082,1892.877,1258.3599,1113.3846,1511.6245,1094.383,1398.2473,
0000000000000000009a_0,1245.8728,1076.6348,1203.367,1340.5844,1335.3862,1370.0302,1339.311,693.8977,630.413,981.9834,1182.2842,1344.8086,1719.6956,1358.8088,790.8144,1187.4197,1044.7919,1251.795,942.5126,1044.6173,792.31433,1279.0342,1466.0767,1387.8638,1285.2961,1950.4607,1777.2025,1413.126,1233.9968,1015.8241,1310.681,1489.4943,1211.371,
0000000000000000009b_0,1553.5974,1192.6594,1669.3739,1584.477,830.7553,1513.0316,1853.0413,305.09305,793.9364,942.7132,1219.3953,1436.7394,1819.4434,1741.4792,645.06067,967.8041,975.2722,1281.1035,1069.4852,1188.5771,1127.3494,1531.1799,1850.2568,1899.5496,1414.1368,2129.7573,1926.1521,1963.8497,1424.2126,1559.0071,1558.956,1368.582,1219.8848,
0000000000000000009c_0,955.3201,1230.5461,1078.7203,1089.3673,1521.6722,1459.9841,1228.0369,959.5806,808.4175,650.84204,1067.7047,1144.9291,1194.7217,1182.2913,1129.123,1293.735,931.21,1342.183,1323.1476,1166.5249,618.8554,1608.5968,1709.699,1789.4626,1658.2676,1754.842,1672.6094,1921.8049,1386.7852,1273.5061,1233.5247,1409.677,1279.4182,
0000000000000000009d_0,1113.1038,1259.7305,984.6478,1111.9482,1176.9155,1346.6499,1368.9921,1211.4406,1010.3782,879.5996,1166.3113,1255.9471,1201.5184,1281.1194,1239.4667,1324.3591,971.368,1398.9619,1269.7925,1324.4177,968.9035,1530.2988,1644.7336,2019.5127,1631.6036,1689.8977,1547.2883,1622.7058,1378.714,1450.5322,1238.8146,1303.3816,1063.9756,
0000000000000000009e_0,1103.4767,1523.2904,1626.3258,1466.9095,1833.881,1795.3391,1816.5342,1290.971,1011.244,1180.8104,1127.3378,1549.3129,2072.099,1592.3953,1113.8943,1421.3171,1125.7173,1714.1523,1433.4678,1520.9358,904.05493,2224.3594,1951.0455,2361.0264,1779.9521,1753.7351,1739.1096,2293.9368,1683.7178,1991.0258,1507.0579,1873.9591,1629.82,
0000000000000000009f_0,1139.2368,1455.2124,1200.1162,1253.5071,1194.5806,1281.809,1166.3632,976.6144,863.9192,840.5545,1039.5304,1119.6971,1424.5259,1034.5012,1125.8792,1042.5793,984.7923,1324.5173,1266.8153,1214.3876,545.5547,1133.2717,1235.5323,1838.5991,1348.0392,1115.155,1200.8018,1588.5886,1276.3132,1391.9414,1363.8562,1126.0426,1157.6636,
000000000000000000a0_0,1158.054,1541.3298,1312.6516,1325.8999,1420.1493,1275.8337,1446.2406,916.6894,1038.1935,1059.5354,1099.3716,1090.0856,1815.2085,1224.3158,1722.8661,1078.835,1141.981,1836.8207,1878.5138,1281.6526,485.5772,1621.1406,1498.7365,1660.665,1496.6962,1203.7856,1510.7008,1808.3374,1253.1632,1472.9014,1234.8613,1202.2688,1391.7153,
000000000000000000a1_0,1228.7583,1541.0985,1350.9808,1373.579,1593.9973,1551.071,1644.5714,1111.9211,1141.1008,1147.4565,1234.775,1191.8812,1605.6927,1270.0073,1699.7097,1179.4706,971.8729,1780.8269,1712.5332,1258.9937,387.6026,1514.0839,1583.5853,1670.3632,1457.0793,1382.6838,1563.3296,1828.7095,1324.1606,1525.1158,1514.7993,1267.063,1402.0035,
000000000000000000a2_0,1403.123,1026.6573,1474.5273,1355.5404,1476.381,1918.1383,1465.8582,1290.5803,1406.7007,1185.418,1227.7396,1250.2479,1590.3741,1332.7432,1794.5486,1223.6028,1103.9092,1600.1959,1818.0627,1460.7286,683.18164,1615.1421,1700.0146,1680.117,1527.7258,1418.208,1645.5593,1743.9366,1163.0602,1475.9343,1376.728,1192.1353,1280.5596,
000000000000000000a3_0,1205.8958,1559.1256,1452.4675,1411.3372,1220.3657,1273.26,1232.1642,908.6342,764.6688,795.8292,990.7414,1472.4117,1797.5815,1305.9065,1017.2258,1099.2006,1073.1025,1816.4893,1383.9615,1512.0814,842.3216,1932.1915,1702.4622,1699.1072,1443.3656,1420.6813,1940.2314,1915.1757,978.22906,918.751,1526.1841,1435.7002,1521.2725,
000000000000000000a4_0,1631.7786,1218.9385,1411.5067,1595.821,1292.0903,1507.1761,1500.8306,855.667,647.152,915.9984,991.1898,1513.6062,1966.7815,1600.7769,1139.5481,910.0784,1000.0482,1632.5667,1706.2578,1273.3313,807.005,1379.7466,1629.6324,1695.4219,1710.3767,1447.2595,1733.6946,1751.8785,969.85657,1717.5447,875.1422,1279.833,1390.8599,
000000000000000000a5_0,847.2007,1559.0996,1396.3844,1514.418,1268.1781,1478.9412,1682.738,980.275,829.6474,1070.3894,904.9672,1613.8857,1539.9397,1444.1284,1050.1228,857.3258,977.3619,1466.3326,1581.1827,1154.4752,505.7791,1284.2119,1531.4158,1723.3408,1522.8684,1231.1648,1671.9052,1656.3997,1167.981,1626.374,1204.0729,1514.6465,1349.353,
000000000000000000a6_0,2429.9019,2418.476,1096.8756,1622.851,1812.8973,1749.4392,1698.3384,1005.4226,963.9014,1226.2542,1190.808,1449.8918,1688.4219,1819.5155,1371.6486,1083.9128,1000.5682,1805.9185,2346.1238,1635.3293,1130.8684,1789.624,2017.7102,1828.5474,1749.1855,1777.5427,1906.4697,1838.9268,1792.0284,1867.1162,1622.5858,1559.8914,1524.8741,
